时间,城市,音乐剧,角色,剧院
2025-07-18 19:30,上海,阿尔托，梵高,梵高,星空间17号·NFP小剧场
2025-07-20 19:30,上海,阿尔托，梵高,梵高,星空间17号·NFP小剧场
2025-07-21 19:30,上海,阿尔托，梵高,梵高,星空间17号·NFP小剧场
2025-07-25 19:30,上海,珍珑,Lucas,珍珑剧场
2025-08-02 19:30,上海,珍珑,Lucas,珍珑剧场
2025-08-09 19:30,上海,珍珑,Lucas,珍珑剧场
2025-08-18 19:30,上海,阿尔托，梵高,梵高,星空间17号·NFP小剧场
2025-08-24 14:30,上海,阿尔托，梵高,梵高,星空间17号·NFP小剧场
2025-08-30 19:30,上海,珍珑,Lucas,珍珑剧场
2025-09-06 14:30,上海,阿尔托，梵高,梵高,星空间17号·NFP小剧场
2025-09-13 19:30,上海,珍珑,Lucas,珍珑剧场
2025-09-27 19:30,上海,阿尔托，梵高,梵高,星空间17号·NFP小剧场
2025-10-01 19:30,上海,阿尔托，梵高,梵高,星空间17号·NFP小剧场
2025-10-03 14:30,上海,阿尔托，梵高,梵高,星空间17号·NFP小剧场
2025-10-06 19:30,上海,阿尔托，梵高,梵高,星空间17号·NFP小剧场
2025-11-22 14:30,上海,Roulette轮盘,Envy,轮盘剧场
2025-12-06 17:00,上海,Roulette轮盘,Envy,轮盘剧场
2025-12-21 17:00,上海,Roulette轮盘,Envy,轮盘剧场
2025-12-31 19:30,上海,Roulette轮盘,Envy,轮盘剧场
2026-01-01 22:30,上海,Roulette轮盘,Envy,轮盘剧场
2026-01-09 20:00,上海,Roulette轮盘,Envy,轮盘剧场
