时间,城市,音乐剧,角色,剧院
2025-04-12 14:00,北京,寻找李二狗,爷爷,北京保利剧院
2025-04-12 19:30,北京,寻找李二狗,爷爷,北京保利剧院
2025-04-13 14:00,北京,寻找李二狗,爷爷,北京保利剧院
2025-04-18 19:30,济南,寻找李二狗,爷爷,山东省会大剧院歌剧厅
2025-04-19 19:30,济南,寻找李二狗,爷爷,山东省会大剧院歌剧厅
2025-05-06 19:30,上海,寻找李二狗,爷爷,上海文化广场主剧场
2025-05-07 19:30,上海,寻找李二狗,爷爷,上海文化广场主剧场
2025-05-23 19:30,北京,寻找李二狗,爷爷,天桥艺术中心中剧场
2025-05-24 14:00,北京,寻找李二狗,爷爷,天桥艺术中心中剧场
2025-05-24 19:30,北京,寻找李二狗,爷爷,天桥艺术中心中剧场
2025-05-25 14:00,北京,寻找李二狗,爷爷,天桥艺术中心中剧场
2025-05-25 19:30,北京,寻找李二狗,爷爷,天桥艺术中心中剧场
2025-05-28 14:00,石家庄,寻找李二狗,爷爷,河北省艺术中心大剧院
2025-05-28 19:30,石家庄,寻找李二狗,爷爷,河北省艺术中心大剧院
2025-05-29 14:00,石家庄,寻找李二狗,爷爷,河北省艺术中心大剧院
2025-05-29 19:30,石家庄,寻找李二狗,爷爷,河北省艺术中心大剧院
2025-06-07 19:30,南昌,寻找李二狗,爷爷,江西艺术中心大剧院
2025-06-08 19:30,南昌,寻找李二狗,爷爷,江西艺术中心大剧院
2025-07-18 19:30,天津,寻找李二狗,爷爷,天津大剧院歌剧厅
2025-07-19 19:30,天津,寻找李二狗,爷爷,天津大剧院歌剧厅
2025-08-02 19:30,南京,寻找李二狗,爷爷,江苏大剧院歌剧厅
2025-08-03 19:30,南京,寻找李二狗,爷爷,江苏大剧院歌剧厅
2025-08-08 19:30,武汉,寻找李二狗,爷爷,琴台大剧院
2025-08-09 19:30,武汉,寻找李二狗,爷爷,琴台大剧院
2025-08-15 19:30,苏州,寻找李二狗,爷爷,苏州湾大剧院歌剧厅
2025-08-16 19:30,苏州,寻找李二狗,爷爷,苏州湾大剧院歌剧厅
2025-09-13 19:30,广州,寻找李二狗,爷爷,广东艺术剧院
2025-09-14 15:00,广州,寻找李二狗,爷爷,广东艺术剧院
2025-09-19 19:30,佛山,寻找李二狗,爷爷,佛山琼花大剧院
2025-09-20 19:30,佛山,寻找李二狗,爷爷,佛山琼花大剧院
2025-09-26 19:30,阜阳,寻找李二狗,爷爷,阜阳大剧院大剧场
2025-09-27 19:30,阜阳,寻找李二狗,爷爷,阜阳大剧院大剧场
2025-10-01 19:30,北京,寻找李二狗,爷爷,二七剧场
2025-10-02 19:30,北京,寻找李二狗,爷爷,二七剧场
2025-10-11 19:30,成都,寻找李二狗,爷爷,成都东盟艺术中心大剧院
2025-10-12 19:30,成都,寻找李二狗,爷爷,成都东盟艺术中心大剧院
2025-10-19 14:00,沈阳,寻找李二狗,爷爷,盛京大剧院歌剧厅
2025-10-19 19:30,沈阳,寻找李二狗,爷爷,盛京大剧院歌剧厅
2025-10-23 19:30,合肥,寻找李二狗,爷爷,合肥大剧院歌剧厅
2025-10-24 19:30,合肥,寻找李二狗,爷爷,合肥大剧院歌剧厅
2025-11-07 19:30,南京,寻找李二狗,爷爷,南京保利大剧院大剧场
2025-11-08 19:30,南京,寻找李二狗,爷爷,南京保利大剧院大剧场
2025-11-14 19:30,上海,寻找李二狗,爷爷,上海西岸大剧院大剧场
2025-11-15 19:30,上海,寻找李二狗,爷爷,上海西岸大剧院大剧场
2025-11-16 15:00,上海,寻找李二狗,爷爷,上海西岸大剧院大剧场
2025-11-29 19:30,西安,寻找李二狗,爷爷,陕西大剧院歌剧厅
2025-11-30 19:30,西安,寻找李二狗,爷爷,陕西大剧院歌剧厅
2025-12-05 19:30,深圳,寻找李二狗,爷爷,光明文化艺术中心 演艺中心大剧场
2025-12-06 19:30,深圳,寻找李二狗,爷爷,光明文化艺术中心 演艺中心大剧场
2025-12-07 14:30,深圳,寻找李二狗,爷爷,光明文化艺术中心 演艺中心大剧场
2025-12-12 19:30,绍兴,寻找李二狗,爷爷,金柯桥大剧院
2025-12-13 19:30,绍兴,寻找李二狗,爷爷,金柯桥大剧院
2025-12-23 19:30,周口,寻找李二狗,爷爷,周口双创园展演中心
2025-12-24 19:30,周口,寻找李二狗,爷爷,周口双创园展演中心
2026-01-09 19:30,嘉兴,寻找李二狗,爷爷,嘉兴大剧院大剧场
2026-01-10 19:30,嘉兴,寻找李二狗,爷爷,嘉兴大剧院大剧场
2026-03-06 19:30,郑州,寻找李二狗,爷爷,河南艺术中心
2026-03-07 19:30,郑州,寻找李二狗,爷爷,河南艺术中心
2026-03-13 19:00,哈尔滨,寻找李二狗,爷爷,哈尔滨大剧院歌剧厅
