时间,城市,音乐剧,角色,剧院
2024-05-18 19:30,武汉,拜风,阿江,武汉歌舞剧院520空间
2024-05-24 19:30,武汉,拜风,阿江,武汉歌舞剧院520空间
2024-06-16 19:30,武汉,拜风,阿江,武汉歌舞剧院520空间
2024-06-21 19:30,武汉,拜风,阿江,武汉歌舞剧院520空间
2024-08-04 19:30,武汉,拜风,阿江,武汉歌舞剧院520空间
2024-08-17 19:30,武汉,拜风,阿江,武汉歌舞剧院520空间
2024-09-21 19:30,武汉,拜风,阿江,武汉歌舞剧院520空间
2024-10-11 19:30,武汉,拜风,阿江,武汉歌舞剧院520空间
2024-11-09 19:30,武汉,拜风,阿江,武汉歌舞剧院520空间
2024-12-14 19:30,武汉,拜风,阿江,武汉歌舞剧院520空间
2025-02-28 19:30,武汉,拜风,阿江,武汉歌舞剧院520空间
2025-03-08 19:30,武汉,拜风,阿江,武汉歌舞剧院520空间
2025-04-12 19:30,武汉,拜风,阿江,武汉歌舞剧院520空间
2025-05-11 19:30,武汉,拜风,阿江,武汉歌舞剧院520空间
2025-05-31 19:30,武汉,拜风,阿江,武汉歌舞剧院520空间
2025-06-14 19:30,武汉,拜风,阿江,武汉歌舞剧院520空间
2025-08-16 19:30,武汉,最后一颗子弹,陈父,琴台大剧院
2025-08-17 19:30,武汉,最后一颗子弹,陈父,琴台大剧院
2025-12-19 19:30,武汉,最后一颗子弹,陈父,武汉剧院
2025-12-20 19:30,武汉,最后一颗子弹,陈父,武汉剧院
2026-04-06 15:30,武汉,拜风,阿江,大智无界空中小镇-无界剧场
