时间,城市,音乐剧,角色,剧院
2023-07-28 19:30,上海,无人岛,浩宇,黄浦剧场小剧场
2023-07-29 19:30,上海,无人岛,浩宇,黄浦剧场小剧场
2023-07-30 19:30,上海,无人岛,浩宇,黄浦剧场小剧场
2023-08-03 19:30,上海,无人岛,浩宇,黄浦剧场小剧场
2023-08-11 19:30,上海,无人岛,浩宇,黄浦剧场小剧场
2023-08-13 19:30,上海,无人岛,浩宇,黄浦剧场小剧场
2023-08-20 19:30,上海,无人岛,浩宇,黄浦剧场小剧场
2023-08-25 19:30,上海,无人岛,浩宇,黄浦剧场小剧场
2023-08-26 19:30,上海,无人岛,浩宇,黄浦剧场小剧场
2023-08-27 14:30,上海,无人岛,浩宇,黄浦剧场小剧场
2026-06-13 19:30,上海,秘密花园,查理&科林,茉莉花剧场
2026-06-14 19:30,上海,秘密花园,查理&科林,茉莉花剧场
2026-06-19 14:30,上海,秘密花园,查理&科林,茉莉花剧场
2026-06-19 19:30,上海,秘密花园,查理&科林,茉莉花剧场
2026-06-20 19:30,上海,秘密花园,查理&科林,茉莉花剧场
2026-06-21 19:30,上海,秘密花园,查理&科林,茉莉花剧场
2026-07-02 19:30,北京,秘密花园,查理&科林,二七剧场
2026-07-03 19:30,北京,秘密花园,查理&科林,二七剧场
2026-07-04 14:30,北京,秘密花园,查理&科林,二七剧场
2026-07-04 19:30,北京,秘密花园,查理&科林,二七剧场
2026-07-05 14:30,北京,秘密花园,查理&科林,二七剧场
2026-07-05 19:30,北京,秘密花园,查理&科林,二七剧场
