时间,城市,音乐剧,角色,剧院
2025-05-25 14:30,北京,醉后赢家,李丁一,花花世界游戏戏剧空间
2025-05-25 19:30,北京,醉后赢家,李丁一,花花世界游戏戏剧空间
2025-05-30 19:30,北京,醉后赢家,李丁一,花花世界游戏戏剧空间
2025-05-31 14:30,北京,醉后赢家,李丁一,花花世界游戏戏剧空间
2025-05-31 19:30,北京,醉后赢家,李丁一,花花世界游戏戏剧空间
2025-06-13 19:30,北京,醉后赢家,李丁一,花花世界游戏戏剧空间
2025-06-14 14:30,北京,醉后赢家,李丁一,花花世界游戏戏剧空间
2025-06-14 19:30,北京,醉后赢家,李丁一,花花世界游戏戏剧空间
2025-06-27 19:30,北京,醉后赢家,李丁一,花花世界游戏戏剧空间
2025-06-29 14:30,北京,醉后赢家,李丁一,花花世界游戏戏剧空间
2025-06-29 19:30,北京,醉后赢家,李丁一,花花世界游戏戏剧空间
2025-07-05 19:30,北京,醉后赢家,李丁一,花花世界游戏戏剧空间
2025-07-06 14:30,北京,醉后赢家,李丁一,花花世界游戏戏剧空间
2025-07-06 19:30,北京,醉后赢家,李丁一,花花世界游戏戏剧空间
2025-07-30 19:30,北京,醉后赢家,李丁一,花花世界游戏戏剧空间
2025-08-02 14:30,北京,醉后赢家,李丁一,花花世界游戏戏剧空间
2025-08-02 19:30,北京,醉后赢家,李丁一,花花世界游戏戏剧空间
2025-08-03 14:30,北京,醉后赢家,李丁一,花花世界游戏戏剧空间
2025-08-03 19:30,北京,醉后赢家,李丁一,花花世界游戏戏剧空间
2025-08-13 19:30,北京,醉后赢家,李丁一,花花世界游戏戏剧空间
2025-08-15 19:30,北京,醉后赢家,李丁一,花花世界游戏戏剧空间
2025-08-16 14:30,北京,醉后赢家,李丁一,花花世界游戏戏剧空间
2025-08-16 19:30,北京,醉后赢家,李丁一,花花世界游戏戏剧空间
2025-08-17 14:30,北京,醉后赢家,李丁一,花花世界游戏戏剧空间
2025-08-17 19:30,北京,醉后赢家,李丁一,花花世界游戏戏剧空间
2025-08-29 19:30,北京,醉后赢家,李丁一,花花世界游戏戏剧空间
2025-08-31 14:30,北京,醉后赢家,李丁一,花花世界游戏戏剧空间
2025-09-05 19:30,北京,醉后赢家,警察,花花世界游戏戏剧空间
2025-09-14 14:30,北京,醉后赢家,李丁一,花花世界游戏戏剧空间
2025-09-14 19:30,北京,醉后赢家,李丁一,花花世界游戏戏剧空间
2025-09-20 14:30,北京,醉后赢家,警察,花花世界游戏戏剧空间
2025-09-20 19:30,北京,醉后赢家,警察,花花世界游戏戏剧空间
2025-09-21 14:30,北京,醉后赢家,警察,花花世界游戏戏剧空间
2025-10-05 14:30,北京,醉后赢家,警察,花花世界游戏戏剧空间
2025-10-06 14:30,北京,醉后赢家,警察,花花世界游戏戏剧空间
2025-10-07 14:30,北京,醉后赢家,警察,花花世界游戏戏剧空间
2025-10-08 14:30,北京,醉后赢家,警察,花花世界游戏戏剧空间
2025-10-18 14:30,北京,醉后赢家,警察,花花世界游戏戏剧空间
2025-10-18 19:30,北京,醉后赢家,警察,花花世界游戏戏剧空间
2025-10-26 14:30,北京,醉后赢家,警察,花花世界游戏戏剧空间
2025-11-22 14:30,北京,醉后赢家,警察,花花世界游戏戏剧空间
2025-11-22 19:30,北京,醉后赢家,警察,花花世界游戏戏剧空间
2025-11-23 14:30,北京,醉后赢家,警察,花花世界游戏戏剧空间
2025-11-29 14:30,北京,醉后赢家,李丁一,花花世界游戏戏剧空间
2025-11-29 19:30,北京,醉后赢家,李丁一,花花世界游戏戏剧空间
2025-11-30 14:30,北京,醉后赢家,李丁一,花花世界游戏戏剧空间
2025-12-25 19:30,北京,醉后赢家,警察,花花世界游戏戏剧空间
2025-12-28 14:30,北京,醉后赢家,警察,花花世界游戏戏剧空间
2025-12-31 19:30,北京,醉后赢家,警察,花花世界游戏戏剧空间
2026-01-01 19:30,北京,醉后赢家,警察,花花世界游戏戏剧空间
