时间,城市,音乐剧,角色,剧院
2023-01-08 13:00,上海,危险游戏,理查德,星空间66号·Salute小剧场
2023-01-14 13:00,上海,危险游戏,理查德,星空间66号·Salute小剧场
2023-01-15 16:30,上海,银河铁道之夜,乔班尼,星空间99号·Salute小剧场
2023-01-29 19:30,上海,银河铁道之夜,乔班尼,星空间99号·Salute小剧场
2023-01-31 19:30,上海,银河铁道之夜,乔班尼,星空间99号·Salute小剧场
2023-02-04 20:00,上海,银河铁道之夜,乔班尼,星空间99号·Salute小剧场
2023-02-06 19:30,上海,危险游戏,理查德,星空间66号·Salute小剧场
2023-02-10 19:30,上海,银河铁道之夜,乔班尼,星空间99号·Salute小剧场
2023-02-11 13:00,上海,危险游戏,理查德,星空间66号·Salute小剧场
2023-02-12 16:30,上海,危险游戏,理查德,星空间66号·Salute小剧场
2023-02-18 13:00,上海,危险游戏,理查德,星空间66号·Salute小剧场
2023-02-19 19:30,上海,危险游戏,理查德,星空间66号·Salute小剧场
2023-02-22 19:30,上海,银河铁道之夜,乔班尼,星空间99号·Salute小剧场
2023-02-25 19:30,上海,危险游戏,理查德,星空间66号·Salute小剧场
2023-02-26 13:00,上海,危险游戏,理查德,星空间66号·Salute小剧场
2023-02-27 19:30,上海,危险游戏,理查德,星空间66号·Salute小剧场
2023-03-05 16:30,上海,银河铁道之夜,乔班尼,星空间99号·Salute小剧场
2023-03-07 19:30,上海,银河铁道之夜,乔班尼,星空间99号·Salute小剧场
2023-03-19 16:30,上海,银河铁道之夜,乔班尼,星空间99号·Salute小剧场
2023-03-25 14:30,上海,狗和猫的时间,Pluto,上海共舞台
2023-03-26 14:30,上海,狗和猫的时间,Pluto,上海共舞台
2023-03-30 19:30,上海,银河铁道之夜,乔班尼,星空间99号·Salute小剧场
2023-04-08 19:30,上海,银河铁道之夜,乔班尼,星空间99号·Salute小剧场
2023-04-09 14:30,上海,狗和猫的时间,Pluto,上海共舞台
2023-04-14 19:30,上海,银河铁道之夜,乔班尼,星空间99号·Salute小剧场
2023-04-15 14:30,上海,狗和猫的时间,Pluto,上海共舞台
