时间,城市,音乐剧,角色,剧院
2025-08-31 20:00,深圳,有真与有真,大有真,爪马世界6号剧场
2025-09-26 20:00,深圳,有真与有真,大有真,爪马世界6号剧场
2025-09-27 14:00,深圳,有真与有真,大有真,爪马世界6号剧场
2025-10-04 14:00,深圳,有真与有真,大有真,爪马世界6号剧场
2025-10-24 20:00,深圳,有真与有真,大有真,爪马世界6号剧场
2025-10-31 20:00,深圳,有真与有真,大有真,爪马世界6号剧场
2025-11-01 14:00,深圳,有真与有真,大有真,爪马世界6号剧场
2025-11-02 14:00,深圳,有真与有真,大有真,爪马世界6号剧场
2025-11-08 20:00,深圳,有真与有真,大有真,爪马世界6号剧场
2025-11-09 14:00,深圳,有真与有真,大有真,爪马世界6号剧场
2025-12-20 14:00,深圳,有真与有真,大有真,爪马世界6号剧场
2025-12-20 20:00,深圳,有真与有真,大有真,爪马世界6号剧场
2025-12-21 14:00,深圳,有真与有真,大有真,爪马世界6号剧场
2025-12-27 14:00,深圳,有真与有真,大有真,爪马世界6号剧场
2026-01-10 14:00,深圳,有真与有真,大有真,爪马世界6号剧场
2026-01-17 20:00,深圳,有真与有真,大有真,爪马世界6号剧场
2026-01-18 14:00,深圳,有真与有真,大有真,爪马世界6号剧场
2026-01-24 20:00,深圳,有真与有真,大有真,爪马世界6号剧场
2026-02-07 14:00,深圳,有真与有真,大有真,爪马世界6号剧场
2026-03-21 14:00,深圳,有真与有真,大有真,爪马世界6号剧场
2026-03-21 20:00,深圳,有真与有真,大有真,爪马世界6号剧场
2026-03-28 14:00,深圳,有真与有真,大有真,爪马世界6号剧场
2026-04-11 14:00,深圳,有真与有真,大有真,爪马世界6号剧场
2026-04-19 14:00,深圳,有真与有真,大有真,爪马世界6号剧场
2026-05-01 14:00,深圳,有真与有真,大有真,爪马世界6号剧场
2026-05-02 19:30,深圳,有真与有真,大有真,爪马世界6号剧场
2026-05-10 14:00,深圳,有真与有真,大有真,爪马世界6号剧场
2026-05-16 14:00,深圳,有真与有真,大有真,爪马世界6号剧场
2026-05-17 14:00,深圳,有真与有真,大有真,爪马世界6号剧场
2026-07-04 15:00,深圳,怨种闺蜜,林若若,安托山公共文化中心簕杜鹃厅
2026-07-11 20:00,深圳,怨种闺蜜,林若若,安托山公共文化中心簕杜鹃厅
2026-07-12 15:00,深圳,怨种闺蜜,林若若,安托山公共文化中心簕杜鹃厅
2026-08-28 20:00,深圳,怨种闺蜜,林若若,安托山公共文化中心簕杜鹃厅
2026-08-29 20:00,深圳,怨种闺蜜,林若若,安托山公共文化中心簕杜鹃厅
2026-08-30 15:00,深圳,怨种闺蜜,林若若,安托山公共文化中心簕杜鹃厅
