时间,城市,音乐剧,角色,剧院
2026-04-18 14:30,西安,星图,戴望星,VES互动剧场
2026-04-19 14:30,西安,星图,戴望星,VES互动剧场
2026-04-25 19:30,西安,星图,戴望星,VES互动剧场
2026-05-03 19:30,西安,星图,戴望星,VES互动剧场
2026-05-15 19:30,西安,星图,戴望星,VES互动剧场
2026-05-22 19:45,西安,星图,戴望星,VES互动剧场
2026-05-30 14:30,西安,星图,戴望星,VES互动剧场
2026-05-31 14:30,西安,星图,戴望星,VES互动剧场
2026-06-07 14:30,西安,星图,戴望星,VES互动剧场
2026-06-12 19:45,西安,星图,戴望星,VES互动剧场
2026-06-13 14:30,西安,星图,戴望星,VES互动剧场
2026-06-19 14:30,西安,星图,戴望星,VES互动剧场
2026-06-21 14:30,西安,星图,戴望星,VES互动剧场
2026-06-27 19:30,西安,星图,戴望星,VES互动剧场
