时间,城市,音乐剧,角色,剧院
2025-04-11 19:30,北京,寻找李二狗,大个,北京保利剧院
2025-04-13 14:00,北京,寻找李二狗,大个,北京保利剧院
2025-04-13 19:30,北京,寻找李二狗,大个,北京保利剧院
2025-04-18 19:30,济南,寻找李二狗,大个,山东省会大剧院歌剧厅
2025-04-19 19:30,济南,寻找李二狗,大个,山东省会大剧院歌剧厅
2025-05-07 19:30,上海,寻找李二狗,大个,上海文化广场主剧场
2025-05-24 14:00,北京,寻找李二狗,大个,天桥艺术中心中剧场
2025-05-24 19:30,北京,寻找李二狗,大个,天桥艺术中心中剧场
2025-05-28 14:00,石家庄,寻找李二狗,大个,河北省艺术中心大剧院
2025-05-28 19:30,石家庄,寻找李二狗,大个,河北省艺术中心大剧院
2025-05-29 14:00,石家庄,寻找李二狗,大个,河北省艺术中心大剧院
2025-05-29 19:30,石家庄,寻找李二狗,大个,河北省艺术中心大剧院
2025-08-02 19:30,南京,寻找李二狗,大个,江苏大剧院歌剧厅
2025-08-03 19:30,南京,寻找李二狗,大个,江苏大剧院歌剧厅
2025-09-26 19:30,阜阳,寻找李二狗,大个,阜阳大剧院大剧场
2025-09-27 19:30,阜阳,寻找李二狗,大个,阜阳大剧院大剧场
2025-10-01 19:30,北京,寻找李二狗,大个,二七剧场
2025-10-02 19:30,北京,寻找李二狗,大个,二七剧场
2025-10-11 19:30,成都,寻找李二狗,大个,成都东盟艺术中心大剧院
2025-10-12 19:30,成都,寻找李二狗,大个,成都东盟艺术中心大剧院
2025-10-23 19:30,合肥,寻找李二狗,大个,合肥大剧院歌剧厅
2025-10-24 19:30,合肥,寻找李二狗,大个,合肥大剧院歌剧厅
2025-11-07 19:30,南京,寻找李二狗,大个,南京保利大剧院大剧场
2025-11-08 19:30,南京,寻找李二狗,大个,南京保利大剧院大剧场
2025-11-14 19:30,上海,寻找李二狗,大个,上海西岸大剧院大剧场
2025-11-15 19:30,上海,寻找李二狗,大个,上海西岸大剧院大剧场
2025-11-16 15:00,上海,寻找李二狗,大个,上海西岸大剧院大剧场
2025-12-05 19:30,深圳,寻找李二狗,大个,光明文化艺术中心 演艺中心大剧场
2025-12-06 19:30,深圳,寻找李二狗,大个,光明文化艺术中心 演艺中心大剧场
2025-12-07 14:30,深圳,寻找李二狗,大个,光明文化艺术中心 演艺中心大剧场
2025-12-11 19:30,北京,此生必驾,蒋向阳,北京保利剧院
2025-12-13 14:30,北京,此生必驾,蒋向阳,北京保利剧院
2025-12-23 19:30,周口,寻找李二狗,大个,周口双创园展演中心
2025-12-24 19:30,周口,寻找李二狗,大个,周口双创园展演中心
2026-01-09 19:30,嘉兴,寻找李二狗,大个,嘉兴大剧院大剧场
2026-01-10 19:30,嘉兴,寻找李二狗,大个,嘉兴大剧院大剧场
2026-01-28 19:30,上海,玩偶,许寻,星空间68号·糖果剧场
2026-02-28 19:30,上海,玩偶,许寻,星空间68号·糖果剧场
2026-03-07 19:30,上海,玩偶,许寻,星空间68号·糖果剧场
2026-03-20 19:30,宁波,寻找李二狗,大个,慈溪大剧院
2026-03-21 19:30,宁波,寻找李二狗,大个,慈溪大剧院
2026-03-24 19:30,淮安,寻找李二狗,大个,淮安大剧院
2026-03-28 19:30,杭州,寻找李二狗,大个,临平大剧院大剧场
2026-03-29 14:30,杭州,寻找李二狗,大个,临平大剧院大剧场
2026-04-04 19:00,衢州,寻找李二狗,大个,衢州保利大剧院大剧场
2026-04-05 14:30,衢州,寻找李二狗,大个,衢州保利大剧院大剧场
2026-04-10 20:00,南宁,寻找李二狗,大个,广西文化艺术中心大剧院
2026-04-11 20:00,南宁,寻找李二狗,大个,广西文化艺术中心大剧院
2026-04-30 19:30,扬州,寻找李二狗,大个,扬州运河大剧院歌剧厅
2026-05-01 19:30,扬州,寻找李二狗,大个,扬州运河大剧院歌剧厅
2026-05-04 19:30,南通,寻找李二狗,大个,南通大剧院歌剧厅
2026-05-05 14:30,南通,寻找李二狗,大个,南通大剧院歌剧厅
2026-05-08 20:00,昆明,扎西长歌,王小川,云南省大剧院大剧场
2026-05-09 20:00,昆明,扎西长歌,王小川,云南省大剧院大剧场
2026-05-12 20:00,楚雄,扎西长歌,王小川,楚雄彝州大剧院
2026-05-13 20:00,楚雄,扎西长歌,王小川,楚雄彝州大剧院
2026-05-16 20:00,玉溪,扎西长歌,王小川,聂耳大剧院
2026-05-17 20:00,玉溪,扎西长歌,王小川,聂耳大剧院
2026-05-22 20:00,昭通,扎西长歌,王小川,昭通国际会议会展中心
2026-05-25 19:30,重庆,扎西长歌,王小川,重庆大剧院中剧场
2026-05-26 19:30,重庆,扎西长歌,王小川,重庆大剧院中剧场
2026-06-01 19:30,北京,扎西长歌,王小川,中央歌剧院剧场
2026-06-13 19:30,北京,长腿叔叔,Jervis,天桥艺术中心多功能剧场
2026-06-18 19:30,青岛,寻找李二狗,大个,青岛大剧院歌剧厅
2026-06-19 19:30,青岛,寻找李二狗,大个,青岛大剧院歌剧厅
2026-06-20 14:00,北京,长腿叔叔,Jervis,天桥艺术中心多功能剧场
2026-06-27 19:30,北京,长腿叔叔,Jervis,天桥艺术中心多功能剧场
2026-07-04 14:00,北京,长腿叔叔,Jervis,天桥艺术中心多功能剧场
2026-07-11 19:30,北京,长腿叔叔,Jervis,天桥艺术中心多功能剧场
2026-07-25 19:30,北京,长腿叔叔,Jervis,天桥艺术中心多功能剧场
2026-08-02 14:00,北京,长腿叔叔,Jervis,天桥艺术中心多功能剧场
2026-08-08 19:30,北京,长腿叔叔,Jervis,天桥艺术中心多功能剧场
2026-08-15 14:00,北京,长腿叔叔,Jervis,天桥艺术中心多功能剧场
