时间,城市,音乐剧,角色,剧院
2023-04-07 14:00,北京,丝路之声,许平儿,中央歌剧院剧场
2023-04-07 19:30,北京,丝路之声,许平儿,中央歌剧院剧场
2023-04-08 14:00,北京,丝路之声,许平儿,中央歌剧院剧场
2023-04-08 19:30,北京,丝路之声,许平儿,中央歌剧院剧场
2023-04-26 15:30,西安,丝路之声,心慧/素素,丝路欢乐世界·琴音剧场
2023-04-28 15:30,西安,丝路之声,许平儿,丝路欢乐世界·琴音剧场
2023-04-29 15:30,西安,丝路之声,许平儿,丝路欢乐世界·琴音剧场
2023-04-30 15:30,西安,丝路之声,许平儿,丝路欢乐世界·琴音剧场
2023-05-01 15:30,西安,丝路之声,许平儿,丝路欢乐世界·琴音剧场
2023-05-02 15:30,西安,丝路之声,心慧/素素,丝路欢乐世界·琴音剧场
2023-05-03 15:30,西安,丝路之声,心慧/素素,丝路欢乐世界·琴音剧场
2023-05-09 15:30,西安,丝路之声,许平儿,丝路欢乐世界·琴音剧场
2023-05-10 15:30,西安,丝路之声,许平儿,丝路欢乐世界·琴音剧场
2023-06-02 15:30,西安,丝路之声,许平儿,丝路欢乐世界·琴音剧场
2023-06-03 15:30,西安,丝路之声,心慧/素素,丝路欢乐世界·琴音剧场
2023-06-04 15:30,西安,丝路之声,心慧/素素,丝路欢乐世界·琴音剧场
2023-06-08 15:30,西安,丝路之声,心慧/素素,丝路欢乐世界·琴音剧场
2023-06-10 15:30,西安,丝路之声,许平儿,丝路欢乐世界·琴音剧场
2023-06-11 15:30,西安,丝路之声,心慧/素素,丝路欢乐世界·琴音剧场
2023-06-16 15:30,西安,丝路之声,心慧/素素,丝路欢乐世界·琴音剧场
2023-06-17 15:30,西安,丝路之声,许平儿,丝路欢乐世界·琴音剧场
2023-06-18 15:30,西安,丝路之声,心慧/素素,丝路欢乐世界·琴音剧场
2023-06-20 15:30,西安,丝路之声,许平儿,丝路欢乐世界·琴音剧场
2023-06-23 15:30,西安,丝路之声,心慧/素素,丝路欢乐世界·琴音剧场
2023-06-25 15:30,西安,丝路之声,心慧/素素,丝路欢乐世界·琴音剧场
2023-06-29 15:30,西安,丝路之声,心慧/素素,丝路欢乐世界·琴音剧场
2023-06-30 15:30,西安,丝路之声,心慧/素素,丝路欢乐世界·琴音剧场
2023-07-01 15:30,西安,丝路之声,许平儿,丝路欢乐世界·琴音剧场
2023-07-07 15:30,西安,丝路之声,许平儿,丝路欢乐世界·琴音剧场
2023-07-08 15:30,西安,丝路之声,许平儿,丝路欢乐世界·琴音剧场
2023-07-09 15:30,西安,丝路之声,许平儿,丝路欢乐世界·琴音剧场
2023-07-13 15:30,西安,丝路之声,心慧/素素,丝路欢乐世界·琴音剧场
2023-07-15 15:30,西安,丝路之声,许平儿,丝路欢乐世界·琴音剧场
2023-07-16 15:30,西安,丝路之声,心慧/素素,丝路欢乐世界·琴音剧场
2023-07-18 15:30,西安,丝路之声,心慧/素素,丝路欢乐世界·琴音剧场
2023-07-22 15:30,西安,丝路之声,许平儿,丝路欢乐世界·琴音剧场
