时间,城市,音乐剧,角色,剧院
2022-10-15 19:30,上海,安娜·卡列尼娜,贝特西,上海大剧院大剧场
2022-10-16 14:00,上海,安娜·卡列尼娜,贝特西,上海大剧院大剧场
2022-10-16 19:30,上海,安娜·卡列尼娜,贝特西,上海大剧院大剧场
2022-10-18 19:30,上海,安娜·卡列尼娜,贝特西,上海大剧院大剧场
2022-10-19 19:30,上海,安娜·卡列尼娜,贝特西,上海大剧院大剧场
2022-10-20 19:30,上海,安娜·卡列尼娜,贝特西,上海大剧院大剧场
2022-10-21 19:30,上海,安娜·卡列尼娜,贝特西,上海大剧院大剧场
2022-10-22 14:00,上海,安娜·卡列尼娜,贝特西,上海大剧院大剧场
2022-10-22 19:30,上海,安娜·卡列尼娜,贝特西,上海大剧院大剧场
2022-10-23 19:30,上海,安娜·卡列尼娜,贝特西,上海大剧院大剧场
2022-12-30 19:30,厦门,安娜·卡列尼娜,贝特西,闽南大戏院大剧场
2022-12-31 19:30,厦门,安娜·卡列尼娜,贝特西,闽南大戏院大剧场
2022-12-31 19:30,厦门,安娜·卡列尼娜,贝特西,闽南大戏院大剧场
2023-01-14 15:00,深圳,安娜·卡列尼娜,贝特西,深圳滨海艺术中心歌剧厅
2023-01-14 20:00,深圳,安娜·卡列尼娜,贝特西,深圳滨海艺术中心歌剧厅
2023-01-15 20:00,深圳,安娜·卡列尼娜,贝特西,深圳滨海艺术中心歌剧厅
2023-02-18 15:00,北京,威尼斯商人,鲍西亚,时间剧场TIME THEATRE
2023-02-18 19:30,北京,威尼斯商人,鲍西亚,时间剧场TIME THEATRE
2023-02-23 19:30,北京,安娜·卡列尼娜,贝特西,天桥艺术中心大剧场
2023-02-24 19:30,北京,安娜·卡列尼娜,贝特西,天桥艺术中心大剧场
2023-02-25 14:30,北京,安娜·卡列尼娜,贝特西,天桥艺术中心大剧场
2023-02-25 19:30,北京,安娜·卡列尼娜,贝特西,天桥艺术中心大剧场
2023-02-26 14:30,北京,安娜·卡列尼娜,贝特西,天桥艺术中心大剧场
2023-02-26 19:30,北京,安娜·卡列尼娜,贝特西,天桥艺术中心大剧场
2023-03-03 20:00,北京,威尼斯商人,鲍西亚,时间剧场TIME THEATRE
2023-03-04 14:30,北京,威尼斯商人,鲍西亚,时间剧场TIME THEATRE
2023-03-04 19:30,北京,威尼斯商人,鲍西亚,时间剧场TIME THEATRE
