时间,城市,音乐剧,角色,剧院
2024-07-19 20:00,上海,LIZZIE丽兹,ALICE,星空间11号·MOriginal Box
2024-07-28 17:00,上海,LIZZIE丽兹,ALICE,星空间11号·MOriginal Box
2024-08-03 17:00,上海,LIZZIE丽兹,ALICE,星空间11号·MOriginal Box
2024-08-15 19:30,上海,LIZZIE丽兹,ALICE,星空间11号·MOriginal Box
2024-08-29 19:30,上海,LIZZIE丽兹,ALICE,星空间11号·MOriginal Box
2024-08-31 17:00,上海,LIZZIE丽兹,ALICE,星空间11号·MOriginal Box
2024-09-22 17:00,上海,LIZZIE丽兹,ALICE,星空间11号·MOriginal Box
2024-09-28 17:00,上海,LIZZIE丽兹,ALICE,星空间11号·MOriginal Box
2024-10-25 20:00,上海,LIZZIE丽兹,ALICE,星空间11号·MOriginal Box
2024-11-15 20:00,上海,LIZZIE丽兹,ALICE,星空间11号·MOriginal Box
2024-11-23 20:00,上海,LIZZIE丽兹,ALICE,星空间11号·MOriginal Box
2025-01-01 17:00,上海,LIZZIE丽兹,ALICE,星空间11号·MOriginal Box
2025-01-12 17:00,上海,LIZZIE丽兹,ALICE,星空间11号·MOriginal Box
2025-03-08 17:00,上海,LIZZIE丽兹,ALICE,星空间11号·MOriginal Box
2025-03-15 17:00,上海,LIZZIE丽兹,ALICE,星空间11号·MOriginal Box
2025-03-22 17:00,上海,LIZZIE丽兹,ALICE,星空间11号·MOriginal Box
2025-04-05 17:00,上海,LIZZIE丽兹,ALICE,星空间11号·MOriginal Box
2025-05-17 17:00,上海,LIZZIE丽兹,ALICE,星空间11号·MOriginal Box
2025-08-09 19:30,上海,王冠,黛尔德拉,星空间216号·果然有戏小剧场
2025-08-10 14:30,上海,王冠,黛尔德拉,星空间216号·果然有戏小剧场
2025-08-24 14:30,上海,王冠,黛尔德拉,星空间216号·果然有戏小剧场
2025-08-31 19:30,上海,王冠,黛尔德拉,星空间216号·果然有戏小剧场
2025-09-07 14:30,上海,王冠,黛尔德拉,星空间216号·果然有戏小剧场
2025-09-13 19:30,上海,珍珑,Abby,珍珑剧场
2025-09-14 14:30,上海,王冠,黛尔德拉,星空间216号·果然有戏小剧场
2025-09-20 14:30,上海,珍珑,Abby,珍珑剧场
2025-10-01 19:30,上海,王冠,黛尔德拉,星空间216号·果然有戏小剧场
2025-10-02 14:30,上海,王冠,黛尔德拉,星空间216号·果然有戏小剧场
2025-10-03 14:30,上海,王冠,黛尔德拉,星空间216号·果然有戏小剧场
2025-10-04 19:30,上海,王冠,黛尔德拉,星空间216号·果然有戏小剧场
2025-10-24 19:30,上海,王冠,黛尔德拉,星空间216号·果然有戏小剧场
2025-10-31 19:30,上海,王冠,黛尔德拉,星空间216号·果然有戏小剧场
2025-11-02 19:30,上海,王冠,黛尔德拉,星空间216号·果然有戏小剧场
2025-11-08 14:30,上海,珍珑,Abby,珍珑剧场
2025-11-09 14:30,上海,王冠,黛尔德拉,星空间216号·果然有戏小剧场
2025-11-15 19:30,上海,珍珑,Abby,珍珑剧场
2025-11-22 14:30,上海,王冠,黛尔德拉,星空间216号·果然有戏小剧场
2025-11-23 19:30,上海,王冠,黛尔德拉,星空间216号·果然有戏小剧场
2025-12-06 19:30,上海,王冠,黛尔德拉,星空间216号·果然有戏小剧场
2025-12-19 19:30,上海,王冠,黛尔德拉,星空间216号·果然有戏小剧场
2025-12-21 14:30,上海,王冠,黛尔德拉,星空间216号·果然有戏小剧场
2025-12-27 14:30,上海,珍珑,Abby,珍珑剧场
2025-12-28 19:30,上海,珍珑,Abby,珍珑剧场
2026-01-09 19:30,上海,王冠,黛尔德拉,星空间216号·果然有戏小剧场
2026-01-17 19:30,上海,王冠,黛尔德拉,星空间216号·果然有戏小剧场
2026-01-18 14:30,上海,珍珑,Abby,珍珑剧场
2026-01-23 19:30,上海,王冠,黛尔德拉,星空间216号·果然有戏小剧场
2026-01-24 14:30,上海,珍珑,Abby,珍珑剧场
2026-05-02 17:00,上海,Roulette轮盘,Agatha,轮盘剧场
2026-05-03 22:00,上海,Roulette轮盘,Agatha,轮盘剧场
2026-05-09 20:00,上海,Roulette轮盘,Agatha,轮盘剧场
2026-05-16 20:00,上海,Roulette轮盘,Agatha,轮盘剧场
2026-05-22 20:00,上海,Roulette轮盘,Agatha,轮盘剧场
2026-05-30 15:00,上海,Roulette轮盘,Agatha,轮盘剧场
2026-06-06 17:00,上海,Roulette轮盘,Agatha,轮盘剧场
2026-06-19 22:30,上海,Roulette轮盘,Agatha,轮盘剧场
2026-06-28 17:00,上海,Roulette轮盘,Agatha,轮盘剧场
2026-07-10 20:00,上海,Roulette轮盘,Agatha,轮盘剧场
2026-08-07 20:00,上海,Roulette轮盘,Agatha,轮盘剧场
2026-08-08 14:00,上海,Roulette轮盘,Agatha,轮盘剧场
2026-08-08 20:00,上海,Roulette轮盘,Agatha,轮盘剧场
2026-08-09 14:00,上海,Roulette轮盘,Agatha,轮盘剧场
2026-08-12 20:00,上海,Roulette轮盘,Agatha,轮盘剧场
2026-08-16 20:00,上海,Roulette轮盘,Agatha,轮盘剧场
2026-08-17 20:00,上海,Roulette轮盘,Agatha,轮盘剧场
2026-08-19 20:00,上海,Roulette轮盘,Agatha,轮盘剧场
2026-08-20 20:00,上海,Roulette轮盘,Agatha,轮盘剧场
2026-08-23 17:00,上海,Roulette轮盘,Agatha,轮盘剧场
2026-08-28 20:00,上海,Roulette轮盘,Agatha,轮盘剧场
2026-08-29 14:00,上海,Roulette轮盘,Agatha,轮盘剧场
2026-08-29 20:00,上海,Roulette轮盘,Agatha,轮盘剧场
2026-08-30 14:00,上海,Roulette轮盘,Agatha,轮盘剧场
