时间,城市,音乐剧,角色,剧院
2022-12-02 19:30,上海,基督山伯爵,埃德蒙,上海文化广场主剧场
2022-12-04 14:00,上海,基督山伯爵,埃德蒙,上海文化广场主剧场
2022-12-08 19:30,上海,基督山伯爵,埃德蒙,上海文化广场主剧场
2022-12-10 14:00,上海,基督山伯爵,埃德蒙,上海文化广场主剧场
2022-12-25 14:30,北京,基督山伯爵,埃德蒙,天桥艺术中心大剧场
2022-12-26 19:30,北京,基督山伯爵,埃德蒙,天桥艺术中心大剧场
2023-01-07 19:30,广州,基督山伯爵,埃德蒙,广州大剧院歌剧厅
2023-01-08 14:30,广州,基督山伯爵,埃德蒙,广州大剧院歌剧厅
2023-02-01 19:30,上海,I LOVE YOU…,MAN1,上海话剧艺术中心D6空间
2023-02-04 19:30,上海,I LOVE YOU…,MAN1,上海话剧艺术中心D6空间
2023-02-07 19:30,上海,I LOVE YOU…,MAN1,上海话剧艺术中心D6空间
2023-02-11 14:00,上海,I LOVE YOU…,MAN1,上海话剧艺术中心D6空间
2023-02-16 19:30,上海,I LOVE YOU…,MAN1,上海话剧艺术中心D6空间
2023-02-18 14:00,上海,I LOVE YOU…,MAN1,上海话剧艺术中心D6空间
2023-02-24 19:30,上海,I LOVE YOU…,MAN1,上海话剧艺术中心D6空间
2023-03-04 19:30,上海,I LOVE YOU…,MAN1,上海话剧艺术中心D6空间
2023-03-11 14:00,上海,I LOVE YOU…,MAN1,上海话剧艺术中心D6空间
2023-03-15 19:30,上海,I LOVE YOU…,MAN1,上海话剧艺术中心D6空间
2023-03-17 19:30,上海,I LOVE YOU…,MAN1,上海话剧艺术中心D6空间
2023-07-07 19:30,苏州,灵魂摆渡之永生,赵吏,苏州湾大剧院歌剧厅
2023-07-08 15:00,苏州,灵魂摆渡之永生,赵吏,苏州湾大剧院歌剧厅
2023-07-08 19:30,苏州,灵魂摆渡之永生,赵吏,苏州湾大剧院歌剧厅
2023-07-09 15:00,苏州,灵魂摆渡之永生,赵吏,苏州湾大剧院歌剧厅
2023-07-15 19:30,沈阳,灵魂摆渡之永生,赵吏,盛京大剧院歌剧厅
2023-07-16 19:30,沈阳,灵魂摆渡之永生,赵吏,盛京大剧院歌剧厅
2023-07-20 19:30,太原,灵魂摆渡之永生,赵吏,山西大剧院大剧场
2023-07-21 19:30,太原,灵魂摆渡之永生,赵吏,山西大剧院大剧场
2023-07-25 19:30,郑州,灵魂摆渡之永生,赵吏,河南艺术中心
2023-07-26 19:30,郑州,灵魂摆渡之永生,赵吏,河南艺术中心
2023-07-30 19:15,上海,灵魂摆渡之永生,赵吏,东方艺术中心歌剧厅
2023-07-31 19:15,上海,灵魂摆渡之永生,赵吏,东方艺术中心歌剧厅
2023-08-05 19:30,合肥,灵魂摆渡之永生,赵吏,肥东大剧院
2023-08-06 19:30,合肥,灵魂摆渡之永生,赵吏,肥东大剧院
2023-08-10 20:00,深圳,灵魂摆渡之永生,赵吏,坪山大剧院大剧场
2023-08-11 20:00,深圳,灵魂摆渡之永生,赵吏,坪山大剧院大剧场
2023-08-15 20:00,海口,灵魂摆渡之永生,赵吏,海口湾演艺中心
2023-08-16 20:00,海口,灵魂摆渡之永生,赵吏,海口湾演艺中心
2023-08-25 19:30,杭州,灵魂摆渡之永生,赵吏,临平大剧院大剧场
2023-08-26 19:30,杭州,灵魂摆渡之永生,赵吏,临平大剧院大剧场
2023-08-31 19:30,西安,灵魂摆渡之永生,赵吏,西安浐灞保利大剧院
2023-09-05 19:30,重庆,灵魂摆渡之永生,赵吏,重庆大剧院大剧场
2023-09-06 19:30,重庆,灵魂摆渡之永生,赵吏,重庆大剧院大剧场
2023-09-10 19:30,宿迁,灵魂摆渡之永生,赵吏,宿豫大剧院
2023-09-11 19:30,宿迁,灵魂摆渡之永生,赵吏,宿豫大剧院
2023-09-15 19:30,淮安,灵魂摆渡之永生,赵吏,淮安大剧院
2023-09-16 19:30,淮安,灵魂摆渡之永生,赵吏,淮安大剧院
2023-09-21 19:30,上海,基督山伯爵,埃德蒙,上海文化广场主剧场
2023-09-22 19:30,青岛,灵魂摆渡之永生,赵吏,青岛大剧院歌剧厅
2023-09-23 19:30,青岛,灵魂摆渡之永生,赵吏,青岛大剧院歌剧厅
2023-12-29 19:30,上海,灵魂摆渡之永生,赵吏,云峰剧院
2023-12-30 19:30,上海,灵魂摆渡之永生,赵吏,云峰剧院
2023-12-31 14:30,上海,灵魂摆渡之永生,赵吏,云峰剧院
2023-12-31 19:30,上海,灵魂摆渡之永生,赵吏,云峰剧院
2024-01-01 19:30,上海,灵魂摆渡之永生,赵吏,云峰剧院
