时间,城市,音乐剧,角色,剧院
2023-07-20 19:30,上海,孙伯符,全场多功能人,云峰剧院
2023-07-21 19:30,上海,孙伯符,全场多功能人,云峰剧院
2023-07-22 14:00,上海,孙伯符,全场多功能人,云峰剧院
2023-07-23 14:00,上海,孙伯符,全场多功能人,云峰剧院
2025-11-29 14:30,杭州,六点下班,卢部长,六点下班·音乐剧(相信有戏)
2025-11-30 14:30,杭州,六点下班,卢部长,六点下班·音乐剧(相信有戏)
2025-12-05 19:30,杭州,六点下班,卢部长,六点下班·音乐剧(相信有戏)
2025-12-13 19:30,杭州,六点下班,卢部长,六点下班·音乐剧(相信有戏)
2025-12-20 14:30,杭州,六点下班,卢部长,六点下班·音乐剧(相信有戏)
2025-12-21 14:30,杭州,六点下班,卢部长,六点下班·音乐剧(相信有戏)
2026-01-31 19:30,杭州,六点下班,卢部长,六点下班·音乐剧(相信有戏)
2026-02-07 19:30,杭州,六点下班,卢部长,六点下班·音乐剧(相信有戏)
2026-03-21 19:30,杭州,六点下班,卢部长,六点下班·音乐剧(相信有戏)
2026-04-06 14:30,杭州,六点下班,卢部长,六点下班·音乐剧(相信有戏)
