时间,城市,音乐剧,角色,剧院
2023-03-03 20:00,广州,醉后赢家,周大福,广东省友谊剧院
2023-03-04 15:00,广州,醉后赢家,周大福,广东省友谊剧院
2023-03-04 20:00,广州,醉后赢家,周大福,广东省友谊剧院
2023-04-13 20:00,深圳,醉后赢家,周大福,深圳开心麻花红山剧场大剧场
2023-04-14 20:00,深圳,醉后赢家,周大福,深圳开心麻花红山剧场大剧场
2023-04-15 15:00,深圳,醉后赢家,周大福,深圳开心麻花红山剧场大剧场
2023-04-15 20:00,深圳,醉后赢家,周大福,深圳开心麻花红山剧场大剧场
2023-04-16 15:00,深圳,醉后赢家,周大福,深圳开心麻花红山剧场大剧场
2023-09-08 20:00,福州,醉后赢家,周大福,福州海峡文化艺术中心-歌剧厅
2023-09-09 15:00,福州,醉后赢家,周大福,福州海峡文化艺术中心-歌剧厅
2023-09-09 20:00,福州,醉后赢家,周大福,福州海峡文化艺术中心-歌剧厅
2023-09-29 19:30,厦门,醉后赢家,周大福,厦门艺术剧院
2023-09-30 19:30,厦门,醉后赢家,周大福,厦门艺术剧院
