时间,城市,音乐剧,角色,剧院
2023-09-28 19:30,上海,亲爱的,Cee青年,云峰剧院
2023-09-29 14:30,上海,亲爱的,Cee青年,云峰剧院
2023-09-30 14:30,上海,亲爱的,Cee青年,云峰剧院
2023-10-02 14:30,上海,亲爱的,Cee青年,云峰剧院
2023-10-02 19:30,上海,亲爱的,Cee青年,云峰剧院
2023-10-04 14:30,上海,亲爱的,Cee青年,云峰剧院
2023-10-04 19:30,上海,亲爱的,Cee青年,云峰剧院
2023-10-06 14:30,上海,亲爱的,Cee青年,云峰剧院
2023-10-07 19:30,上海,亲爱的,Cee青年,云峰剧院
2023-11-18 19:30,北京,亲爱的,Cee青年,北京保利剧院
2023-11-19 14:30,北京,亲爱的,Cee青年,北京保利剧院
2023-11-19 19:30,北京,亲爱的,Cee青年,北京保利剧院
2024-11-08 19:30,长沙,潮起东方,马新阳,湖南大剧院
2026-07-18 19:30,上海,长安大国医,苏郁,北外滩友邦大剧院
