时间,城市,音乐剧,角色,剧院
2023-01-08 19:30,成都,灯塔,怀恩,西部文化产业中心·鲸剧场
2023-01-14 19:30,成都,灯塔,怀恩,西部文化产业中心·鲸剧场
2023-01-15 19:30,成都,灯塔,怀恩,西部文化产业中心·鲸剧场
2023-02-12 19:30,成都,灯塔,怀恩,西部文化产业中心·鲸剧场
2023-02-18 13:00,武汉,灯塔,怀恩,武汉剧院武演新空间
2023-02-18 19:30,武汉,灯塔,怀恩,武汉剧院武演新空间
2023-02-19 14:30,成都,灯塔,怀恩,西部文化产业中心·鲸剧场
2023-02-24 19:30,成都,灯塔,怀恩,西部文化产业中心·鲸剧场
2023-03-16 19:30,成都,灯塔,怀恩,西部文化产业中心·鲸剧场
2023-03-19 19:30,成都,灯塔,怀恩,西部文化产业中心·鲸剧场
2023-03-23 19:30,成都,灯塔,怀恩,西部文化产业中心·鲸剧场
2023-03-26 19:30,成都,灯塔,怀恩,西部文化产业中心·鲸剧场
2023-03-31 19:30,成都,灯塔,怀恩,西部文化产业中心·鲸剧场
2023-04-01 19:30,上海,灯塔,怀恩,星空间9号·鲸剧场
2023-04-02 19:30,上海,灯塔,怀恩,星空间9号·鲸剧场
2023-04-08 19:30,成都,灯塔,怀恩,西部文化产业中心·鲸剧场
2023-04-15 19:30,成都,灯塔,怀恩,西部文化产业中心·鲸剧场
2023-04-21 19:30,成都,灯塔,怀恩,西部文化产业中心·鲸剧场
2023-05-12 19:30,成都,灯塔,怀恩,西部文化产业中心·鲸剧场
2023-05-19 19:30,成都,灯塔,怀恩,西部文化产业中心·鲸剧场
2023-05-21 16:30,成都,灯塔,怀恩,西部文化产业中心·鲸剧场
2023-06-17 19:30,上海,灯塔,怀恩,星空间9号·鲸剧场
2023-06-22 19:30,上海,灯塔,怀恩,星空间9号·鲸剧场
2023-06-23 14:30,上海,灯塔,怀恩,星空间9号·鲸剧场
2023-06-24 19:30,上海,灯塔,怀恩,星空间9号·鲸剧场
2023-07-09 14:30,上海,灯塔,怀恩,星空间9号·鲸剧场
2023-07-16 14:30,上海,灯塔,怀恩,星空间9号·鲸剧场
2023-07-21 19:30,上海,灯塔,怀恩,星空间9号·鲸剧场
2023-07-28 19:30,上海,灯塔,怀恩,星空间9号·鲸剧场
2023-07-29 19:30,上海,灯塔,怀恩,星空间9号·鲸剧场
2023-08-19 14:30,上海,灯塔,怀恩,星空间9号·鲸剧场
2023-08-27 14:30,上海,灯塔,怀恩,星空间9号·鲸剧场
2023-08-31 19:30,上海,灯塔,怀恩,星空间9号·鲸剧场
2023-09-02 19:30,上海,灯塔,怀恩,星空间9号·鲸剧场
2023-09-03 14:30,上海,灯塔,怀恩,星空间9号·鲸剧场
2023-09-09 14:30,上海,灯塔,怀恩,星空间9号·鲸剧场
2023-09-24 14:30,上海,灯塔,怀恩,星空间9号·鲸剧场
2023-09-28 19:30,上海,灯塔,怀恩,星空间9号·鲸剧场
2023-09-30 19:30,上海,灯塔,怀恩,星空间9号·鲸剧场
2023-10-02 14:30,上海,灯塔,怀恩,星空间9号·鲸剧场
2023-10-03 19:30,上海,灯塔,怀恩,星空间9号·鲸剧场
2023-10-04 19:30,上海,灯塔,怀恩,星空间9号·鲸剧场
2023-10-14 14:30,上海,灯塔,怀恩,星空间9号·鲸剧场
2023-10-21 19:30,上海,灯塔,怀恩,星空间9号·鲸剧场
2023-10-22 14:30,上海,灯塔,怀恩,星空间9号·鲸剧场
2023-10-28 14:30,上海,灯塔,怀恩,星空间9号·鲸剧场
2023-10-29 14:00,上海,唐人街探案1,越南仔,云峰剧院
2023-10-31 19:30,上海,唐人街探案1,越南仔,云峰剧院
2023-11-03 19:30,上海,唐人街探案1,越南仔,云峰剧院
2023-11-04 19:30,上海,灯塔,怀恩,星空间9号·鲸剧场
2023-11-05 14:00,上海,唐人街探案1,越南仔,云峰剧院
2023-11-12 14:30,上海,灯塔,怀恩,星空间9号·鲸剧场
2023-11-15 19:30,上海,唐人街探案1,越南仔,云峰剧院
2023-11-18 19:30,上海,灯塔,怀恩,星空间9号·鲸剧场
2023-11-19 14:00,上海,唐人街探案1,越南仔,云峰剧院
2023-11-21 19:30,上海,唐人街探案1,越南仔,云峰剧院
2023-11-25 14:00,上海,唐人街探案1,越南仔,云峰剧院
2023-11-25 19:30,上海,灯塔,怀恩,星空间9号·鲸剧场
2023-11-26 14:00,上海,唐人街探案1,越南仔,云峰剧院
2023-12-02 19:30,上海,灯塔,怀恩,星空间9号·鲸剧场
2023-12-03 14:30,上海,灯塔,怀恩,星空间9号·鲸剧场
2023-12-03 19:30,上海,唐人街探案1,越南仔,云峰剧院
2023-12-09 14:30,上海,灯塔,怀恩,星空间9号·鲸剧场
2023-12-09 19:30,上海,灯塔,怀恩,星空间9号·鲸剧场
2023-12-10 14:00,上海,唐人街探案1,越南仔,云峰剧院
2023-12-12 19:30,上海,唐人街探案1,越南仔,云峰剧院
2023-12-15 19:30,上海,唐人街探案1,越南仔,云峰剧院
2023-12-16 19:30,上海,灯塔,怀恩,星空间9号·鲸剧场
2023-12-17 19:30,上海,灯塔,怀恩,星空间9号·鲸剧场
2023-12-23 14:30,上海,灯塔,怀恩,星空间9号·鲸剧场
2023-12-24 14:30,上海,灯塔,怀恩,星空间9号·鲸剧场
2023-12-30 19:30,上海,灯塔,怀恩,星空间9号·鲸剧场
2023-12-31 14:30,上海,灯塔,怀恩,星空间9号·鲸剧场
2023-12-31 19:30,上海,灯塔,怀恩,星空间9号·鲸剧场
2024-01-06 14:30,上海,灯塔,怀恩,星空间9号·鲸剧场
2024-01-07 19:30,上海,灯塔,怀恩,星空间9号·鲸剧场
2024-01-13 14:30,上海,灯塔,怀恩,星空间9号·鲸剧场
2024-01-14 14:30,上海,灯塔,怀恩,星空间9号·鲸剧场
2024-01-27 14:30,上海,灯塔,怀恩,星空间9号·鲸剧场
2024-01-31 19:30,上海,翻国王棋,玛尼,星空间77号·鲸剧场
2024-02-25 14:30,上海,灯塔,怀恩,星空间9号·鲸剧场
2024-02-27 19:30,上海,翻国王棋,玛尼,星空间77号·鲸剧场
2024-03-01 19:30,上海,翻国王棋,玛尼,星空间77号·鲸剧场
2024-03-02 19:30,上海,灯塔,怀恩,星空间9号·鲸剧场
2024-03-08 19:30,上海,翻国王棋,玛尼,星空间77号·鲸剧场
2024-03-09 14:30,上海,灯塔,怀恩,星空间9号·鲸剧场
2024-03-16 14:30,上海,灯塔,怀恩,星空间9号·鲸剧场
2024-03-24 14:30,上海,灯塔,怀恩,星空间9号·鲸剧场
2024-03-28 19:30,上海,翻国王棋,玛尼,星空间77号·鲸剧场
2024-03-31 14:30,上海,灯塔,怀恩,星空间9号·鲸剧场
2024-04-04 14:30,上海,灯塔,怀恩,星空间9号·鲸剧场
2024-04-05 14:30,上海,灯塔,怀恩,星空间9号·鲸剧场
2024-04-27 14:00,上海,翻国王棋,玛尼,星空间77号·鲸剧场
2024-05-02 19:30,上海,翻国王棋,玛尼,星空间77号·鲸剧场
2024-05-10 19:30,上海,翻国王棋,玛尼,星空间77号·鲸剧场
2024-05-12 19:30,成都,灯塔,怀恩,西部文化产业中心·鲸剧场
2024-05-15 19:30,上海,翻国王棋,玛尼,星空间77号·鲸剧场
2024-05-18 14:30,上海,灯塔,怀恩,星空间9号·鲸剧场
2024-06-01 19:30,上海,灯塔,怀恩,星空间9号·鲸剧场
2024-06-16 19:30,上海,翻国王棋,玛尼,星空间77号·鲸剧场
2024-06-20 19:30,上海,桑塔露琪亚,Stevie,星空间6号·一台好戏小剧场
2024-06-22 19:30,上海,翻国王棋,玛尼,星空间77号·鲸剧场
2024-06-23 19:30,上海,桑塔露琪亚,Stevie,星空间6号·一台好戏小剧场
2024-06-25 19:30,上海,桑塔露琪亚,Stevie,星空间6号·一台好戏小剧场
2024-06-27 19:30,上海,翻国王棋,玛尼,星空间77号·鲸剧场
2024-06-29 19:30,上海,灯塔,怀恩,星空间9号·鲸剧场
2024-07-04 19:30,上海,翻国王棋,玛尼,星空间77号·鲸剧场
2024-07-06 19:30,上海,灯塔,怀恩,星空间9号·鲸剧场
2024-07-09 19:30,上海,桑塔露琪亚,Stevie,星空间6号·一台好戏小剧场
2024-07-12 19:30,上海,梦微之,白居易,星空间33号 鲸·剧场
2024-07-13 19:30,上海,桑塔露琪亚,Stevie,星空间6号·一台好戏小剧场
2024-07-21 14:30,上海,梦微之,白居易,星空间33号 鲸·剧场
2024-07-22 19:30,上海,梦微之,白居易,星空间33号 鲸·剧场
2024-07-24 19:30,上海,梦微之,白居易,星空间33号 鲸·剧场
2024-07-25 19:30,上海,桑塔露琪亚,Stevie,星空间6号·一台好戏小剧场
2024-07-27 19:30,上海,灯塔,怀恩,星空间9号·鲸剧场
2024-07-28 14:30,上海,梦微之,白居易,星空间33号 鲸·剧场
2024-08-01 19:30,上海,桑塔露琪亚,Stevie,星空间6号·一台好戏小剧场
2024-08-09 19:30,上海,梦微之,白居易,星空间33号 鲸·剧场
2024-08-10 19:30,上海,梦微之,白居易,星空间33号 鲸·剧场
2024-08-11 14:30,上海,灯塔,怀恩,星空间9号·鲸剧场
2024-08-15 19:30,上海,梦微之,白居易,星空间33号 鲸·剧场
2024-08-16 19:30,上海,桑塔露琪亚,Stevie,星空间6号·一台好戏小剧场
