时间,城市,音乐剧,角色,剧院
2024-06-22 19:30,南昌,画中人,赤珣,Lilime泠空间剧场
2024-06-29 19:30,南昌,画中人,赤珣,Lilime泠空间剧场
2024-06-30 15:00,南昌,画中人,赤珣,Lilime泠空间剧场
2024-07-13 19:30,南昌,画中人,赤珣,Lilime泠空间剧场
2024-07-14 15:00,南昌,画中人,赤珣,Lilime泠空间剧场
2024-07-27 19:30,南昌,画中人,赤珣,Lilime泠空间剧场
2024-07-28 15:00,南昌,画中人,赤珣,Lilime泠空间剧场
2024-08-17 19:30,南昌,画中人,赤珣,Lilime泠空间剧场
2024-08-18 15:00,南昌,画中人,赤珣,Lilime泠空间剧场
2024-08-31 19:30,南昌,画中人,赤珣,Lilime泠空间剧场
2024-09-01 15:00,南昌,画中人,赤珣,Lilime泠空间剧场
2024-09-15 19:30,南昌,画中人,赤珣,Lilime泠空间剧场
2024-09-16 15:00,南昌,画中人,赤珣,Lilime泠空间剧场
2024-09-27 19:30,南昌,画中人,赤珣,Lilime泠空间剧场
2024-09-28 15:00,南昌,画中人,赤珣,Lilime泠空间剧场
2024-10-03 19:30,南昌,画中人,赤珣,Lilime泠空间剧场
2024-10-04 15:00,南昌,画中人,赤珣,Lilime泠空间剧场
