时间,城市,音乐剧,角色,剧院
2023-09-26 19:00,衢州,当爱已成往事,蔡粒粒,衢州保利大剧院大剧场
2023-09-27 19:00,衢州,当爱已成往事,蔡粒粒,衢州保利大剧院大剧场
2023-10-06 19:30,郑州,当爱已成往事,蔡粒粒,河南艺术中心
2023-10-07 19:30,郑州,当爱已成往事,蔡粒粒,河南艺术中心
2023-11-01 19:30,北京,当爱已成往事,蔡粒粒,北京保利剧院
2023-11-02 19:30,北京,当爱已成往事,蔡粒粒,北京保利剧院
2023-11-05 19:30,北京,当爱已成往事,蔡粒粒,北京保利剧院
2024-08-31 15:00,珠海,雄狮少年,阿珍,珠海金湾艺术中心·大剧院(A馆)
2024-09-06 19:30,厦门,雄狮少年,阿珍,闽南大戏院大剧场
2024-09-07 19:30,厦门,雄狮少年,阿珍,闽南大戏院大剧场
2024-10-02 19:30,成都,雄狮少年,阿珍,成都高新中演大剧院大剧场
2024-10-03 19:30,成都,雄狮少年,阿珍,成都高新中演大剧院大剧场
2024-10-08 20:00,海口,雄狮少年,阿珍,海南省歌舞剧院
2024-10-09 20:00,海口,雄狮少年,阿珍,海南省歌舞剧院
2024-11-29 19:30,杭州,雄狮少年,阿珍,运河大剧院歌剧厅
2024-11-30 19:30,杭州,雄狮少年,阿珍,运河大剧院歌剧厅
2025-03-20 19:30,广州,雄狮少年,阿珍,广州大剧院歌剧厅
2025-03-22 19:30,广州,雄狮少年,阿珍,广州大剧院歌剧厅
2025-03-23 14:30,广州,雄狮少年,阿珍,广州大剧院歌剧厅
2025-03-29 19:30,上海,雄狮少年,阿珍,上海文化广场主剧场
2025-03-30 19:30,上海,雄狮少年,阿珍,上海文化广场主剧场
2025-04-04 19:30,长沙,雄狮少年,阿珍,梅溪湖国际文化艺术中心大剧院大剧场
2025-11-01 19:30,桂林,雄狮少年,阿珍,桂林漓江歌剧院歌剧厅
