时间,城市,音乐剧,角色,剧院
2023-02-25 19:30,济南,画皮,穆欣,山东省会大剧院歌剧厅
2023-03-10 19:30,上海,画皮,穆欣,上海文化广场主剧场
2023-03-15 19:30,杭州,画皮,穆欣,运河大剧院歌剧厅
2023-04-07 19:30,厦门,画皮,穆欣,闽南大戏院大剧场
2023-07-15 19:30,上海,孙伯符,全场多功能人,云峰剧院
2023-07-18 19:30,上海,孙伯符,全场多功能人,云峰剧院
2023-07-19 19:30,上海,孙伯符,全场多功能人,云峰剧院
2023-07-22 14:00,上海,孙伯符,全场多功能人,云峰剧院
2023-07-22 19:30,上海,孙伯符,全场多功能人,云峰剧院
2023-09-26 20:00,深圳,闪闪的红星,刘大嫂,南山文体中心剧院大剧院
2023-09-27 20:00,深圳,闪闪的红星,刘大嫂,南山文体中心剧院大剧院
2023-12-10 14:30,北京,秋裤和擀面杖,妈妈,时间剧场TIME THEATRE
2023-12-10 19:30,北京,秋裤和擀面杖,妈妈,时间剧场TIME THEATRE
2023-12-17 14:30,北京,秋裤和擀面杖,妈妈,时间剧场TIME THEATRE
2023-12-24 14:30,北京,秋裤和擀面杖,妈妈,时间剧场TIME THEATRE
2023-12-24 19:30,北京,秋裤和擀面杖,妈妈,时间剧场TIME THEATRE
2024-01-14 14:30,北京,秋裤和擀面杖,妈妈,时间剧场TIME THEATRE
2024-01-19 19:30,北京,致命旋律,艾芙琳,开心麻花磁剧场
2024-01-27 14:30,北京,致命旋律,艾芙琳,开心麻花磁剧场
2024-03-09 14:30,北京,致命旋律,艾芙琳,开心麻花磁剧场
2024-03-10 14:30,北京,秋裤和擀面杖,妈妈,时间剧场TIME THEATRE
2024-03-10 19:30,北京,致命旋律,艾芙琳,开心麻花磁剧场
2024-03-17 14:30,北京,秋裤和擀面杖,妈妈,时间剧场TIME THEATRE
2024-03-31 14:30,北京,秋裤和擀面杖,妈妈,时间剧场TIME THEATRE
2024-04-14 14:30,北京,秋裤和擀面杖,妈妈,时间剧场TIME THEATRE
2024-04-19 19:30,兰州,婚礼歌手,罗茜,甘肃大剧院大剧场
2024-04-21 14:30,北京,秋裤和擀面杖,妈妈,时间剧场TIME THEATRE
2024-04-27 14:30,西安,婚礼歌手,罗茜,西安人民剧院
2024-04-27 19:30,西安,婚礼歌手,罗茜,西安人民剧院
2024-05-19 14:00,北京,秋裤和擀面杖,妈妈,三里屯·爱乐汇艺术空间-时空剧场
2024-06-02 19:30,北京,婚礼歌手,罗茜,朝阳剧场
2024-06-07 19:30,北京,婚礼歌手,罗茜,朝阳剧场
2024-06-08 14:30,北京,婚礼歌手,罗茜,朝阳剧场
2024-06-08 19:30,北京,婚礼歌手,罗茜,朝阳剧场
2024-06-09 14:00,北京,秋裤和擀面杖,妈妈,三里屯·爱乐汇艺术空间-时空剧场
2024-06-16 14:00,北京,秋裤和擀面杖,妈妈,三里屯·爱乐汇艺术空间-时空剧场
2024-06-23 14:00,北京,秋裤和擀面杖,妈妈,三里屯·爱乐汇艺术空间-时空剧场
2024-06-30 14:00,北京,秋裤和擀面杖,妈妈,三里屯·爱乐汇艺术空间-时空剧场
2024-10-01 19:30,忻州,大河长歌,王媳,忻州大剧院
2024-10-02 19:30,忻州,大河长歌,王媳,忻州大剧院
2024-10-06 19:30,太原,大河长歌,王媳,山西大剧院大剧场
2024-10-07 19:30,太原,大河长歌,王媳,山西大剧院大剧场
2025-01-09 14:30,北京,大河长歌,王媳,北京保利剧院
2025-01-09 19:30,北京,大河长歌,王媳,北京保利剧院
2025-09-20 19:30,北京,故乡，别来无恙,丁玉兰,天桥艺术中心中剧场
2025-09-21 19:30,北京,故乡，别来无恙,丁玉兰,天桥艺术中心中剧场
2025-10-06 19:30,北京,结婚狂想曲：KPI恋人,岚姐,天桥艺术中心中剧场
2025-10-07 14:30,北京,结婚狂想曲：KPI恋人,岚姐,天桥艺术中心中剧场
2025-10-07 19:30,北京,结婚狂想曲：KPI恋人,岚姐,天桥艺术中心中剧场
2025-10-08 14:30,北京,结婚狂想曲：KPI恋人,岚姐,天桥艺术中心中剧场
2025-10-08 19:30,北京,结婚狂想曲：KPI恋人,岚姐,天桥艺术中心中剧场
2025-10-11 19:30,石家庄,结婚狂想曲：KPI恋人,岚姐,河北省艺术中心大剧院
2025-10-12 14:30,石家庄,结婚狂想曲：KPI恋人,岚姐,河北省艺术中心大剧院
2025-10-18 14:30,廊坊,结婚狂想曲：KPI恋人,岚姐,丝绸之路国际艺术交流中心戏剧厅
2025-10-18 19:30,廊坊,结婚狂想曲：KPI恋人,岚姐,丝绸之路国际艺术交流中心戏剧厅
2025-10-19 14:30,廊坊,结婚狂想曲：KPI恋人,岚姐,丝绸之路国际艺术交流中心戏剧厅
2025-11-21 14:30,北京,故乡，别来无恙,丁玉兰,顺义大剧院
2025-11-22 14:30,北京,故乡，别来无恙,丁玉兰,顺义大剧院
2025-11-22 19:30,北京,故乡，别来无恙,丁玉兰,顺义大剧院
2025-12-12 19:30,北京,速记员,江小姐,台湖剧场
2025-12-13 14:30,北京,速记员,江小姐,台湖剧场
2025-12-13 19:30,北京,速记员,江小姐,台湖剧场
2026-01-23 19:30,北京,仙症,沈余红,天桥艺术中心大剧场
2026-01-24 13:30,北京,仙症,沈余红,天桥艺术中心大剧场
2026-01-24 19:30,北京,仙症,Ensemble,天桥艺术中心大剧场
2026-01-25 13:30,北京,仙症,Ensemble,天桥艺术中心大剧场
2026-01-25 19:30,北京,仙症,沈余红,天桥艺术中心大剧场
2026-07-01 19:30,南京,速记员,江小姐,江苏大剧院戏剧厅
2026-07-25 14:30,北京,速记员,江小姐,天桥艺术中心中剧场
2026-07-25 19:30,北京,速记员,江小姐,天桥艺术中心中剧场
