时间,城市,音乐剧,角色,剧院
2023-08-09 19:30,上海,摇滚年代,Franz,人民大舞台
2023-08-10 19:30,上海,摇滚年代,Franz,人民大舞台
2023-08-12 14:30,上海,摇滚年代,Franz,人民大舞台
2023-08-12 19:30,上海,摇滚年代,Franz,人民大舞台
2023-09-28 19:30,上海,亲爱的,Cee少年,云峰剧院
2023-10-01 19:30,上海,亲爱的,Cee少年,云峰剧院
2023-10-03 14:30,上海,亲爱的,Cee少年,云峰剧院
2023-10-04 14:30,上海,亲爱的,Cee少年,云峰剧院
2023-10-04 19:30,上海,亲爱的,Cee少年,云峰剧院
2023-10-05 19:30,上海,亲爱的,Cee少年,云峰剧院
2023-10-06 14:30,上海,亲爱的,Cee少年,云峰剧院
2023-10-08 19:30,上海,亲爱的,Cee少年,云峰剧院
2023-11-17 19:30,北京,亲爱的,Cee少年,北京保利剧院
2023-11-18 14:30,北京,亲爱的,Cee少年,北京保利剧院
2023-11-18 19:30,北京,亲爱的,Cee少年,北京保利剧院
2023-11-19 14:30,北京,亲爱的,Cee少年,北京保利剧院
2023-11-19 19:30,北京,亲爱的,Cee少年,北京保利剧院
2024-05-31 14:30,上海,忠诚,向晓辉,上音歌剧院歌剧厅
2024-05-31 19:30,上海,忠诚,向晓辉,上音歌剧院歌剧厅
