时间,城市,音乐剧,角色,剧院
2023-02-25 14:30,北京,摘星辰,庄周,北京保利剧院
2023-02-25 19:30,北京,摘星辰,庄周,北京保利剧院
2023-04-01 14:00,郑州,摘星辰,庄周,河南艺术中心
2023-04-01 19:30,郑州,摘星辰,庄周,河南艺术中心
2023-04-02 19:30,郑州,摘星辰,庄周,河南艺术中心
2023-04-08 19:30,潍坊,摘星辰,庄周,潍坊大剧院
2023-04-09 19:30,潍坊,摘星辰,庄周,潍坊大剧院
2023-04-15 19:30,烟台,摘星辰,庄周,烟台大剧院
2023-04-16 19:30,烟台,摘星辰,庄周,烟台大剧院
2023-04-22 14:00,连云港,摘星辰,庄周,连云港大剧院
2023-04-22 19:30,连云港,摘星辰,庄周,连云港大剧院
2023-04-23 19:30,连云港,摘星辰,庄周,连云港大剧院
2023-04-29 14:30,淮安,摘星辰,庄周,淮安大剧院
2023-04-29 19:30,淮安,摘星辰,庄周,淮安大剧院
2023-04-30 19:30,淮安,摘星辰,庄周,淮安大剧院
2023-05-06 19:30,武汉,摘星辰,庄周,琴台大剧院
2023-05-07 14:00,武汉,摘星辰,庄周,琴台大剧院
2023-05-07 19:30,武汉,摘星辰,庄周,琴台大剧院
2023-05-20 14:30,西安,摘星辰,庄周,西安浐灞保利大剧院
2023-05-20 19:30,西安,摘星辰,庄周,西安浐灞保利大剧院
2023-05-21 19:30,西安,摘星辰,庄周,西安浐灞保利大剧院
2023-06-24 19:30,菏泽,摘星辰,庄周,菏泽大剧院大剧场
2023-06-25 19:30,菏泽,摘星辰,庄周,菏泽大剧院大剧场
2023-07-01 19:00,衢州,摘星辰,庄周,衢州保利大剧院大剧场
2023-07-02 19:00,衢州,摘星辰,庄周,衢州保利大剧院大剧场
2023-09-02 19:30,杭州,摘星辰,庄周,临平大剧院大剧场
2023-09-03 19:30,杭州,摘星辰,庄周,临平大剧院大剧场
