时间,城市,音乐剧,角色,剧院
2023-11-26 14:30,北京,秋裤和擀面杖,沐馨,时间剧场TIME THEATRE
2023-11-26 19:30,北京,秋裤和擀面杖,沐馨,时间剧场TIME THEATRE
2023-12-10 14:30,北京,秋裤和擀面杖,沐馨,时间剧场TIME THEATRE
2023-12-10 19:30,北京,秋裤和擀面杖,沐馨,时间剧场TIME THEATRE
2023-12-17 14:30,北京,秋裤和擀面杖,沐馨,时间剧场TIME THEATRE
2023-12-24 14:30,北京,秋裤和擀面杖,沐馨,时间剧场TIME THEATRE
2023-12-24 19:30,北京,秋裤和擀面杖,沐馨,时间剧场TIME THEATRE
2024-01-14 14:30,北京,秋裤和擀面杖,沐馨,时间剧场TIME THEATRE
2024-03-10 14:30,北京,秋裤和擀面杖,沐馨,时间剧场TIME THEATRE
2024-03-17 14:30,北京,秋裤和擀面杖,沐馨,时间剧场TIME THEATRE
2024-03-31 14:30,北京,秋裤和擀面杖,沐馨,时间剧场TIME THEATRE
2024-05-12 14:00,北京,秋裤和擀面杖,沐馨,三里屯·爱乐汇艺术空间-时空剧场
2024-05-19 14:00,北京,秋裤和擀面杖,沐馨,三里屯·爱乐汇艺术空间-时空剧场
2024-05-26 14:00,北京,秋裤和擀面杖,沐馨,三里屯·爱乐汇艺术空间-时空剧场
2024-06-09 14:00,北京,秋裤和擀面杖,沐馨,三里屯·爱乐汇艺术空间-时空剧场
2024-06-16 14:00,北京,秋裤和擀面杖,沐馨,三里屯·爱乐汇艺术空间-时空剧场
2024-06-23 14:00,北京,秋裤和擀面杖,沐馨,三里屯·爱乐汇艺术空间-时空剧场
2024-06-30 14:00,北京,秋裤和擀面杖,沐馨,三里屯·爱乐汇艺术空间-时空剧场
2024-08-17 15:00,深圳,女侠请留步,路遥,龙岗文化中心大剧院
2024-08-17 20:00,深圳,女侠请留步,路遥,龙岗文化中心大剧院
2024-08-18 15:00,深圳,女侠请留步,路遥,龙岗文化中心大剧院
2024-08-24 15:00,深圳,女侠请留步,路遥,深圳开心麻花红山剧场大剧场
2024-08-30 20:00,深圳,女侠请留步,路遥,深圳开心麻花红山剧场大剧场
2024-10-16 19:30,北京,女侠请留步,路遥,海淀剧院
2024-10-18 19:30,北京,女侠请留步,路遥,海淀剧院
2024-10-19 14:30,北京,女侠请留步,路遥,海淀剧院
2024-10-19 19:30,北京,女侠请留步,路遥,海淀剧院
2024-10-20 14:30,北京,女侠请留步,路遥,海淀剧院
2024-10-25 19:30,北京,女侠请留步,路遥,海淀剧院
2024-10-26 14:30,北京,女侠请留步,路遥,海淀剧院
2024-10-26 19:30,北京,女侠请留步,路遥,海淀剧院
2024-10-27 14:30,北京,女侠请留步,路遥,海淀剧院
2025-04-30 19:30,北京,时光花舍,胡玉兰/奶奶,三里屯·爱乐汇艺术空间-时空剧场
2025-05-01 14:30,北京,时光花舍,胡玉兰/奶奶,三里屯·爱乐汇艺术空间-时空剧场
2025-05-01 19:30,北京,时光花舍,胡玉兰/奶奶,三里屯·爱乐汇艺术空间-时空剧场
2025-05-02 14:30,北京,时光花舍,胡玉兰/奶奶,三里屯·爱乐汇艺术空间-时空剧场
