时间,城市,音乐剧,角色,剧院
2023-04-29 14:30,北京,觉醒年代,陈独秀,世纪剧院
2023-04-30 19:30,北京,觉醒年代,陈独秀,世纪剧院
2023-05-01 19:30,北京,觉醒年代,陈独秀,世纪剧院
2023-05-02 14:30,北京,觉醒年代,陈独秀,世纪剧院
2023-05-07 14:30,北京,觉醒年代,陈独秀,世纪剧院
2023-06-23 14:30,北京,觉醒年代,陈独秀,世纪剧院
2023-06-24 19:30,北京,觉醒年代,陈独秀,世纪剧院
2023-06-29 19:30,北京,觉醒年代,陈独秀,世纪剧院
2023-07-01 14:30,北京,觉醒年代,陈独秀,世纪剧院
2023-07-02 14:30,北京,觉醒年代,陈独秀,世纪剧院
2023-09-29 19:30,北京,觉醒年代,陈独秀,世纪剧院
2023-10-02 14:30,北京,觉醒年代,陈独秀,世纪剧院
2023-10-02 19:30,北京,觉醒年代,陈独秀,世纪剧院
2023-10-03 14:30,北京,觉醒年代,陈独秀,世纪剧院
2023-10-03 19:30,北京,觉醒年代,陈独秀,世纪剧院
2024-05-01 19:30,北京,觉醒年代,陈独秀,世纪剧院
2024-05-02 14:30,北京,觉醒年代,陈独秀,世纪剧院
2024-05-02 19:30,北京,觉醒年代,陈独秀,世纪剧院
2024-05-03 19:30,北京,觉醒年代,陈独秀,世纪剧院
2024-07-05 19:30,北京,觉醒年代,陈独秀,世纪剧院
2024-07-06 19:30,北京,觉醒年代,陈独秀,世纪剧院
2024-07-07 14:30,北京,觉醒年代,陈独秀,世纪剧院
2024-08-03 14:30,北京,觉醒年代,陈独秀,世纪剧院
2024-08-09 19:30,北京,觉醒年代,陈独秀,世纪剧院
2024-08-10 19:30,北京,觉醒年代,陈独秀,世纪剧院
2024-08-11 14:30,北京,觉醒年代,陈独秀,世纪剧院
2025-05-01 19:30,北京,觉醒年代,陈独秀,世纪剧院
2025-05-02 14:30,北京,觉醒年代,陈独秀,世纪剧院
2025-05-03 19:30,北京,觉醒年代,陈独秀,世纪剧院
2025-05-04 14:30,北京,觉醒年代,陈独秀,世纪剧院
2025-06-20 19:30,北京,觉醒年代,陈独秀,世纪剧院
2025-06-21 14:30,北京,觉醒年代,陈独秀,世纪剧院
2025-06-28 14:30,北京,觉醒年代,陈独秀,世纪剧院
2025-10-07 14:30,北京,结婚狂想曲：KPI恋人,陆雨放,天桥艺术中心中剧场
2025-10-08 19:30,北京,结婚狂想曲：KPI恋人,陆雨放,天桥艺术中心中剧场
2025-10-18 14:30,廊坊,结婚狂想曲：KPI恋人,陆雨放,丝绸之路国际艺术交流中心戏剧厅
2025-10-18 19:30,廊坊,结婚狂想曲：KPI恋人,陆雨放,丝绸之路国际艺术交流中心戏剧厅
2025-10-19 14:30,廊坊,结婚狂想曲：KPI恋人,陆雨放,丝绸之路国际艺术交流中心戏剧厅
2026-05-01 14:30,北京,觉醒年代,陈独秀,世纪剧院
2026-05-02 19:30,北京,觉醒年代,陈独秀,世纪剧院
2026-05-03 14:30,北京,觉醒年代,陈独秀,世纪剧院
2026-05-04 19:30,北京,觉醒年代,陈独秀,世纪剧院
2026-05-05 14:30,北京,觉醒年代,陈独秀,世纪剧院
2026-06-26 19:30,北京,觉醒年代,陈独秀,世纪剧院
2026-06-27 19:30,北京,觉醒年代,陈独秀,世纪剧院
2026-06-28 14:30,北京,觉醒年代,陈独秀,世纪剧院
2026-07-01 19:30,北京,觉醒年代,陈独秀,世纪剧院
