时间,城市,音乐剧,角色,剧院
2022-12-24 19:30,上海,莎翁乐园,哈姆雷特,上剧场
2022-12-30 19:30,上海,莎翁乐园,哈姆雷特,上剧场
2022-12-31 14:00,上海,莎翁乐园,哈姆雷特,上剧场
2022-12-31 19:30,上海,莎翁乐园,哈姆雷特,上剧场
2023-02-11 14:30,北京,近乎正常,加布,天桥艺术中心大剧场
2023-02-11 19:30,北京,近乎正常,加布,天桥艺术中心大剧场
2023-02-12 14:30,北京,近乎正常,加布,天桥艺术中心大剧场
2023-02-18 14:00,上海,近乎正常,加布,上海文化广场主剧场
2023-02-19 14:00,上海,近乎正常,加布,上海文化广场主剧场
2023-02-20 19:30,上海,近乎正常,加布,上海文化广场主剧场
2023-02-25 15:00,深圳,近乎正常,加布,深圳保利剧院
2023-02-26 15:00,深圳,近乎正常,加布,深圳保利剧院
2023-03-04 14:30,广州,近乎正常,加布,广州大剧院歌剧厅
2023-03-05 14:30,广州,近乎正常,加布,广州大剧院歌剧厅
2023-03-11 19:30,上海,I LOVE YOU…,MAN1,上海话剧艺术中心D6空间
2023-03-16 19:30,上海,I LOVE YOU…,MAN1,上海话剧艺术中心D6空间
2023-03-18 14:00,上海,I LOVE YOU…,MAN1,上海话剧艺术中心D6空间
2023-03-19 14:00,上海,I LOVE YOU…,MAN1,上海话剧艺术中心D6空间
2023-03-25 14:00,上海,I LOVE YOU…,MAN1,上海话剧艺术中心D6空间
2023-03-26 14:00,上海,I LOVE YOU…,MAN1,上海话剧艺术中心D6空间
2023-03-31 19:30,上海,I LOVE YOU…,MAN1,上海话剧艺术中心D6空间
2023-04-01 14:00,上海,I LOVE YOU…,MAN1,上海话剧艺术中心D6空间
2023-04-02 14:00,上海,I LOVE YOU…,MAN1,上海话剧艺术中心D6空间
2023-04-06 19:30,上海,I LOVE YOU…,MAN1,上海话剧艺术中心D6空间
2023-04-07 19:30,上海,I LOVE YOU…,MAN1,上海话剧艺术中心D6空间
2023-04-09 14:00,上海,I LOVE YOU…,MAN1,上海话剧艺术中心D6空间
2023-04-13 19:30,上海,I LOVE YOU…,MAN1,上海话剧艺术中心D6空间
2023-04-15 19:30,上海,I LOVE YOU…,MAN1,上海话剧艺术中心D6空间
2023-04-21 19:30,上海,I LOVE YOU…,MAN1,上海话剧艺术中心D6空间
2023-04-26 19:30,上海,I LOVE YOU…,MAN1,上海话剧艺术中心D6空间
2023-04-29 19:30,上海,I LOVE YOU…,MAN1,上海话剧艺术中心D6空间
2023-06-10 19:30,上海,女神在看,石头,人民大舞台
2023-06-11 19:30,上海,女神在看,石头,人民大舞台
2023-06-15 19:30,上海,女神在看,石头,人民大舞台
2023-06-17 19:30,上海,女神在看,石头,人民大舞台
2023-06-18 19:30,上海,女神在看,石头,人民大舞台
2023-06-22 14:30,上海,女神在看,石头,人民大舞台
2023-06-24 14:30,上海,女神在看,石头,人民大舞台
2023-06-27 19:30,上海,女神在看,石头,人民大舞台
2023-06-30 19:30,上海,女神在看,石头,人民大舞台
2023-07-01 14:00,上海,莎翁乐园,哈姆雷特,上剧场
