时间,城市,音乐剧,角色,剧院
2025-08-09 14:30,上海,梦微之,白居易,星空间33号 鲸·剧场
2025-08-10 14:30,上海,梦微之,白居易,星空间33号 鲸·剧场
2025-08-15 19:30,上海,梦微之,白居易,星空间33号 鲸·剧场
2025-08-16 19:30,上海,梦微之,白居易,星空间33号 鲸·剧场
2025-08-24 14:30,上海,梦微之,白居易,星空间33号 鲸·剧场
2025-09-06 14:30,上海,梦微之,白居易,星空间33号 鲸·剧场
2025-09-07 19:30,上海,梦微之,白居易,星空间33号 鲸·剧场
2025-10-05 14:30,上海,梦微之,白居易,星空间33号 鲸·剧场
2026-03-20 19:30,上海,梦微之,白居易,星空间33号 鲸·剧场
2026-03-24 19:30,上海,梦微之,白居易,星空间33号 鲸·剧场
2026-04-03 19:30,上海,梦微之,白居易,星空间33号 鲸·剧场
2026-04-05 19:30,上海,梦微之,白居易,星空间33号 鲸·剧场
2026-04-12 14:30,上海,当你心动时,小白,星空间12号·耶比剧场
2026-04-15 19:30,上海,梦微之,白居易,星空间33号 鲸·剧场
2026-04-17 19:30,上海,梦微之,白居易,星空间33号 鲸·剧场
2026-04-22 19:30,上海,梦微之,白居易,星空间33号 鲸·剧场
2026-04-24 19:30,上海,当你心动时,小白,星空间12号·耶比剧场
2026-05-03 14:30,上海,梦微之,白居易,星空间33号 鲸·剧场
2026-05-05 19:30,上海,当你心动时,小白,星空间12号·耶比剧场
2026-05-10 14:30,上海,梦微之,白居易,星空间33号 鲸·剧场
2026-05-15 19:30,上海,当你心动时,小白,星空间12号·耶比剧场
2026-05-23 19:30,上海,梦微之,白居易,星空间33号 鲸·剧场
2026-05-30 19:30,上海,梦微之,白居易,星空间33号 鲸·剧场
2026-06-12 19:30,上海,当你心动时,小白,星空间12号·耶比剧场
2026-06-13 14:30,上海,梦微之,白居易,星空间33号 鲸·剧场
2026-06-19 19:30,上海,梦微之,白居易,星空间33号 鲸·剧场
2026-06-20 19:30,上海,当你心动时,小白,星空间12号·耶比剧场
2026-06-28 14:30,上海,梦微之,白居易,星空间33号 鲸·剧场
2026-07-11 14:30,上海,梦微之,白居易,星空间33号 鲸·剧场
2026-07-12 14:30,上海,当你心动时,小白,星空间12号·耶比剧场
2026-07-16 19:30,上海,梦微之,白居易,星空间33号 鲸·剧场
2026-07-17 19:30,上海,梦微之,白居易,星空间33号 鲸·剧场
2026-07-19 14:30,上海,当你心动时,小白,星空间12号·耶比剧场
2026-07-25 19:30,上海,梦微之,白居易,星空间33号 鲸·剧场
2026-07-26 14:30,上海,当你心动时,小白,星空间12号·耶比剧场
2026-08-06 19:30,上海,梦微之,白居易,星空间33号 鲸·剧场
2026-08-08 14:30,上海,当你心动时,小白,星空间12号·耶比剧场
2026-08-12 19:30,上海,当你心动时,小白,星空间12号·耶比剧场
2026-08-15 19:30,上海,梦微之,白居易,星空间33号 鲸·剧场
2026-08-20 19:30,上海,梦微之,白居易,星空间33号 鲸·剧场
2026-08-22 14:30,上海,梦微之,白居易,星空间33号 鲸·剧场
2026-08-30 14:30,上海,梦微之,白居易,星空间33号 鲸·剧场
2026-09-19 14:30,上海,当你心动时,小白,星空间12号·耶比剧场
2026-09-25 14:30,上海,当你心动时,小白,星空间12号·耶比剧场
2026-09-26 14:30,上海,当你心动时,小白,星空间12号·耶比剧场
