时间,城市,音乐剧,角色,剧院
2023-04-09 19:30,上海,猎罪图鉴,任晓玄,人民大舞台
2023-04-27 19:30,上海,猎罪图鉴,任晓玄,人民大舞台
2023-08-10 19:30,上海,摇滚年代,Ensemble,人民大舞台
2023-08-11 19:30,上海,摇滚年代,Ensemble,人民大舞台
2023-08-12 14:30,上海,摇滚年代,Ensemble,人民大舞台
2023-08-12 19:30,上海,摇滚年代,Ensemble,人民大舞台
2023-08-13 14:30,上海,摇滚年代,Ensemble,人民大舞台
2023-08-13 19:30,上海,摇滚年代,Ensemble,人民大舞台
2023-12-28 19:30,上海,嗜血博士,玛莎,星空间1023号·涵金小剧场
2023-12-30 19:30,上海,嗜血博士,玛莎,星空间1023号·涵金小剧场
2024-01-01 19:30,上海,嗜血博士,玛莎,星空间1023号·涵金小剧场
2024-01-11 19:30,上海,嗜血博士,玛莎,星空间1023号·涵金小剧场
2024-01-23 19:30,上海,嗜血博士,玛莎,星空间1023号·涵金小剧场
2024-01-28 19:30,上海,嗜血博士,玛莎,星空间1023号·涵金小剧场
2024-02-01 19:30,上海,嗜血博士,玛莎,星空间1023号·涵金小剧场
2024-02-23 19:30,上海,嗜血博士,玛莎,星空间1023号·涵金小剧场
2024-03-24 19:30,上海,嗜血博士,玛莎,星空间1023号·涵金小剧场
2024-04-06 14:30,上海,嗜血博士,玛莎,星空间1023号·涵金小剧场
2024-04-12 19:30,上海,嗜血博士,玛莎,星空间1023号·涵金小剧场
2024-04-13 19:30,上海,嗜血博士,玛莎,星空间1023号·涵金小剧场
2024-05-10 19:30,上海,嗜血博士,玛莎,星空间1023号·涵金小剧场
2024-05-25 19:30,上海,嗜血博士,玛莎,星空间1023号·涵金小剧场
2024-05-29 19:30,上海,谋杀歌谣,Narrator,长宁来福士The Bell 钟楼演艺新空间
2024-05-30 19:30,上海,嗜血博士,玛莎,星空间1023号·涵金小剧场
2024-06-01 19:30,上海,谋杀歌谣,Narrator,长宁来福士The Bell 钟楼演艺新空间
2024-06-10 14:30,上海,谋杀歌谣,Narrator,长宁来福士The Bell 钟楼演艺新空间
2024-06-15 14:30,上海,谋杀歌谣,Narrator,长宁来福士The Bell 钟楼演艺新空间
2024-06-15 19:30,上海,嗜血博士,玛莎,星空间1023号·涵金小剧场
2024-06-21 19:30,上海,嗜血博士,玛莎,星空间1023号·涵金小剧场
2024-06-22 14:30,上海,嗜血博士,玛莎,星空间1023号·涵金小剧场
2024-06-22 19:30,上海,谋杀歌谣,Narrator,长宁来福士The Bell 钟楼演艺新空间
2024-06-29 14:30,上海,谋杀歌谣,Narrator,长宁来福士The Bell 钟楼演艺新空间
2024-07-05 19:30,上海,谋杀歌谣,Narrator,长宁来福士The Bell 钟楼演艺新空间
