时间,城市,音乐剧,角色,剧院
2025-12-14 14:30,杭州,六点下班,高天浩,六点下班·音乐剧(相信有戏)
2026-01-01 14:30,杭州,六点下班,高天浩,六点下班·音乐剧(相信有戏)
2026-01-01 19:30,杭州,六点下班,高天浩,六点下班·音乐剧(相信有戏)
2026-01-02 19:30,杭州,六点下班,高天浩,六点下班·音乐剧(相信有戏)
2026-01-17 19:30,杭州,六点下班,高天浩,六点下班·音乐剧(相信有戏)
2026-01-31 19:30,杭州,六点下班,高天浩,六点下班·音乐剧(相信有戏)
2026-02-01 14:30,杭州,六点下班,高天浩,六点下班·音乐剧(相信有戏)
2026-03-07 19:30,杭州,六点下班,高天浩,六点下班·音乐剧(相信有戏)
2026-04-06 14:30,杭州,六点下班,高天浩,六点下班·音乐剧(相信有戏)
2026-04-25 19:30,杭州,六点下班,高天浩,六点下班·音乐剧(相信有戏)
2026-05-01 19:30,杭州,六点下班,高天浩,六点下班·音乐剧(相信有戏)
2026-05-20 19:30,杭州,六点下班,高天浩,六点下班·音乐剧(相信有戏)
2026-05-31 19:30,杭州,六点下班,高天浩,六点下班·音乐剧(相信有戏)
2026-06-07 14:30,杭州,六点下班,高天浩,六点下班·音乐剧(相信有戏)
2026-06-13 19:30,杭州,六点下班,高天浩,六点下班·音乐剧(相信有戏)
2026-06-20 19:30,杭州,六点下班,高天浩,六点下班·音乐剧(相信有戏)
2026-06-21 14:30,杭州,六点下班,高天浩,六点下班·音乐剧(相信有戏)
2026-07-19 19:30,杭州,六点下班,高天浩,六点下班·音乐剧(相信有戏)
2026-07-26 14:30,杭州,六点下班,高天浩,六点下班·音乐剧(相信有戏)
2026-08-08 19:30,杭州,六点下班,高天浩,六点下班·音乐剧(相信有戏)
2026-08-09 14:30,杭州,六点下班,高天浩,六点下班·音乐剧(相信有戏)
2026-08-15 19:30,杭州,六点下班,高天浩,六点下班·音乐剧(相信有戏)
