时间,城市,音乐剧,角色,剧院
2023-01-02 19:30,上海,桑塔露琪亚,Stevie,星空间6号·一台好戏小剧场
2023-01-07 19:30,上海,桑塔露琪亚,Stevie,星空间6号·一台好戏小剧场
2023-02-16 19:30,上海,桑塔露琪亚,Stevie,星空间6号·一台好戏小剧场
2023-02-17 19:30,上海,桑塔露琪亚,Stevie,星空间6号·一台好戏小剧场
2023-02-19 19:30,上海,桑塔露琪亚,Stevie,星空间6号·一台好戏小剧场
2023-02-24 19:30,上海,桑塔露琪亚,Stevie,星空间6号·一台好戏小剧场
2023-02-25 19:30,上海,桑塔露琪亚,Stevie,星空间6号·一台好戏小剧场
2023-03-02 19:30,上海,桑塔露琪亚,Stevie,星空间6号·一台好戏小剧场
2023-03-09 19:30,上海,嘿！亚利桑那,比利,嘿！亚利桑那
2023-03-10 19:30,上海,桑塔露琪亚,Stevie,星空间6号·一台好戏小剧场
2023-03-12 14:30,上海,嘿！亚利桑那,比利,嘿！亚利桑那
2023-03-16 19:30,上海,嘿！亚利桑那,比利,嘿！亚利桑那
2023-03-17 19:30,上海,粉丝来信,蛰生,上海文化广场主剧场
2023-03-18 14:00,上海,粉丝来信,郑微岚,上海文化广场主剧场
2023-03-19 14:00,上海,粉丝来信,蛰生,上海文化广场主剧场
2023-03-19 19:30,上海,粉丝来信,蛰生,上海文化广场主剧场
2023-03-22 19:30,上海,桑塔露琪亚,Stevie,星空间6号·一台好戏小剧场
2023-03-25 14:30,上海,嘿！亚利桑那,比利,嘿！亚利桑那
2023-03-27 19:30,上海,桑塔露琪亚,Stevie,星空间6号·一台好戏小剧场
2023-04-08 19:30,上海,嘿！亚利桑那,比利,嘿！亚利桑那
2023-04-09 14:30,上海,嘿！亚利桑那,比利,嘿！亚利桑那
2023-04-14 19:30,上海,嘿！亚利桑那,比利,嘿！亚利桑那
2023-04-15 19:30,上海,桑塔露琪亚,Stevie,星空间6号·一台好戏小剧场
2023-04-16 19:30,上海,桑塔露琪亚,Stevie,星空间6号·一台好戏小剧场
2023-04-19 19:30,上海,嘿！亚利桑那,比利,嘿！亚利桑那
2023-04-29 19:30,上海,桑塔露琪亚,Stevie,星空间6号·一台好戏小剧场
2023-04-30 19:30,上海,桑塔露琪亚,Stevie,星空间6号·一台好戏小剧场
2023-05-02 19:30,上海,嘿！亚利桑那,比利,嘿！亚利桑那
2023-05-07 19:30,上海,桑塔露琪亚,Stevie,星空间6号·一台好戏小剧场
2023-05-10 19:30,上海,嘿！亚利桑那,比利,嘿！亚利桑那
2023-05-14 14:30,上海,嘿！亚利桑那,比利,嘿！亚利桑那
2023-05-19 19:30,南京,粉丝来信,蛰生,南京保利大剧院大剧场
2023-05-20 14:30,南京,粉丝来信,蛰生,南京保利大剧院大剧场
2023-05-20 19:30,南京,粉丝来信,蛰生,南京保利大剧院大剧场
2023-05-26 19:30,南通,粉丝来信,蛰生,南通大剧院歌剧厅
2023-05-27 19:30,南通,粉丝来信,蛰生,南通大剧院歌剧厅
2023-05-28 14:00,上海,南墙计划,小六,人民大舞台
2023-06-03 19:30,上海,南墙计划,小六,人民大舞台
2023-06-07 19:30,上海,桑塔露琪亚,Stevie,星空间6号·一台好戏小剧场
2023-06-08 19:30,上海,嘿！亚利桑那,比利,嘿！亚利桑那
2023-06-10 19:30,上海,嘿！亚利桑那,比利,嘿！亚利桑那
2023-06-11 14:30,上海,嘿！亚利桑那,比利,嘿！亚利桑那
2023-06-14 19:30,上海,嘿！亚利桑那,比利,嘿！亚利桑那
2023-06-16 19:30,武汉,粉丝来信,蛰生,琴台大剧院
2023-06-17 14:00,武汉,粉丝来信,蛰生,琴台大剧院
2023-06-17 19:30,武汉,粉丝来信,蛰生,琴台大剧院
2023-06-22 19:30,成都,粉丝来信,蛰生,成都城市音乐厅歌剧厅
2023-06-23 14:30,成都,粉丝来信,蛰生,成都城市音乐厅歌剧厅
2023-06-30 19:30,长沙,粉丝来信,蛰生,梅溪湖国际文化艺术中心大剧院大剧场
2023-07-01 19:30,长沙,粉丝来信,蛰生,梅溪湖国际文化艺术中心大剧院大剧场
2023-07-08 19:30,上海,嘿！亚利桑那,比利,嘿！亚利桑那
2023-07-09 14:30,上海,嘿！亚利桑那,比利,嘿！亚利桑那
2023-07-14 19:30,合肥,粉丝来信,蛰生,合肥大剧院歌剧厅
2023-07-15 19:30,合肥,粉丝来信,蛰生,合肥大剧院歌剧厅
2023-07-23 14:30,上海,嘿！亚利桑那,比利,嘿！亚利桑那
2023-07-26 19:30,上海,嘿！亚利桑那,比利,嘿！亚利桑那
2023-07-27 19:30,上海,嘿！亚利桑那,比利,嘿！亚利桑那
2023-07-30 14:30,上海,嘿！亚利桑那,比利,嘿！亚利桑那
2023-08-04 19:30,临沂,粉丝来信,蛰生,临沂大剧院
2023-08-18 19:30,济南,粉丝来信,蛰生,山东省会大剧院歌剧厅
2023-08-20 14:00,上海,周生如故,刘子行,云峰剧院
2023-08-23 19:30,上海,周生如故,刘子行,云峰剧院
2023-08-24 19:30,上海,嘿！亚利桑那,比利,嘿！亚利桑那
2023-08-26 19:30,上海,周生如故,刘子行,云峰剧院
2023-08-27 14:30,上海,嘿！亚利桑那,比利,嘿！亚利桑那
2023-08-30 19:30,上海,周生如故,刘子行,云峰剧院
2023-09-01 19:30,上海,周生如故,刘子行,云峰剧院
2023-09-02 14:00,上海,周生如故,刘子行,云峰剧院
2023-09-08 19:30,上海,嘿！亚利桑那,比利,嘿！亚利桑那
2023-09-22 19:30,苏州,粉丝来信,蛰生,苏州文化艺术中心大剧院
2023-09-23 19:30,苏州,粉丝来信,蛰生,苏州文化艺术中心大剧院
2023-09-28 19:30,上海,卡拉马佐夫兄弟,阿辽沙,上海大剧院中剧场
2023-09-30 19:30,上海,卡拉马佐夫兄弟,阿辽沙,上海大剧院中剧场
2023-10-01 14:30,上海,嘿！亚利桑那,比利,嘿！亚利桑那
2023-10-06 14:30,上海,嘿！亚利桑那,比利,嘿！亚利桑那
2023-10-14 19:30,上海,嘿！亚利桑那,比利,嘿！亚利桑那
2023-10-20 19:30,上海,嘿！亚利桑那,比利,嘿！亚利桑那
2023-10-26 19:30,上海,嘿！亚利桑那,比利,嘿！亚利桑那
2023-11-02 19:30,上海,嘿！亚利桑那,比利,嘿！亚利桑那
2023-11-04 19:30,上海,嘿！亚利桑那,比利,嘿！亚利桑那
2023-11-09 19:30,上海,粉丝来信,蛰生,上海文化广场主剧场
2023-11-10 19:30,上海,粉丝来信,蛰生,上海文化广场主剧场
2023-11-11 14:00,上海,粉丝来信,蛰生,上海文化广场主剧场
2023-11-11 19:30,上海,粉丝来信,蛰生,上海文化广场主剧场
2023-11-12 14:00,上海,粉丝来信,蛰生,上海文化广场主剧场
2023-11-15 19:30,上海,时光代理人,程小时,时光剧场
2023-11-17 19:30,上海,时光代理人,程小时,时光剧场
2023-11-18 14:30,上海,嘿！亚利桑那,比利,嘿！亚利桑那
2023-11-19 14:30,上海,嘿！亚利桑那,比利,嘿！亚利桑那
2023-11-21 19:30,上海,时光代理人,程小时,时光剧场
2023-11-25 14:30,上海,时光代理人,程小时,时光剧场
2023-11-26 14:30,上海,嘿！亚利桑那,比利,嘿！亚利桑那
2023-11-29 19:30,上海,时光代理人,程小时,时光剧场
2023-12-02 14:30,上海,嘿！亚利桑那,比利,嘿！亚利桑那
2023-12-03 19:30,上海,时光代理人,程小时,时光剧场
2023-12-05 19:30,上海,时光代理人,程小时,时光剧场
2023-12-08 19:30,上海,时光代理人,程小时,时光剧场
2023-12-10 14:30,上海,嘿！亚利桑那,比利,嘿！亚利桑那
2023-12-17 14:30,上海,嘿！亚利桑那,比利,嘿！亚利桑那
