时间,城市,音乐剧,角色,剧院
2023-02-04 15:00,北京,威尼斯商人,安东尼奥,时间剧场TIME THEATRE
2023-02-04 19:30,北京,威尼斯商人,安东尼奥,时间剧场TIME THEATRE
2023-02-05 15:00,北京,威尼斯商人,安东尼奥,时间剧场TIME THEATRE
2023-02-10 20:00,北京,威尼斯商人,安东尼奥,时间剧场TIME THEATRE
2023-02-11 15:00,北京,威尼斯商人,安东尼奥,时间剧场TIME THEATRE
2023-02-11 19:30,北京,威尼斯商人,安东尼奥,时间剧场TIME THEATRE
2023-02-12 15:00,北京,威尼斯商人,安东尼奥,时间剧场TIME THEATRE
2023-03-03 20:00,北京,威尼斯商人,安东尼奥,时间剧场TIME THEATRE
2023-03-04 14:30,北京,威尼斯商人,安东尼奥,时间剧场TIME THEATRE
2023-03-04 19:30,北京,威尼斯商人,安东尼奥,时间剧场TIME THEATRE
2023-03-05 14:30,北京,威尼斯商人,安东尼奥,时间剧场TIME THEATRE
2023-03-10 20:00,北京,威尼斯商人,安东尼奥,时间剧场TIME THEATRE
2023-03-24 20:00,北京,威尼斯商人,安东尼奥,时间剧场TIME THEATRE
2023-03-25 14:30,北京,威尼斯商人,安东尼奥,时间剧场TIME THEATRE
2023-03-25 19:30,北京,威尼斯商人,安东尼奥,时间剧场TIME THEATRE
2023-03-26 14:30,北京,威尼斯商人,安东尼奥,时间剧场TIME THEATRE
2023-03-31 20:00,北京,威尼斯商人,安东尼奥,时间剧场TIME THEATRE
2023-04-02 14:30,北京,威尼斯商人,安东尼奥,时间剧场TIME THEATRE
2023-04-07 20:00,北京,威尼斯商人,安东尼奥,时间剧场TIME THEATRE
2023-04-08 14:30,北京,威尼斯商人,安东尼奥,时间剧场TIME THEATRE
2023-04-08 19:30,北京,威尼斯商人,安东尼奥,时间剧场TIME THEATRE
2023-04-09 14:30,北京,威尼斯商人,安东尼奥,时间剧场TIME THEATRE
2023-04-28 20:00,北京,威尼斯商人,安东尼奥,时间剧场TIME THEATRE
2023-04-29 14:30,北京,威尼斯商人,安东尼奥,时间剧场TIME THEATRE
2023-04-29 19:30,北京,威尼斯商人,安东尼奥,时间剧场TIME THEATRE
2023-04-30 14:30,北京,威尼斯商人,安东尼奥,时间剧场TIME THEATRE
2023-04-30 19:30,北京,威尼斯商人,安东尼奥,时间剧场TIME THEATRE
2023-05-01 14:30,北京,威尼斯商人,安东尼奥,时间剧场TIME THEATRE
2023-05-01 19:30,北京,威尼斯商人,安东尼奥,时间剧场TIME THEATRE
2023-05-02 14:30,北京,威尼斯商人,安东尼奥,时间剧场TIME THEATRE
2023-05-02 19:30,北京,威尼斯商人,安东尼奥,时间剧场TIME THEATRE
2023-05-03 14:30,北京,威尼斯商人,安东尼奥,时间剧场TIME THEATRE
2023-05-12 20:00,北京,威尼斯商人,安东尼奥,时间剧场TIME THEATRE
2023-05-13 14:30,北京,威尼斯商人,安东尼奥,时间剧场TIME THEATRE
2023-05-13 19:30,北京,威尼斯商人,安东尼奥,时间剧场TIME THEATRE
2023-05-14 14:36,北京,威尼斯商人,安东尼奥,时间剧场TIME THEATRE
2023-05-26 20:00,北京,威尼斯商人,安东尼奥,时间剧场TIME THEATRE
2023-05-27 14:30,北京,威尼斯商人,安东尼奥,时间剧场TIME THEATRE
2023-05-27 19:30,北京,威尼斯商人,安东尼奥,时间剧场TIME THEATRE
2023-05-28 14:30,北京,威尼斯商人,安东尼奥,时间剧场TIME THEATRE
2023-06-09 20:00,北京,威尼斯商人,安东尼奥,时间剧场TIME THEATRE
2023-06-10 14:30,北京,威尼斯商人,安东尼奥,时间剧场TIME THEATRE
2023-06-10 19:30,北京,威尼斯商人,安东尼奥,时间剧场TIME THEATRE
2023-06-11 14:30,北京,威尼斯商人,安东尼奥,时间剧场TIME THEATRE
2023-06-21 20:00,北京,威尼斯商人,安东尼奥,时间剧场TIME THEATRE
2023-06-22 14:30,北京,威尼斯商人,安东尼奥,时间剧场TIME THEATRE
2023-06-22 19:30,北京,威尼斯商人,安东尼奥,时间剧场TIME THEATRE
2023-06-23 14:30,北京,威尼斯商人,安东尼奥,时间剧场TIME THEATRE
2023-06-23 19:30,北京,威尼斯商人,安东尼奥,时间剧场TIME THEATRE
2023-06-24 14:30,北京,威尼斯商人,安东尼奥,时间剧场TIME THEATRE
2023-06-30 20:00,北京,威尼斯商人,安东尼奥,时间剧场TIME THEATRE
