时间,城市,音乐剧,角色,剧院
2023-02-11 14:30,上海,月亮与六便士,威廉&斯特里夫,星空间815号·缪时客小剧场
2023-02-12 14:30,上海,月亮与六便士,威廉&斯特里夫,星空间815号·缪时客小剧场
2023-03-05 14:30,上海,月亮与六便士,威廉&斯特里夫,星空间815号·缪时客小剧场
2023-03-12 14:30,上海,月亮与六便士,威廉&斯特里夫,星空间815号·缪时客小剧场
2023-03-18 14:00,上海,翻国王棋,弗雷,星空间77号·鲸剧场
2023-03-19 19:30,上海,翻国王棋,弗雷,星空间77号·鲸剧场
2023-03-25 19:30,上海,翻国王棋,弗雷,星空间77号·鲸剧场
2023-03-26 19:30,上海,翻国王棋,弗雷,星空间77号·鲸剧场
2023-03-30 19:30,上海,翻国王棋,弗雷,星空间77号·鲸剧场
2023-04-01 19:30,上海,月亮与六便士,威廉&斯特里夫,星空间815号·缪时客小剧场
2023-04-02 14:30,上海,月亮与六便士,威廉&斯特里夫,星空间815号·缪时客小剧场
2023-04-03 19:30,上海,翻国王棋,弗雷,星空间77号·鲸剧场
2023-04-06 19:30,上海,翻国王棋,弗雷,星空间77号·鲸剧场
2023-04-13 19:30,上海,翻国王棋,弗雷,星空间77号·鲸剧场
2023-04-15 20:00,上海,月亮与六便士,威廉&斯特里夫,星空间815号·缪时客小剧场
2023-04-29 14:00,上海,月亮与六便士,威廉&斯特里夫,星空间815号·缪时客小剧场
2023-05-02 14:00,上海,月亮与六便士,威廉&斯特里夫,星空间815号·缪时客小剧场
2023-05-02 19:30,上海,翻国王棋,弗雷,星空间77号·鲸剧场
2023-05-03 14:00,上海,月亮与六便士,威廉&斯特里夫,星空间815号·缪时客小剧场
2023-05-07 14:30,上海,月亮与六便士,威廉&斯特里夫,星空间815号·缪时客小剧场
2023-05-11 19:30,上海,翻国王棋,弗雷,星空间77号·鲸剧场
2023-05-12 19:30,上海,翻国王棋,弗雷,星空间77号·鲸剧场
2023-05-13 14:30,上海,月亮与六便士,威廉&斯特里夫,星空间815号·缪时客小剧场
2023-05-13 19:30,上海,翻国王棋,弗雷,星空间77号·鲸剧场
2023-05-17 19:30,上海,翻国王棋,弗雷,星空间77号·鲸剧场
2023-05-18 19:30,上海,翻国王棋,弗雷,星空间77号·鲸剧场
2023-05-19 19:30,上海,翻国王棋,弗雷,星空间77号·鲸剧场
2023-05-20 14:30,上海,月亮与六便士,威廉&斯特里夫,星空间815号·缪时客小剧场
2023-05-27 14:30,上海,月亮与六便士,威廉&斯特里夫,星空间815号·缪时客小剧场
2023-05-28 14:30,上海,月亮与六便士,威廉&斯特里夫,星空间815号·缪时客小剧场
2023-06-02 19:30,上海,翻国王棋,弗雷,星空间77号·鲸剧场
2023-06-03 19:30,上海,翻国王棋,弗雷,星空间77号·鲸剧场
2023-06-04 14:30,上海,月亮与六便士,威廉&斯特里夫,星空间815号·缪时客小剧场
2023-06-11 14:30,上海,月亮与六便士,威廉&斯特里夫,星空间815号·缪时客小剧场
2023-06-17 14:00,上海,翻国王棋,弗雷,星空间77号·鲸剧场
2023-06-17 19:30,上海,月亮与六便士,威廉&斯特里夫,星空间815号·缪时客小剧场
2023-06-22 14:00,上海,翻国王棋,弗雷,星空间77号·鲸剧场
2023-06-23 14:00,上海,翻国王棋,弗雷,星空间77号·鲸剧场
2023-07-01 14:00,上海,翻国王棋,弗雷,星空间77号·鲸剧场
2023-07-01 19:30,上海,翻国王棋,弗雷,星空间77号·鲸剧场
2023-07-07 19:30,上海,月亮与六便士,威廉&斯特里夫,星空间815号·缪时客小剧场
2023-07-08 14:30,上海,月亮与六便士,威廉&斯特里夫,星空间815号·缪时客小剧场
2023-07-08 19:30,上海,翻国王棋,弗雷,星空间77号·鲸剧场
2023-07-09 14:30,上海,月亮与六便士,威廉&斯特里夫,星空间815号·缪时客小剧场
2023-07-09 19:30,上海,翻国王棋,弗雷,星空间77号·鲸剧场
2023-07-14 19:30,上海,月亮与六便士,威廉&斯特里夫,星空间815号·缪时客小剧场
2023-07-15 14:30,上海,月亮与六便士,威廉&斯特里夫,星空间815号·缪时客小剧场
2023-07-15 19:30,上海,月亮与六便士,威廉&斯特里夫,星空间815号·缪时客小剧场
2023-07-16 14:30,上海,月亮与六便士,威廉&斯特里夫,星空间815号·缪时客小剧场
2023-07-19 19:30,上海,月亮与六便士,威廉&斯特里夫,星空间815号·缪时客小剧场
2023-07-22 14:00,上海,翻国王棋,弗雷,星空间77号·鲸剧场
2023-07-23 14:30,上海,月亮与六便士,威廉&斯特里夫,星空间815号·缪时客小剧场
2023-07-23 19:30,上海,月亮与六便士,威廉&斯特里夫,星空间815号·缪时客小剧场
2023-07-29 14:00,上海,翻国王棋,弗雷,星空间77号·鲸剧场
2023-08-02 19:30,上海,月亮与六便士,威廉&斯特里夫,星空间815号·缪时客小剧场
2023-08-03 19:30,上海,月亮与六便士,威廉&斯特里夫,星空间815号·缪时客小剧场
2023-08-04 19:30,上海,翻国王棋,弗雷,星空间77号·鲸剧场
2023-08-12 19:30,上海,翻国王棋,弗雷,星空间77号·鲸剧场
2023-08-13 14:30,上海,月亮与六便士,威廉&斯特里夫,星空间815号·缪时客小剧场
2023-08-18 19:30,上海,月亮与六便士,威廉&斯特里夫,星空间815号·缪时客小剧场
2023-08-19 14:00,上海,翻国王棋,弗雷,星空间77号·鲸剧场
2023-08-25 19:30,上海,月亮与六便士,威廉&斯特里夫,星空间815号·缪时客小剧场
2023-08-26 14:00,上海,翻国王棋,弗雷,星空间77号·鲸剧场
2023-08-26 19:30,上海,月亮与六便士,威廉&斯特里夫,星空间815号·缪时客小剧场
2023-08-27 14:30,上海,月亮与六便士,威廉&斯特里夫,星空间815号·缪时客小剧场
2023-09-01 19:30,上海,翻国王棋,弗雷,星空间77号·鲸剧场
2023-09-02 19:30,上海,翻国王棋,弗雷,星空间77号·鲸剧场
2023-09-03 14:30,上海,月亮与六便士,威廉&斯特里夫,星空间815号·缪时客小剧场
2023-09-05 19:30,上海,翻国王棋,弗雷,星空间77号·鲸剧场
2023-09-09 14:30,上海,月亮与六便士,威廉&斯特里夫,星空间815号·缪时客小剧场
2023-09-10 14:30,上海,月亮与六便士,威廉&斯特里夫,星空间815号·缪时客小剧场
2023-09-12 19:30,上海,翻国王棋,弗雷,星空间77号·鲸剧场
2023-09-13 19:30,上海,翻国王棋,弗雷,星空间77号·鲸剧场
2023-09-14 19:30,上海,翻国王棋,弗雷,星空间77号·鲸剧场
2023-09-16 19:30,上海,月亮与六便士,威廉&斯特里夫,星空间815号·缪时客小剧场
2023-09-19 19:30,上海,翻国王棋,弗雷,星空间77号·鲸剧场
2023-09-21 19:30,上海,翻国王棋,弗雷,星空间77号·鲸剧场
2023-09-22 19:30,上海,月亮与六便士,威廉&斯特里夫,星空间815号·缪时客小剧场
2023-09-24 19:30,上海,翻国王棋,弗雷,星空间77号·鲸剧场
2023-09-30 14:30,上海,月亮与六便士,威廉&斯特里夫,星空间815号·缪时客小剧场
2023-10-02 14:30,上海,月亮与六便士,威廉&斯特里夫,星空间815号·缪时客小剧场
2023-10-02 19:30,上海,月亮与六便士,威廉&斯特里夫,星空间815号·缪时客小剧场
2023-10-03 14:30,上海,月亮与六便士,威廉&斯特里夫,星空间815号·缪时客小剧场
2023-10-04 14:00,上海,翻国王棋,弗雷,星空间77号·鲸剧场
2023-10-04 19:30,上海,月亮与六便士,威廉&斯特里夫,星空间815号·缪时客小剧场
2023-10-05 14:30,上海,月亮与六便士,威廉&斯特里夫,星空间815号·缪时客小剧场
2023-10-05 19:30,上海,月亮与六便士,威廉&斯特里夫,星空间815号·缪时客小剧场
2023-10-06 19:30,上海,翻国王棋,弗雷,星空间77号·鲸剧场
2023-10-18 19:30,上海,翻国王棋,弗雷,星空间77号·鲸剧场
2023-10-19 19:30,上海,翻国王棋,弗雷,星空间77号·鲸剧场
2023-10-21 19:30,上海,月亮与六便士,威廉&斯特里夫,星空间815号·缪时客小剧场
2023-10-22 14:30,上海,月亮与六便士,威廉&斯特里夫,星空间815号·缪时客小剧场
2023-10-27 19:30,上海,月亮与六便士,威廉&斯特里夫,星空间815号·缪时客小剧场
2023-10-28 14:30,上海,月亮与六便士,威廉&斯特里夫,星空间815号·缪时客小剧场
2023-11-05 14:30,上海,月亮与六便士,威廉&斯特里夫,星空间815号·缪时客小剧场
2023-11-10 19:30,上海,月亮与六便士,威廉&斯特里夫,星空间815号·缪时客小剧场
2023-11-11 14:30,上海,月亮与六便士,威廉&斯特里夫,星空间815号·缪时客小剧场
2023-11-11 19:30,上海,月亮与六便士,威廉&斯特里夫,星空间815号·缪时客小剧场
2023-11-12 19:30,上海,唐人街探案1,越南仔,云峰剧院
2023-11-16 19:30,上海,翻国王棋,弗雷,星空间77号·鲸剧场
2023-11-17 19:30,上海,月亮与六便士,威廉&斯特里夫,星空间815号·缪时客小剧场
2023-11-18 14:00,上海,唐人街探案1,越南仔,云峰剧院
2023-11-19 14:30,上海,月亮与六便士,威廉&斯特里夫,星空间815号·缪时客小剧场
2023-11-22 19:30,上海,唐人街探案1,越南仔,云峰剧院
2023-11-23 19:30,上海,唐人街探案1,越南仔,云峰剧院
2023-11-24 19:30,上海,唐人街探案1,越南仔,云峰剧院
2023-11-25 14:30,上海,月亮与六便士,威廉&斯特里夫,星空间815号·缪时客小剧场
2023-11-26 14:30,上海,月亮与六便士,威廉&斯特里夫,星空间815号·缪时客小剧场
2023-11-26 19:30,上海,唐人街探案1,越南仔,云峰剧院
2023-11-29 19:30,上海,唐人街探案1,越南仔,云峰剧院
2023-12-01 19:30,上海,月亮与六便士,威廉&斯特里夫,星空间815号·缪时客小剧场
