时间,城市,音乐剧,角色,剧院
2023-04-29 14:30,北京,觉醒年代,赵纫兰,世纪剧院
2023-04-30 19:30,北京,觉醒年代,赵纫兰,世纪剧院
2023-05-01 14:30,北京,觉醒年代,赵纫兰,世纪剧院
2023-05-02 14:30,北京,觉醒年代,赵纫兰,世纪剧院
2023-05-04 19:30,北京,觉醒年代,赵纫兰,世纪剧院
2023-05-06 19:30,北京,觉醒年代,赵纫兰,世纪剧院
2023-05-07 14:30,北京,觉醒年代,赵纫兰,世纪剧院
2023-06-23 14:30,北京,觉醒年代,赵纫兰,世纪剧院
2023-06-24 14:30,北京,觉醒年代,赵纫兰,世纪剧院
2023-06-29 19:30,北京,觉醒年代,赵纫兰,世纪剧院
2023-07-01 14:30,北京,觉醒年代,赵纫兰,世纪剧院
2023-07-02 14:30,北京,觉醒年代,赵纫兰,世纪剧院
2023-09-28 19:30,北京,觉醒年代,赵纫兰,世纪剧院
2023-09-29 19:30,北京,觉醒年代,赵纫兰,世纪剧院
2023-09-30 19:30,北京,觉醒年代,赵纫兰,世纪剧院
2023-10-01 14:30,北京,觉醒年代,赵纫兰,世纪剧院
2023-10-01 19:30,北京,觉醒年代,赵纫兰,世纪剧院
2023-10-02 14:30,北京,觉醒年代,赵纫兰,世纪剧院
2023-10-02 19:30,北京,觉醒年代,赵纫兰,世纪剧院
2023-10-03 14:30,北京,觉醒年代,赵纫兰,世纪剧院
2023-10-03 19:30,北京,觉醒年代,赵纫兰,世纪剧院
2023-10-04 19:30,北京,觉醒年代,赵纫兰,世纪剧院
2023-10-05 14:30,北京,觉醒年代,赵纫兰,世纪剧院
2024-04-27 19:30,北京,觉醒年代,赵纫兰,世纪剧院
2024-05-01 19:30,北京,觉醒年代,赵纫兰,世纪剧院
2024-05-02 14:30,北京,觉醒年代,赵纫兰,世纪剧院
2024-05-31 20:00,深圳,觉醒年代,赵纫兰,深圳保利剧院
2024-06-01 14:30,深圳,觉醒年代,赵纫兰,深圳保利剧院
2024-06-01 20:00,深圳,觉醒年代,赵纫兰,深圳保利剧院
2024-07-04 19:30,北京,觉醒年代,赵纫兰,世纪剧院
2024-07-05 19:30,北京,觉醒年代,赵纫兰,世纪剧院
2024-08-02 19:30,北京,觉醒年代,赵纫兰,世纪剧院
2024-08-03 14:30,北京,觉醒年代,赵纫兰,世纪剧院
2024-08-10 14:30,北京,觉醒年代,赵纫兰,世纪剧院
2024-08-11 14:30,北京,觉醒年代,赵纫兰,世纪剧院
