时间,城市,音乐剧,角色,剧院
2023-04-29 14:30,上海,小说,格雷·亨特,星空间115号·缪时客小剧场
2023-05-01 16:30,上海,小说,格雷·亨特,星空间115号·缪时客小剧场
2023-05-01 19:30,上海,小说,格雷·亨特,星空间115号·缪时客小剧场
2023-05-27 19:30,上海,小说,格雷·亨特,星空间115号·缪时客小剧场
2023-06-16 19:30,上海,小说,格雷·亨特,星空间115号·缪时客小剧场
2023-06-22 19:30,上海,小说,格雷·亨特,星空间115号·缪时客小剧场
2023-06-23 14:30,上海,小说,格雷·亨特,星空间115号·缪时客小剧场
2023-07-15 14:30,上海,小说,格雷·亨特,星空间115号·缪时客小剧场
2023-07-16 14:30,上海,小说,格雷·亨特,星空间115号·缪时客小剧场
2023-08-04 19:30,上海,小说,格雷·亨特,星空间115号·缪时客小剧场
2023-08-05 14:30,上海,小说,格雷·亨特,星空间115号·缪时客小剧场
2023-08-12 14:30,上海,小说,格雷·亨特,星空间115号·缪时客小剧场
2023-08-26 14:30,上海,小说,格雷·亨特,星空间115号·缪时客小剧场
2023-09-08 19:30,上海,小说,格雷·亨特,星空间115号·缪时客小剧场
2023-10-04 19:30,武汉,小说,格雷·亨特,武演新空间（梦时代馆）
2023-10-05 15:00,武汉,小说,格雷·亨特,武演新空间（梦时代馆）
2023-10-06 15:00,武汉,小说,格雷·亨特,武演新空间（梦时代馆）
2023-10-28 14:30,上海,小说,格雷·亨特,星空间115号·缪时客小剧场
2023-10-29 14:30,上海,小说,格雷·亨特,星空间115号·缪时客小剧场
2023-11-11 14:30,上海,小说,格雷·亨特,星空间115号·缪时客小剧场
2023-11-14 19:30,上海,时光代理人,程小时,时光剧场
2023-11-19 14:30,上海,时光代理人,程小时,时光剧场
2023-11-19 19:30,上海,时光代理人,程小时,时光剧场
2023-11-22 19:30,上海,时光代理人,程小时,时光剧场
2023-11-25 14:30,上海,小说,格雷·亨特,星空间115号·缪时客小剧场
2023-11-28 19:30,上海,时光代理人,程小时,时光剧场
2023-12-02 19:30,上海,小说,格雷·亨特,星空间115号·缪时客小剧场
2023-12-06 19:30,上海,时光代理人,程小时,时光剧场
2023-12-09 14:30,上海,时光代理人,程小时,时光剧场
2023-12-31 14:30,上海,小说,格雷·亨特,星空间115号·缪时客小剧场
2024-01-01 19:30,上海,时光代理人,程小时,时光剧场
2024-01-04 19:30,上海,时光代理人,程小时,时光剧场
2024-01-06 14:30,上海,小说,格雷·亨特,星空间115号·缪时客小剧场
2024-01-07 19:30,上海,时光代理人,程小时,时光剧场
2024-01-14 19:30,上海,时光代理人,程小时,时光剧场
2024-01-20 19:30,上海,时光代理人,程小时,时光剧场
2024-01-26 19:30,上海,小说,格雷·亨特,星空间115号·缪时客小剧场
2024-01-31 19:30,上海,时光代理人,程小时,时光剧场
2024-02-02 19:30,上海,小说,格雷·亨特,星空间115号·缪时客小剧场
2024-02-14 19:30,上海,小说,格雷·亨特,星空间115号·缪时客小剧场
2024-02-24 19:30,上海,时光代理人,程小时,时光剧场
2024-03-09 14:30,上海,时光代理人,程小时,时光剧场
2024-03-09 19:30,上海,小说,格雷·亨特,星空间115号·缪时客小剧场
2024-03-16 14:30,上海,小说,格雷·亨特,星空间115号·缪时客小剧场
2024-03-17 14:30,上海,时光代理人,程小时,时光剧场
2024-03-22 19:30,上海,小说,格雷·亨特,星空间115号·缪时客小剧场
2024-03-30 14:30,上海,时光代理人,程小时,时光剧场
2024-04-04 19:30,上海,小说,格雷·亨特,星空间115号·缪时客小剧场
2024-04-15 19:30,上海,时光代理人,程小时,时光剧场
2024-04-20 14:30,上海,时光代理人,程小时,时光剧场
2024-04-26 19:30,上海,小说,格雷·亨特,星空间115号·缪时客小剧场
2024-05-02 19:30,上海,时光代理人,程小时,时光剧场
2024-05-25 19:30,上海,时光代理人,程小时,时光剧场
2024-05-26 19:30,上海,时光代理人,程小时,时光剧场
2024-06-07 19:30,上海,时光代理人,程小时,时光剧场
2024-06-09 14:30,上海,小说,格雷·亨特,星空间115号·缪时客小剧场
2024-06-15 14:30,上海,时光代理人,程小时,时光剧场
2024-06-20 19:30,上海,时光代理人,程小时,时光剧场
