时间,城市,音乐剧,角色,剧院
2023-10-14 19:30,成都,三星堆,周汉生,成都高新中演大剧院大剧场
2023-10-15 19:30,成都,三星堆,周汉生,成都高新中演大剧院大剧场
2023-10-20 20:00,深圳,三星堆,周汉生,深圳滨海艺术中心歌剧厅
2023-10-21 15:00,深圳,三星堆,周汉生,深圳滨海艺术中心歌剧厅
2023-10-27 19:30,广州,三星堆,周汉生,广州大剧院歌剧厅
2023-10-28 19:30,广州,三星堆,周汉生,广州大剧院歌剧厅
2023-11-11 19:30,济南,三星堆,周汉生,山东省会大剧院歌剧厅
2023-11-12 19:30,济南,三星堆,周汉生,山东省会大剧院歌剧厅
2023-11-16 19:30,北京,三星堆,周汉生,天桥艺术中心大剧场
2023-11-17 19:30,北京,三星堆,周汉生,天桥艺术中心大剧场
2023-11-18 19:30,北京,三星堆,周汉生,天桥艺术中心大剧场
2023-12-01 19:30,宁波,三星堆,周汉生,宁波文化广场大剧院
2023-12-08 19:30,厦门,三星堆,周汉生,闽南大戏院大剧场
2024-01-19 19:30,上海,三星堆,周汉生,上音歌剧院歌剧厅
2024-01-20 19:30,上海,三星堆,周汉生,上音歌剧院歌剧厅
2024-01-21 19:30,上海,三星堆,周汉生,上音歌剧院歌剧厅
2024-01-26 19:30,杭州,三星堆,周汉生,杭州剧院
2024-01-27 19:30,杭州,三星堆,周汉生,杭州剧院
2024-01-28 19:30,成都,青城山下,小乞巧,四川大剧院大剧场
2024-01-29 19:30,成都,青城山下,小乞巧,四川大剧院大剧场
2025-05-15 19:30,成都,古蜀·三星堆,柏灌,四川省文化艺术中心歌剧厅
2025-05-16 19:30,成都,古蜀·三星堆,柏灌,四川省文化艺术中心歌剧厅
2025-05-17 19:30,成都,古蜀·三星堆,柏灌,四川省文化艺术中心歌剧厅
2025-05-18 15:00,成都,古蜀·三星堆,柏灌,四川省文化艺术中心歌剧厅
2025-05-18 19:30,成都,古蜀·三星堆,柏灌,四川省文化艺术中心歌剧厅
2025-05-28 19:30,西安,古蜀·三星堆,柏灌,西安广电大剧院
2025-05-29 19:30,西安,古蜀·三星堆,柏灌,西安广电大剧院
2025-05-30 19:30,西安,古蜀·三星堆,柏灌,西安广电大剧院
2025-06-04 20:00,南宁,古蜀·三星堆,柏灌,南宁剧场
2025-06-05 20:00,南宁,古蜀·三星堆,柏灌,南宁剧场
