时间,城市,音乐剧,角色,剧院
2023-01-03 19:30,上海,桑塔露琪亚,Stevie,星空间6号·一台好戏小剧场
2023-01-08 19:30,上海,桑塔露琪亚,Stevie,星空间6号·一台好戏小剧场
2023-02-05 19:30,上海,桑塔露琪亚,Stevie,星空间6号·一台好戏小剧场
2023-02-07 19:30,上海,桑塔露琪亚,Stevie,星空间6号·一台好戏小剧场
2023-02-09 19:30,上海,桑塔露琪亚,Stevie,星空间6号·一台好戏小剧场
2023-02-10 19:30,上海,桑塔露琪亚,Stevie,星空间6号·一台好戏小剧场
2023-02-12 19:30,上海,桑塔露琪亚,Stevie,星空间6号·一台好戏小剧场
2023-02-15 19:30,上海,桑塔露琪亚,Stevie,星空间6号·一台好戏小剧场
2023-02-18 19:30,上海,桑塔露琪亚,Stevie,星空间6号·一台好戏小剧场
2023-03-03 19:30,上海,辛吉路的画材店,塞修,星空间2号·好好有戏剧场
2023-03-04 19:30,上海,桑塔露琪亚,Stevie,星空间6号·一台好戏小剧场
2023-03-05 14:30,上海,辛吉路的画材店,塞修,星空间2号·好好有戏剧场
2023-03-05 19:30,上海,桑塔露琪亚,Stevie,星空间6号·一台好戏小剧场
2023-03-11 14:30,上海,小说,格雷·亨特,星空间115号·缪时客小剧场
2023-03-12 14:30,上海,辛吉路的画材店,塞修,星空间2号·好好有戏剧场
2023-03-12 19:30,上海,桑塔露琪亚,Stevie,星空间6号·一台好戏小剧场
2023-03-18 14:30,上海,辛吉路的画材店,塞修,星空间2号·好好有戏剧场
2023-03-19 14:30,上海,辛吉路的画材店,塞修,星空间2号·好好有戏剧场
2023-03-21 19:30,上海,桑塔露琪亚,Stevie,星空间6号·一台好戏小剧场
2023-03-23 19:30,上海,桑塔露琪亚,Stevie,星空间6号·一台好戏小剧场
2023-03-24 19:30,上海,辛吉路的画材店,塞修,星空间2号·好好有戏剧场
2023-03-25 19:30,上海,辛吉路的画材店,塞修,星空间2号·好好有戏剧场
2023-03-26 14:30,上海,小说,格雷·亨特,星空间115号·缪时客小剧场
2023-03-28 19:30,上海,桑塔露琪亚,Stevie,星空间6号·一台好戏小剧场
2023-04-01 19:30,上海,桑塔露琪亚,Stevie,星空间6号·一台好戏小剧场
2023-04-06 19:30,上海,桑塔露琪亚,Stevie,星空间6号·一台好戏小剧场
2023-04-13 19:30,上海,桑塔露琪亚,Stevie,星空间6号·一台好戏小剧场
2023-04-14 19:30,上海,宇宙大明星,O126,星空间8号·一台好戏方寸剧场
2023-04-15 14:30,上海,辛吉路的画材店,塞修,星空间2号·好好有戏剧场
2023-04-16 14:30,上海,辛吉路的画材店,塞修,星空间2号·好好有戏剧场
2023-04-19 19:30,上海,辛吉路的画材店,塞修,星空间2号·好好有戏剧场
2023-04-20 19:30,上海,宇宙大明星,O126,星空间8号·一台好戏方寸剧场
2023-04-21 19:30,上海,宇宙大明星,O126,星空间8号·一台好戏方寸剧场
2023-04-22 14:30,上海,辛吉路的画材店,塞修,星空间2号·好好有戏剧场
2023-04-22 19:30,上海,宇宙大明星,O126,星空间8号·一台好戏方寸剧场
2023-04-24 19:30,上海,桑塔露琪亚,Stevie,星空间6号·一台好戏小剧场
2023-04-25 19:30,上海,桑塔露琪亚,Stevie,星空间6号·一台好戏小剧场
2023-04-26 19:30,上海,宇宙大明星,O126,星空间8号·一台好戏方寸剧场
2023-04-27 19:30,上海,宇宙大明星,O126,星空间8号·一台好戏方寸剧场
2023-04-28 19:30,上海,宇宙大明星,O126,星空间8号·一台好戏方寸剧场
2023-04-29 14:30,上海,辛吉路的画材店,塞修,星空间2号·好好有戏剧场
2023-04-29 19:30,上海,宇宙大明星,O126,星空间8号·一台好戏方寸剧场
2023-05-01 14:30,上海,宇宙大明星,O126,星空间8号·一台好戏方寸剧场
2023-05-02 14:30,上海,宇宙大明星,O126,星空间8号·一台好戏方寸剧场
2023-05-02 19:30,上海,宇宙大明星,O126,星空间8号·一台好戏方寸剧场
2023-05-03 14:30,上海,宇宙大明星,O126,星空间8号·一台好戏方寸剧场
2023-05-08 19:30,上海,桑塔露琪亚,Stevie,星空间6号·一台好戏小剧场
