时间,城市,音乐剧,角色,剧院
2023-07-13 19:30,上海,少年歌行·梵音谣,无心,星空间81号·白剧场
2023-07-15 14:00,上海,少年歌行·梵音谣,无心,星空间81号·白剧场
2023-07-16 14:00,上海,少年歌行·梵音谣,无心,星空间81号·白剧场
2023-07-22 14:00,上海,少年歌行·梵音谣,无心,星空间81号·白剧场
2023-07-23 14:00,上海,少年歌行·梵音谣,无心,星空间81号·白剧场
2023-07-29 14:00,上海,少年歌行·梵音谣,无心,星空间81号·白剧场
2023-08-11 19:30,上海,少年歌行·梵音谣,无心,星空间81号·白剧场
2023-08-17 19:30,上海,少年歌行·梵音谣,无心,星空间81号·白剧场
2023-08-19 19:30,上海,少年歌行·梵音谣,无心,星空间81号·白剧场
2023-08-20 14:30,上海,少年歌行·梵音谣,无心,星空间81号·白剧场
2023-08-24 19:30,上海,少年歌行·梵音谣,无心,星空间81号·白剧场
2023-08-25 19:30,上海,少年歌行·梵音谣,无心,星空间81号·白剧场
2023-08-27 19:30,上海,少年歌行·梵音谣,无心,星空间81号·白剧场
2023-09-03 17:00,上海,少年歌行·梵音谣,无心,星空间81号·白剧场
2023-09-06 19:30,上海,少年歌行·梵音谣,无心,星空间81号·白剧场
2023-09-09 17:00,上海,少年歌行·梵音谣,无心,星空间81号·白剧场
2023-09-16 17:00,上海,少年歌行·梵音谣,无心,星空间81号·白剧场
2024-07-06 19:30,上海,怪物,里奥,星空间18号·谜剧场
2024-07-12 19:30,上海,怪物,里奥,星空间18号·谜剧场
2024-07-21 14:30,上海,怪物,里奥,星空间18号·谜剧场
2024-07-26 19:30,上海,怪物,里奥,星空间18号·谜剧场
2024-08-03 19:30,上海,怪物,里奥,星空间18号·谜剧场
2024-08-10 14:30,上海,怪物,里奥,星空间18号·谜剧场
2024-08-11 19:30,上海,怪物,里奥,星空间18号·谜剧场
2024-08-14 19:30,上海,怪物,里奥,星空间18号·谜剧场
2024-08-24 19:30,上海,怪物,里奥,星空间18号·谜剧场
2024-08-29 19:30,上海,怪物,里奥,星空间18号·谜剧场
2024-08-31 14:30,上海,怪物,里奥,星空间18号·谜剧场
2024-09-05 19:30,上海,怪物,里奥,星空间18号·谜剧场
2024-09-08 19:30,上海,怪物,里奥,星空间18号·谜剧场
2024-09-19 19:30,上海,怪物,里奥,星空间18号·谜剧场
2024-09-22 19:30,上海,怪物,里奥,星空间18号·谜剧场
2024-09-26 19:30,上海,怪物,里奥,星空间18号·谜剧场
2024-10-02 21:00,上海,怪物,里奥,星空间18号·谜剧场
2024-10-03 21:00,上海,怪物,里奥,星空间18号·谜剧场
2024-10-06 19:30,上海,怪物,里奥,星空间18号·谜剧场
2024-10-10 19:30,上海,怪物,里奥,星空间18号·谜剧场
2024-10-19 14:30,上海,怪物,里奥,星空间18号·谜剧场
2024-10-26 14:30,上海,怪物,里奥,星空间18号·谜剧场
2024-10-30 19:30,上海,怪物,里奥,星空间18号·谜剧场
2024-11-01 19:30,上海,怪物,里奥,星空间18号·谜剧场
2024-11-03 19:30,上海,怪物,里奥,星空间18号·谜剧场
2024-11-08 19:30,上海,怪物,里奥,星空间18号·谜剧场
2024-11-10 19:30,上海,怪物,里奥,星空间18号·谜剧场
2024-11-15 19:30,上海,怪物,里奥,星空间18号·谜剧场
2024-11-17 14:30,上海,怪物,里奥,星空间18号·谜剧场
2024-11-24 19:30,上海,怪物,里奥,星空间18号·谜剧场
2024-12-04 19:30,上海,怪物,里奥,星空间18号·谜剧场
2024-12-07 14:30,上海,怪物,里奥,星空间18号·谜剧场
2024-12-12 19:30,上海,怪物,里奥,星空间18号·谜剧场
2024-12-14 14:30,上海,怪物,里奥,星空间18号·谜剧场
2024-12-15 19:30,上海,怪物,里奥,星空间18号·谜剧场
2024-12-18 19:30,上海,去你的夏天,游亦,星空间8号·一台好戏方寸剧场
2024-12-21 14:30,上海,去你的夏天,游亦,星空间8号·一台好戏方寸剧场
2024-12-22 19:30,上海,怪物,里奥,星空间18号·谜剧场
2024-12-24 19:30,上海,怪物,里奥,星空间18号·谜剧场
2024-12-27 19:30,上海,怪物,里奥,星空间18号·谜剧场
