时间,城市,音乐剧,角色,剧院
2023-02-25 14:30,北京,摘星辰,公孙离,北京保利剧院
2023-02-25 19:30,北京,摘星辰,公孙离,北京保利剧院
2023-03-04 19:30,保定,摘星辰,公孙离,关汉卿大剧院
2023-03-05 19:30,保定,摘星辰,公孙离,关汉卿大剧院
2023-03-11 14:00,哈尔滨,摘星辰,公孙离,哈尔滨大剧院歌剧厅
2023-03-11 19:00,哈尔滨,摘星辰,公孙离,哈尔滨大剧院歌剧厅
2023-03-12 19:00,哈尔滨,摘星辰,公孙离,哈尔滨大剧院歌剧厅
2023-03-18 19:00,沈阳,摘星辰,公孙离,盛京大剧院歌剧厅
2023-03-19 19:00,沈阳,摘星辰,公孙离,盛京大剧院歌剧厅
2023-03-21 19:30,上海,猎罪图鉴,李晗,人民大舞台
2023-03-24 19:30,上海,猎罪图鉴,李晗,人民大舞台
2023-03-25 14:30,上海,猎罪图鉴,李晗,人民大舞台
2023-03-25 19:30,上海,猎罪图鉴,李晗,人民大舞台
2023-03-26 19:30,上海,猎罪图鉴,李晗,人民大舞台
2023-03-27 19:30,上海,猎罪图鉴,李晗,人民大舞台
2023-03-30 19:30,上海,猎罪图鉴,李晗,人民大舞台
2023-04-01 14:00,郑州,摘星辰,公孙离,河南艺术中心
2023-04-01 19:30,郑州,摘星辰,公孙离,河南艺术中心
2023-04-02 19:30,郑州,摘星辰,公孙离,河南艺术中心
2023-04-08 19:30,潍坊,摘星辰,公孙离,潍坊大剧院
2023-04-09 19:30,潍坊,摘星辰,公孙离,潍坊大剧院
2023-04-15 19:30,烟台,摘星辰,公孙离,烟台大剧院
2023-04-16 19:30,烟台,摘星辰,公孙离,烟台大剧院
2023-04-22 14:00,连云港,摘星辰,公孙离,连云港大剧院
2023-04-22 19:30,连云港,摘星辰,公孙离,连云港大剧院
2023-04-23 19:30,连云港,摘星辰,公孙离,连云港大剧院
2023-04-29 14:30,淮安,摘星辰,公孙离,淮安大剧院
2023-04-29 19:30,淮安,摘星辰,公孙离,淮安大剧院
2023-04-30 19:30,淮安,摘星辰,公孙离,淮安大剧院
2023-05-01 14:30,上海,猎罪图鉴,李晗,人民大舞台
2023-05-01 19:30,上海,猎罪图鉴,李晗,人民大舞台
2023-05-02 14:30,上海,猎罪图鉴,李晗,人民大舞台
2023-05-05 19:30,上海,猎罪图鉴,李晗,人民大舞台
2023-05-12 19:30,上海,猎罪图鉴,李晗,云峰剧院
2023-05-13 14:30,上海,猎罪图鉴,李晗,云峰剧院
2023-05-13 19:30,上海,猎罪图鉴,李晗,云峰剧院
2023-05-14 19:30,上海,猎罪图鉴,李晗,云峰剧院
2023-05-18 19:30,上海,猎罪图鉴,李晗,云峰剧院
2023-05-20 14:30,西安,摘星辰,公孙离,西安浐灞保利大剧院
2023-05-20 19:30,西安,摘星辰,公孙离,西安浐灞保利大剧院
2023-05-21 19:30,西安,摘星辰,公孙离,西安浐灞保利大剧院
2023-05-27 19:30,呼和浩特,摘星辰,公孙离,内蒙古乌兰恰特
2023-05-28 19:30,呼和浩特,摘星辰,公孙离,内蒙古乌兰恰特
2023-07-01 14:30,北京,Time Share House狂想曲,Multi- girl,猕猴桃剧场
2023-07-01 19:30,北京,Time Share House狂想曲,Multi- girl,猕猴桃剧场
2023-07-02 14:30,北京,Time Share House狂想曲,Multi- girl,猕猴桃剧场
2023-07-02 19:30,北京,Time Share House狂想曲,Multi- girl,猕猴桃剧场
2023-07-07 19:30,北京,Time Share House狂想曲,Multi- girl,猕猴桃剧场
2023-07-08 19:30,北京,Time Share House狂想曲,Multi- girl,猕猴桃剧场
2023-07-09 19:30,北京,Time Share House狂想曲,Multi- girl,猕猴桃剧场
2023-07-22 14:00,苏州,摘星辰,公孙离,昆山文化艺术中心
2023-07-22 19:30,苏州,摘星辰,公孙离,昆山文化艺术中心
2023-07-23 19:30,苏州,摘星辰,公孙离,昆山文化艺术中心
2023-07-29 14:00,常州,摘星辰,公孙离,常州大剧院
2023-07-29 19:30,常州,摘星辰,公孙离,常州大剧院
2023-07-30 19:30,常州,摘星辰,公孙离,常州大剧院
2023-08-04 19:30,北京,Time Share House狂想曲,Multi- girl,猕猴桃剧场
2023-08-05 19:30,北京,Time Share House狂想曲,Multi- girl,猕猴桃剧场
2023-08-06 14:30,北京,Time Share House狂想曲,Multi- girl,猕猴桃剧场
2023-08-19 19:30,南通,摘星辰,公孙离,启东保利大剧院
2023-08-20 19:30,南通,摘星辰,公孙离,启东保利大剧院
2023-08-26 14:00,宁波,摘星辰,公孙离,慈溪大剧院
2023-08-26 19:30,宁波,摘星辰,公孙离,慈溪大剧院
2023-08-27 19:30,宁波,摘星辰,公孙离,慈溪大剧院
2023-09-02 19:30,杭州,摘星辰,公孙离,临平大剧院大剧场
2023-09-03 19:30,杭州,摘星辰,公孙离,临平大剧院大剧场
2023-10-21 14:00,珠海,摘星辰,公孙离,珠海大剧院歌剧厅
2023-10-21 19:30,珠海,摘星辰,公孙离,珠海大剧院歌剧厅
2023-10-22 14:00,珠海,摘星辰,公孙离,珠海大剧院歌剧厅
2023-11-11 20:00,昆明,摘星辰,公孙离,云南省大剧院大剧场
2023-11-12 20:00,昆明,摘星辰,公孙离,云南省大剧院大剧场
2023-11-18 14:30,重庆,摘星辰,公孙离,重庆大剧院大剧场
2023-11-18 19:30,重庆,摘星辰,公孙离,重庆大剧院大剧场
2023-11-24 19:30,成都,摘星辰,公孙离,成都城市音乐厅歌剧厅
2023-11-25 14:00,成都,摘星辰,公孙离,成都城市音乐厅歌剧厅
2023-11-25 19:30,成都,摘星辰,公孙离,成都城市音乐厅歌剧厅
2024-02-24 19:30,上海,猎罪图鉴,李晗,人民大舞台
2024-02-25 19:30,上海,猎罪图鉴,李晗,人民大舞台
2024-03-01 19:30,上海,猎罪图鉴,李晗,人民大舞台
2024-03-02 14:00,上海,猎罪图鉴,李晗,人民大舞台
2024-03-02 19:30,上海,猎罪图鉴,李晗,人民大舞台
2024-03-09 14:00,上海,猎罪图鉴,李晗,人民大舞台
2024-03-10 19:30,上海,猎罪图鉴,李晗,人民大舞台
2024-07-19 19:30,成都,摘星辰,公孙离,成都城市音乐厅歌剧厅
2024-07-20 14:00,成都,摘星辰,公孙离,成都城市音乐厅歌剧厅
2024-07-20 19:30,成都,摘星辰,公孙离,成都城市音乐厅歌剧厅
2024-08-09 19:30,武汉,摘星辰,公孙离,琴台大剧院
2024-08-10 14:00,武汉,摘星辰,公孙离,琴台大剧院
2024-08-10 19:30,武汉,摘星辰,公孙离,琴台大剧院
2024-08-23 19:30,深圳,摘星辰,公孙离,深圳保利剧院
2024-08-24 14:00,深圳,摘星辰,公孙离,深圳保利剧院
2024-08-24 19:30,深圳,摘星辰,公孙离,深圳保利剧院
