时间,城市,音乐剧,角色,剧院
2022-12-28 19:30,上海,夜半歌声,费南,中国大戏院
2022-12-29 19:30,上海,夜半歌声,费南,中国大戏院
2022-12-30 19:30,上海,夜半歌声,费南,中国大戏院
2023-01-01 14:00,上海,夜半歌声,费南,中国大戏院
2023-01-01 20:00,上海,银河铁道之夜,康贝瑞拉,星空间99号·Salute小剧场
2023-01-06 19:30,上海,夜半歌声,费南,中国大戏院
2023-01-07 14:00,上海,夜半歌声,费南,中国大戏院
2023-01-08 14:00,上海,夜半歌声,费南,中国大戏院
2023-01-08 19:30,上海,夜半歌声,费南,中国大戏院
2023-01-11 19:30,上海,夜半歌声,费南,中国大戏院
2023-01-12 19:30,上海,夜半歌声,费南,中国大戏院
2023-01-13 19:30,上海,夜半歌声,费南,中国大戏院
2023-01-14 14:00,上海,夜半歌声,费南,中国大戏院
2023-01-14 19:30,上海,夜半歌声,费南,中国大戏院
2023-01-15 14:00,上海,夜半歌声,费南,中国大戏院
2023-01-15 19:30,上海,夜半歌声,费南,中国大戏院
2023-01-25 19:30,上海,银河铁道之夜,康贝瑞拉,星空间99号·Salute小剧场
2023-01-26 19:30,上海,银河铁道之夜,康贝瑞拉,星空间99号·Salute小剧场
2023-01-27 19:30,上海,银河铁道之夜,康贝瑞拉,星空间99号·Salute小剧场
2023-01-29 19:30,上海,银河铁道之夜,康贝瑞拉,星空间99号·Salute小剧场
2023-01-31 19:30,上海,银河铁道之夜,康贝瑞拉,星空间99号·Salute小剧场
2023-02-04 20:00,上海,银河铁道之夜,康贝瑞拉,星空间99号·Salute小剧场
2023-02-10 19:30,上海,银河铁道之夜,康贝瑞拉,星空间99号·Salute小剧场
2023-02-12 16:30,上海,银河铁道之夜,康贝瑞拉,星空间99号·Salute小剧场
2023-02-18 20:00,上海,银河铁道之夜,康贝瑞拉,星空间99号·Salute小剧场
2023-03-02 19:30,上海,银河铁道之夜,康贝瑞拉,星空间99号·Salute小剧场
