时间,城市,音乐剧,角色,剧院
2022-08-10 19:30,北京,我在时间尽头等你,邱倩,天桥艺术中心大剧场
2022-08-11 19:30,北京,我在时间尽头等你,邱倩,天桥艺术中心大剧场
2022-08-12 19:30,北京,我在时间尽头等你,邱倩,天桥艺术中心大剧场
2022-08-13 14:30,北京,我在时间尽头等你,邱倩,天桥艺术中心大剧场
2022-08-13 19:30,北京,我在时间尽头等你,邱倩,天桥艺术中心大剧场
2022-08-14 14:30,北京,我在时间尽头等你,邱倩,天桥艺术中心大剧场
2022-08-14 19:30,北京,我在时间尽头等你,邱倩,天桥艺术中心大剧场
2022-08-19 20:00,深圳,我在时间尽头等你,邱倩,光明文化艺术中心 演艺中心大剧场
2022-08-20 20:00,深圳,我在时间尽头等你,邱倩,光明文化艺术中心 演艺中心大剧场
2022-08-26 19:30,佛山,我在时间尽头等你,邱倩,佛山大剧院大剧场
2022-08-27 19:30,佛山,我在时间尽头等你,邱倩,佛山大剧院大剧场
2022-09-02 19:30,广州,我在时间尽头等你,邱倩,广东省友谊剧院
2022-09-03 14:30,广州,我在时间尽头等你,邱倩,广东省友谊剧院
2022-09-03 19:30,广州,我在时间尽头等你,邱倩,广东省友谊剧院
2022-09-04 19:30,广州,我在时间尽头等你,邱倩,广东省友谊剧院
2022-09-11 19:30,杭州,我在时间尽头等你,邱倩,杭州大剧院(歌剧院)
2022-09-12 14:30,杭州,我在时间尽头等你,邱倩,杭州大剧院(歌剧院)
2022-09-12 19:30,杭州,我在时间尽头等你,邱倩,杭州大剧院(歌剧院)
2023-03-29 19:30,上海,我在时间尽头等你,邱倩,上海文化广场主剧场
2023-03-30 19:30,上海,我在时间尽头等你,邱倩,上海文化广场主剧场
2023-05-27 19:30,北京,理想之城,苏筱,天桥艺术中心大剧场
2023-09-16 19:00,上海,Little Jack小杰克,Julie,ARK LIVE HOUSE
2023-09-22 19:30,上海,Little Jack小杰克,Julie,ARK LIVE HOUSE
2023-10-14 19:00,上海,Little Jack小杰克,Julie,ARK LIVE HOUSE
2023-11-10 19:30,上海,春宵苦短，少女前进吧！,羽贯小姐,人民大舞台
2023-11-12 14:00,上海,春宵苦短，少女前进吧！,羽贯小姐,人民大舞台
2023-11-12 19:30,上海,春宵苦短，少女前进吧！,羽贯小姐,人民大舞台
2023-11-14 19:30,上海,春宵苦短，少女前进吧！,羽贯小姐,人民大舞台
2023-11-15 19:30,上海,春宵苦短，少女前进吧！,羽贯小姐,人民大舞台
2023-11-18 19:00,上海,Little Jack小杰克,Julie,ARK LIVE HOUSE
2023-11-24 19:30,上海,春宵苦短，少女前进吧！,羽贯小姐,人民大舞台
2023-11-25 19:30,上海,春宵苦短，少女前进吧！,羽贯小姐,人民大舞台
2023-11-26 14:30,上海,Little Jack小杰克,Julie,ARK LIVE HOUSE
2024-04-12 19:30,北京,亦梦亦真,秋涵,天桥艺术中心大剧场
2024-04-13 14:30,北京,亦梦亦真,秋涵,天桥艺术中心大剧场
2024-04-14 19:30,北京,亦梦亦真,秋涵,天桥艺术中心大剧场
2025-10-17 19:30,上海,春宵苦短，少女前进吧！,羽贯小姐,黄浦文化中心大上海剧场
2025-10-18 19:30,上海,春宵苦短，少女前进吧！,羽贯小姐,黄浦文化中心大上海剧场
2025-10-19 19:30,上海,春宵苦短，少女前进吧！,羽贯小姐,黄浦文化中心大上海剧场
2025-10-23 19:30,上海,春宵苦短，少女前进吧！,羽贯小姐,黄浦文化中心大上海剧场
2025-10-25 14:00,上海,春宵苦短，少女前进吧！,羽贯小姐,黄浦文化中心大上海剧场
2025-10-26 14:00,上海,春宵苦短，少女前进吧！,羽贯小姐,黄浦文化中心大上海剧场
