时间,城市,音乐剧,角色,剧院
2024-09-04 19:00,南京,醉后赢家,信佳佳,开心麻花老门东沉浸剧场
2024-09-08 14:00,南京,醉后赢家,信佳佳,开心麻花老门东沉浸剧场
2024-09-22 14:00,南京,醉后赢家,信佳佳,开心麻花老门东沉浸剧场
2024-10-04 20:00,南京,醉后赢家,信佳佳,开心麻花老门东沉浸剧场
2024-10-05 20:00,南京,醉后赢家,信佳佳,开心麻花老门东沉浸剧场
2024-10-06 20:00,南京,醉后赢家,信佳佳,开心麻花老门东沉浸剧场
2024-10-31 19:00,南京,醉后赢家,信佳佳,开心麻花老门东沉浸剧场
2024-11-07 19:00,南京,醉后赢家,信佳佳,开心麻花老门东沉浸剧场
2024-11-10 14:00,南京,醉后赢家,信佳佳,开心麻花老门东沉浸剧场
2024-12-05 19:00,南京,醉后赢家,信佳佳,开心麻花老门东沉浸剧场
2024-12-12 19:00,南京,醉后赢家,信佳佳,开心麻花老门东沉浸剧场
2024-12-19 19:00,南京,醉后赢家,信佳佳,开心麻花老门东沉浸剧场
2025-01-02 19:00,南京,醉后赢家,信佳佳,开心麻花老门东沉浸剧场
