时间,城市,音乐剧,角色,剧院
2023-02-03 19:30,上海,赵氏孤儿,赵盾,上海保利大剧院大剧场
2023-02-04 14:00,上海,赵氏孤儿,赵盾,上海保利大剧院大剧场
2023-03-25 19:30,天津,赵氏孤儿,赵盾,天津大剧院歌剧厅
2023-03-26 19:30,天津,赵氏孤儿,赵盾,天津大剧院歌剧厅
2023-07-15 19:30,上海,孙伯符,袁术/黄祖,云峰剧院
2023-07-19 19:30,上海,孙伯符,袁术/黄祖,云峰剧院
2023-07-22 14:00,上海,孙伯符,袁术/黄祖,云峰剧院
2023-07-23 14:00,上海,孙伯符,袁术/黄祖,云峰剧院
2023-07-23 19:30,上海,孙伯符,袁术/黄祖,云峰剧院
2023-10-11 19:30,上海,沉默的真相,严良,人民大舞台
2023-10-12 19:30,上海,沉默的真相,严良,人民大舞台
2023-10-14 14:30,上海,沉默的真相,严良,人民大舞台
2023-10-15 14:30,上海,沉默的真相,严良,人民大舞台
2023-10-19 19:30,上海,沉默的真相,严良,人民大舞台
2023-10-21 14:30,上海,沉默的真相,严良,人民大舞台
2024-10-05 19:30,杭州,茶无此人,吴名士,茶无此人 · 一台好戏小剧场
2024-10-11 19:30,杭州,茶无此人,吴名士,茶无此人 · 一台好戏小剧场
2024-10-12 19:30,杭州,茶无此人,吴名士,茶无此人 · 一台好戏小剧场
2024-10-13 14:30,杭州,茶无此人,吴名士,茶无此人 · 一台好戏小剧场
2024-10-18 19:30,杭州,茶无此人,吴名士,茶无此人 · 一台好戏小剧场
2024-10-20 14:30,杭州,茶无此人,吴名士,茶无此人 · 一台好戏小剧场
2024-10-24 19:30,杭州,茶无此人,吴名士,茶无此人 · 一台好戏小剧场
2024-11-02 14:30,杭州,茶无此人,吴名士,茶无此人 · 一台好戏小剧场
2024-11-02 19:30,杭州,茶无此人,吴名士,茶无此人 · 一台好戏小剧场
2024-11-03 14:30,杭州,茶无此人,吴名士,茶无此人 · 一台好戏小剧场
2024-11-03 19:30,杭州,茶无此人,吴名士,茶无此人 · 一台好戏小剧场
2024-11-08 19:30,北京,赵氏孤儿,赵盾,天桥艺术中心大剧场
2024-11-09 14:30,北京,赵氏孤儿,赵盾,天桥艺术中心大剧场
2024-11-09 19:30,北京,赵氏孤儿,赵盾,天桥艺术中心大剧场
2024-11-10 19:30,北京,赵氏孤儿,赵盾,天桥艺术中心大剧场
2024-11-13 19:30,杭州,茶无此人,吴名士,茶无此人 · 一台好戏小剧场
2024-11-15 19:30,杭州,茶无此人,吴名士,茶无此人 · 一台好戏小剧场
2024-11-16 14:30,杭州,茶无此人,吴名士,茶无此人 · 一台好戏小剧场
2024-11-16 19:30,杭州,茶无此人,吴名士,茶无此人 · 一台好戏小剧场
2024-11-19 19:30,杭州,茶无此人,吴名士,茶无此人 · 一台好戏小剧场
2024-11-20 19:30,杭州,茶无此人,吴名士,茶无此人 · 一台好戏小剧场
2024-11-22 19:30,杭州,茶无此人,吴名士,茶无此人 · 一台好戏小剧场
2024-11-28 19:30,上海,赵氏孤儿,赵盾,上海文化广场主剧场
2024-11-29 19:30,上海,赵氏孤儿,赵盾,上海文化广场主剧场
2024-11-30 19:30,上海,赵氏孤儿,赵盾,上海文化广场主剧场
2024-12-01 14:00,上海,赵氏孤儿,赵盾,上海文化广场主剧场
2024-12-06 19:30,广州,赵氏孤儿,赵盾,广州大剧院歌剧厅
2024-12-07 19:30,广州,赵氏孤儿,赵盾,广州大剧院歌剧厅
2024-12-10 19:30,杭州,茶无此人,吴名士,茶无此人 · 一台好戏小剧场
2024-12-11 19:30,杭州,茶无此人,吴名士,茶无此人 · 一台好戏小剧场
2024-12-14 14:30,杭州,茶无此人,吴名士,茶无此人 · 一台好戏小剧场
2024-12-14 19:30,杭州,茶无此人,吴名士,茶无此人 · 一台好戏小剧场
2024-12-21 14:30,杭州,茶无此人,吴名士,茶无此人 · 一台好戏小剧场
2024-12-21 19:30,杭州,茶无此人,吴名士,茶无此人 · 一台好戏小剧场
2024-12-23 19:30,杭州,茶无此人,吴名士,茶无此人 · 一台好戏小剧场
2024-12-24 19:30,杭州,茶无此人,吴名士,茶无此人 · 一台好戏小剧场
2024-12-25 19:30,杭州,茶无此人,吴名士,茶无此人 · 一台好戏小剧场
2024-12-28 19:30,杭州,茶无此人,吴名士,茶无此人 · 一台好戏小剧场
2024-12-30 19:30,杭州,茶无此人,吴名士,茶无此人 · 一台好戏小剧场
2025-01-07 19:30,杭州,茶无此人,吴名士,茶无此人 · 一台好戏小剧场
2025-01-10 19:30,济南,赵氏孤儿,赵盾,山东省会大剧院歌剧厅
2025-01-11 14:30,济南,赵氏孤儿,赵盾,山东省会大剧院歌剧厅
2025-01-14 19:30,杭州,茶无此人,吴名士,茶无此人 · 一台好戏小剧场
2025-01-15 19:30,杭州,茶无此人,吴名士,茶无此人 · 一台好戏小剧场
2025-01-18 14:30,杭州,茶无此人,吴名士,茶无此人 · 一台好戏小剧场
2025-01-19 14:30,杭州,茶无此人,吴名士,茶无此人 · 一台好戏小剧场
2025-02-19 19:30,杭州,茶无此人,吴名士,茶无此人 · 一台好戏小剧场
2025-02-22 14:30,杭州,茶无此人,吴名士,茶无此人 · 一台好戏小剧场
2025-02-23 14:30,杭州,茶无此人,吴名士,茶无此人 · 一台好戏小剧场
2025-02-23 19:30,杭州,茶无此人,吴名士,茶无此人 · 一台好戏小剧场
2025-02-26 19:30,杭州,茶无此人,吴名士,茶无此人 · 一台好戏小剧场
2025-03-01 14:30,杭州,茶无此人,吴名士,茶无此人 · 一台好戏小剧场
2025-03-08 19:30,杭州,茶无此人,吴名士,茶无此人 · 一台好戏小剧场
2025-03-09 19:30,杭州,茶无此人,吴名士,茶无此人 · 一台好戏小剧场
2025-03-14 19:30,杭州,茶无此人,吴名士,茶无此人 · 一台好戏小剧场
2025-03-15 14:30,杭州,茶无此人,吴名士,茶无此人 · 一台好戏小剧场
2025-03-15 19:30,杭州,茶无此人,吴名士,茶无此人 · 一台好戏小剧场
2025-03-21 19:30,杭州,茶无此人,吴名士,茶无此人 · 一台好戏小剧场
