时间,城市,音乐剧,角色,剧院
2022-12-03 19:30,上海,基督山伯爵,梅茜苔丝,上海文化广场主剧场
2022-12-04 19:30,上海,基督山伯爵,梅茜苔丝,上海文化广场主剧场
2022-12-08 19:30,上海,基督山伯爵,梅茜苔丝,上海文化广场主剧场
2022-12-10 14:00,上海,基督山伯爵,梅茜苔丝,上海文化广场主剧场
2022-12-11 14:00,上海,基督山伯爵,梅茜苔丝,上海文化广场主剧场
2022-12-24 14:30,北京,基督山伯爵,梅茜苔丝,天桥艺术中心大剧场
2022-12-25 19:30,北京,基督山伯爵,梅茜苔丝,天桥艺术中心大剧场
2022-12-26 19:30,北京,基督山伯爵,梅茜苔丝,天桥艺术中心大剧场
2023-03-03 19:30,上海,马不停蹄的忧伤Ⅱ,秦岚,云峰剧院
2023-03-04 14:30,上海,马不停蹄的忧伤Ⅱ,秦岚,云峰剧院
2023-03-04 19:30,上海,马不停蹄的忧伤Ⅱ,秦岚,云峰剧院
2023-03-05 19:30,上海,马不停蹄的忧伤Ⅱ,秦岚,云峰剧院
2023-03-10 19:30,上海,猎罪图鉴,蒋歌,人民大舞台
2023-03-11 19:30,上海,马不停蹄的忧伤Ⅱ,秦岚,云峰剧院
2023-03-12 14:30,上海,猎罪图鉴,蒋歌,人民大舞台
2023-03-12 19:30,上海,猎罪图鉴,蒋歌,人民大舞台
2023-03-14 19:30,上海,猎罪图鉴,蒋歌,人民大舞台
2023-03-15 19:30,上海,猎罪图鉴,蒋歌,人民大舞台
2023-03-16 19:30,上海,猎罪图鉴,蒋歌,人民大舞台
2023-03-17 19:30,上海,猎罪图鉴,蒋歌,人民大舞台
2023-03-18 14:30,上海,猎罪图鉴,蒋歌,人民大舞台
2023-03-18 19:30,上海,猎罪图鉴,蒋歌,人民大舞台
2023-03-26 14:30,上海,猎罪图鉴,蒋歌,人民大舞台
2023-03-26 19:30,上海,猎罪图鉴,蒋歌,人民大舞台
2023-03-27 19:30,上海,猎罪图鉴,蒋歌,人民大舞台
2023-03-28 19:30,上海,猎罪图鉴,蒋歌,人民大舞台
2023-04-14 19:30,上海,猎罪图鉴,蒋歌,人民大舞台
2023-04-15 14:30,上海,猎罪图鉴,蒋歌,人民大舞台
2023-04-15 19:30,上海,猎罪图鉴,蒋歌,人民大舞台
2023-04-16 14:30,上海,猎罪图鉴,蒋歌,人民大舞台
2023-04-16 19:30,上海,猎罪图鉴,蒋歌,人民大舞台
2023-04-29 19:30,上海,猎罪图鉴,蒋歌,人民大舞台
2023-04-30 19:30,上海,猎罪图鉴,蒋歌,人民大舞台
2023-05-01 14:30,上海,猎罪图鉴,蒋歌,人民大舞台
2023-05-01 19:30,上海,猎罪图鉴,蒋歌,人民大舞台
2023-05-02 19:30,上海,猎罪图鉴,蒋歌,人民大舞台
2023-05-03 14:30,上海,猎罪图鉴,蒋歌,人民大舞台
2023-05-13 19:30,北京,侠影·咏春,郑若兰,天桥艺术中心中剧场
2023-05-14 19:30,北京,侠影·咏春,郑若兰,天桥艺术中心中剧场
2023-05-19 19:30,上海,猎罪图鉴,蒋歌,云峰剧院
2023-05-20 14:30,上海,猎罪图鉴,蒋歌,云峰剧院
2023-05-20 19:30,上海,猎罪图鉴,蒋歌,云峰剧院
2023-05-21 19:30,上海,猎罪图鉴,蒋歌,云峰剧院
2023-05-27 19:30,上海,猎罪图鉴,蒋歌,云峰剧院
2023-05-28 14:30,上海,猎罪图鉴,蒋歌,云峰剧院
2023-05-28 19:30,上海,猎罪图鉴,蒋歌,云峰剧院
2023-08-18 19:30,上海,周生如故,漼时宜,云峰剧院
2023-08-19 14:00,上海,周生如故,漼时宜,云峰剧院
2023-08-19 19:30,上海,周生如故,漼时宜,云峰剧院
2023-08-22 19:30,上海,周生如故,漼时宜,云峰剧院
2023-08-23 19:30,上海,周生如故,漼时宜,云峰剧院
2023-08-24 19:30,上海,周生如故,漼时宜,云峰剧院
2023-08-25 19:30,北京,猎罪图鉴,蒋歌,天桥艺术中心中剧场
2023-08-26 14:00,北京,猎罪图鉴,蒋歌,天桥艺术中心中剧场
2023-08-26 19:30,北京,猎罪图鉴,蒋歌,天桥艺术中心中剧场
2023-08-27 14:00,北京,猎罪图鉴,蒋歌,天桥艺术中心中剧场
2023-08-27 19:30,北京,猎罪图鉴,蒋歌,天桥艺术中心中剧场
2023-08-29 19:30,北京,猎罪图鉴,蒋歌,天桥艺术中心中剧场
2023-08-30 19:30,上海,周生如故,漼时宜,云峰剧院
2023-08-31 19:30,上海,周生如故,漼时宜,云峰剧院
2023-09-01 19:30,上海,周生如故,漼时宜,云峰剧院
2023-09-02 14:00,上海,周生如故,漼时宜,云峰剧院
2023-09-02 19:30,上海,周生如故,漼时宜,云峰剧院
2023-09-03 19:30,上海,周生如故,漼时宜,云峰剧院
2023-09-07 19:30,北京,基督山伯爵,梅茜苔丝,天桥艺术中心大剧场
2023-09-08 19:30,北京,基督山伯爵,梅茜苔丝,天桥艺术中心大剧场
2023-09-22 19:30,上海,基督山伯爵,梅茜苔丝,上海文化广场主剧场
2023-09-23 14:00,上海,基督山伯爵,梅茜苔丝,上海文化广场主剧场
2023-09-24 19:30,上海,基督山伯爵,梅茜苔丝,上海文化广场主剧场
2023-11-24 19:30,成都,猎罪图鉴,蒋歌,成都高新中演大剧院大剧场
2023-11-25 14:00,成都,猎罪图鉴,蒋歌,成都高新中演大剧院大剧场
2023-11-25 19:30,成都,猎罪图鉴,蒋歌,成都高新中演大剧院大剧场
2023-12-01 19:30,西安,猎罪图鉴,蒋歌,西安广电大剧院
2023-12-02 19:30,西安,猎罪图鉴,蒋歌,西安广电大剧院
2023-12-03 14:00,西安,猎罪图鉴,蒋歌,西安广电大剧院
2023-12-07 19:30,上海,女神在看,女神,人民大舞台
2023-12-09 14:30,上海,女神在看,女神,人民大舞台
2023-12-10 19:30,上海,女神在看,女神,人民大舞台
2023-12-15 19:30,上海,女神在看,女神,人民大舞台
2023-12-16 14:30,上海,女神在看,女神,人民大舞台
2023-12-17 19:30,上海,女神在看,女神,人民大舞台
2023-12-29 19:30,上海,周生如故,漼时宜,上剧场
2023-12-30 19:30,上海,周生如故,漼时宜,上剧场
2023-12-31 21:15,上海,周生如故,漼时宜,上剧场
2024-01-01 14:00,上海,周生如故,漼时宜,上剧场
2024-01-05 19:30,上海,周生如故,漼时宜,上剧场
2024-01-06 19:30,上海,周生如故,漼时宜,上剧场
2024-01-07 14:00,上海,周生如故,漼时宜,上剧场
2024-01-19 19:30,上海,嫌疑人X的献身,花冈靖子,人民大舞台
2024-01-20 14:00,上海,嫌疑人X的献身,花冈靖子,人民大舞台
2024-01-21 19:30,上海,嫌疑人X的献身,花冈靖子,人民大舞台
2024-01-28 19:30,上海,嫌疑人X的献身,花冈靖子,人民大舞台
2024-01-31 19:30,上海,嫌疑人X的献身,花冈靖子,人民大舞台
2024-02-01 19:30,上海,嫌疑人X的献身,花冈靖子,人民大舞台
2024-02-02 19:30,上海,嫌疑人X的献身,花冈靖子,人民大舞台
2024-02-03 14:00,上海,嫌疑人X的献身,花冈靖子,人民大舞台
2024-02-23 19:30,上海,猎罪图鉴,蒋歌,人民大舞台
2024-02-24 14:00,上海,猎罪图鉴,蒋歌,人民大舞台
2024-03-01 19:30,上海,猎罪图鉴,蒋歌,人民大舞台
2024-03-02 14:00,上海,猎罪图鉴,蒋歌,人民大舞台
