时间,城市,音乐剧,角色,剧院
2022-08-13 20:00,福州,南唐后主,李从善,福州海峡文化艺术中心-歌剧厅
2022-08-14 20:00,福州,南唐后主,李从善,福州海峡文化艺术中心-歌剧厅
2022-08-18 19:30,东莞,南唐后主,李从善,东莞玉兰大剧院
2022-08-19 19:30,东莞,南唐后主,李从善,东莞玉兰大剧院
2022-11-25 19:30,马鞍山,南唐后主,李从善,马鞍山大剧院
2022-12-02 19:30,宁波,南唐后主,李从善,宁波文化广场大剧院
2023-01-07 14:00,上海,南唐后主,李从善,艺海剧院大剧场
2023-01-07 19:30,上海,南唐后主,李从善,艺海剧院大剧场
2023-01-13 19:30,上海,南唐后主,李从善,艺海剧院大剧场
2023-01-15 14:00,上海,南唐后主,李从善,艺海剧院大剧场
2023-02-10 19:30,重庆,南唐后主,李从善,施光南大剧院
2023-02-11 19:30,重庆,南唐后主,李从善,施光南大剧院
2023-03-03 19:30,苏州,南唐后主,李从善,苏州文化艺术中心大剧院
2023-03-04 19:30,苏州,南唐后主,李从善,苏州文化艺术中心大剧院
2023-03-05 19:30,上海,辛吉路的画材店,卡路,星空间2号·好好有戏剧场
2023-03-10 19:30,临沂,南唐后主,李从善,临沂大剧院
2023-03-11 15:00,临沂,南唐后主,李从善,临沂大剧院
2023-03-12 19:30,上海,辛吉路的画材店,卡路,星空间2号·好好有戏剧场
2023-03-16 20:00,南宁,南唐后主,李从善,南宁剧场
2023-03-17 20:00,南宁,南唐后主,李从善,南宁剧场
2023-03-18 19:30,上海,辛吉路的画材店,卡路,星空间2号·好好有戏剧场
2023-03-19 19:30,上海,辛吉路的画材店,卡路,星空间2号·好好有戏剧场
2023-03-24 19:30,上海,辛吉路的画材店,卡路,星空间2号·好好有戏剧场
2023-03-25 19:30,上海,辛吉路的画材店,卡路,星空间2号·好好有戏剧场
2023-03-26 14:30,上海,辛吉路的画材店,卡路,星空间2号·好好有戏剧场
2023-03-28 19:30,上海,苏州河北岸,松耀,上海犹太难民纪念馆摩西会堂
2023-03-29 19:30,上海,苏州河北岸,松耀,上海犹太难民纪念馆摩西会堂
2023-04-02 19:30,上海,苏州河北岸,松耀,上海犹太难民纪念馆摩西会堂
2023-04-07 19:30,南通,南唐后主,李从善,南通大剧院歌剧厅
2023-04-08 19:30,南通,南唐后主,李从善,南通大剧院歌剧厅
2023-04-09 19:30,上海,苏州河北岸,松耀,上海犹太难民纪念馆摩西会堂
2023-04-14 19:45,西安,南唐后主,李从善,陕西大剧院歌剧厅
2023-04-15 19:45,西安,南唐后主,李从善,陕西大剧院歌剧厅
2023-04-21 19:30,上海,辛吉路的画材店,卡路,星空间2号·好好有戏剧场
2023-04-22 19:30,上海,辛吉路的画材店,卡路,星空间2号·好好有戏剧场
2023-04-30 14:30,上海,辛吉路的画材店,卡路,星空间2号·好好有戏剧场
2023-05-07 14:30,上海,辛吉路的画材店,卡路,星空间2号·好好有戏剧场
2023-05-13 19:30,上海,辛吉路的画材店,卡路,星空间2号·好好有戏剧场
2023-05-14 14:30,上海,辛吉路的画材店,卡路,星空间2号·好好有戏剧场
2023-05-19 19:30,上海,辛吉路的画材店,卡路,星空间2号·好好有戏剧场
2023-05-26 19:30,上海,南墙计划,多功能,人民大舞台
2023-05-28 14:00,上海,南墙计划,多功能,人民大舞台
2023-05-28 19:30,上海,南墙计划,多功能,人民大舞台
2023-05-30 19:30,上海,南墙计划,多功能,人民大舞台
2023-06-01 19:30,上海,辛吉路的画材店,卡路,星空间2号·好好有戏剧场
2023-06-03 14:00,上海,南墙计划,多功能,人民大舞台
2023-06-03 19:30,上海,南墙计划,多功能,人民大舞台
2023-06-09 19:30,上海,辛吉路的画材店,卡路,星空间2号·好好有戏剧场
2023-06-10 19:30,上海,辛吉路的画材店,卡路,星空间2号·好好有戏剧场
