时间,城市,音乐剧,角色,剧院
2023-02-09 19:30,北京,近乎正常,戴安娜,天桥艺术中心大剧场
2023-02-10 19:30,北京,近乎正常,戴安娜,天桥艺术中心大剧场
2023-02-11 14:30,北京,近乎正常,戴安娜,天桥艺术中心大剧场
2023-02-11 19:30,北京,近乎正常,戴安娜,天桥艺术中心大剧场
2023-02-12 14:30,北京,近乎正常,戴安娜,天桥艺术中心大剧场
2023-02-12 19:30,北京,近乎正常,戴安娜,天桥艺术中心大剧场
2023-02-17 19:30,上海,近乎正常,戴安娜,上海文化广场主剧场
2023-02-18 14:00,上海,近乎正常,戴安娜,上海文化广场主剧场
2023-02-18 19:30,上海,近乎正常,戴安娜,上海文化广场主剧场
2023-02-19 14:00,上海,近乎正常,戴安娜,上海文化广场主剧场
2023-02-19 19:30,上海,近乎正常,戴安娜,上海文化广场主剧场
2023-02-20 19:30,上海,近乎正常,戴安娜,上海文化广场主剧场
2023-02-25 15:00,深圳,近乎正常,戴安娜,深圳保利剧院
2023-02-25 20:00,深圳,近乎正常,戴安娜,深圳保利剧院
2023-02-26 15:00,深圳,近乎正常,戴安娜,深圳保利剧院
2023-02-26 20:00,深圳,近乎正常,戴安娜,深圳保利剧院
2023-03-03 19:30,广州,近乎正常,戴安娜,广州大剧院歌剧厅
2023-03-04 14:30,广州,近乎正常,戴安娜,广州大剧院歌剧厅
2023-03-04 19:30,广州,近乎正常,戴安娜,广州大剧院歌剧厅
2023-03-05 14:30,广州,近乎正常,戴安娜,广州大剧院歌剧厅
2023-03-25 19:30,天津,赵氏孤儿,晋国公主,天津大剧院歌剧厅
2023-03-26 19:30,天津,赵氏孤儿,晋国公主,天津大剧院歌剧厅
2023-05-17 19:30,上海,哈姆雷特,葛楚德,上海文化广场主剧场
2023-05-18 19:30,上海,哈姆雷特,葛楚德,上海文化广场主剧场
2023-05-19 19:30,上海,哈姆雷特,葛楚德,上海文化广场主剧场
2023-05-20 19:30,上海,哈姆雷特,葛楚德,上海文化广场主剧场
2023-05-21 19:30,上海,哈姆雷特,葛楚德,上海文化广场主剧场
2023-06-10 19:30,北京,哈姆雷特,葛楚德,北京保利剧院
2023-06-11 19:30,北京,哈姆雷特,葛楚德,北京保利剧院
2023-07-01 19:30,苏州,哈姆雷特,葛楚德,苏州文化艺术中心大剧院
2023-08-01 19:30,上海,LIZZIE丽兹,EMMA,星空间11号·MOriginal Box
2023-08-02 19:30,上海,LIZZIE丽兹,EMMA,星空间11号·MOriginal Box
2023-08-04 19:30,景德镇,哈姆雷特,葛楚德,陶溪川大剧院
2023-08-05 19:30,景德镇,哈姆雷特,葛楚德,陶溪川大剧院
2023-08-06 20:00,上海,LIZZIE丽兹,EMMA,星空间11号·MOriginal Box
2023-08-08 19:30,上海,LIZZIE丽兹,EMMA,星空间11号·MOriginal Box
2023-08-10 19:30,上海,LIZZIE丽兹,EMMA,星空间11号·MOriginal Box
2023-08-12 20:00,上海,LIZZIE丽兹,EMMA,星空间11号·MOriginal Box
2023-08-30 19:30,北京,如果,Mandy,西区剧场
2023-09-01 19:30,北京,如果,Mandy,西区剧场
2023-09-02 14:00,北京,如果,Mandy,西区剧场
2023-09-03 14:00,北京,如果,Mandy,西区剧场
2023-09-05 19:30,上海,LIZZIE丽兹,EMMA,星空间11号·MOriginal Box
2023-09-06 19:30,上海,LIZZIE丽兹,EMMA,星空间11号·MOriginal Box
2023-09-07 19:30,上海,LIZZIE丽兹,EMMA,星空间11号·MOriginal Box
2023-09-08 19:30,上海,LIZZIE丽兹,EMMA,星空间11号·MOriginal Box
2023-09-09 19:30,北京,如果,Mandy,西区剧场
2023-09-10 19:30,北京,如果,Mandy,西区剧场
2023-09-16 19:30,沈阳,哈姆雷特,葛楚德,盛京大剧院歌剧厅
2023-09-20 19:30,上海,如果,Mandy,星空间8号·一台好戏方寸剧场
2023-09-22 19:30,哈尔滨,哈姆雷特,葛楚德,哈尔滨大剧院歌剧厅
2023-09-23 19:30,哈尔滨,哈姆雷特,葛楚德,哈尔滨大剧院歌剧厅
2023-09-26 19:30,上海,LIZZIE丽兹,EMMA,星空间11号·MOriginal Box
2023-09-27 19:30,上海,如果,Mandy,星空间8号·一台好戏方寸剧场
2023-09-29 19:30,西安,哈姆雷特,葛楚德,西安浐灞保利大剧院
2023-09-30 14:30,西安,哈姆雷特,葛楚德,西安浐灞保利大剧院
2023-10-01 19:30,上海,如果,Mandy,星空间8号·一台好戏方寸剧场
2023-10-02 14:00,上海,LIZZIE丽兹,EMMA,星空间11号·MOriginal Box
2023-10-02 19:30,上海,如果,Mandy,星空间8号·一台好戏方寸剧场
2023-10-03 14:00,上海,LIZZIE丽兹,EMMA,星空间11号·MOriginal Box
2023-10-03 19:30,上海,如果,Mandy,星空间8号·一台好戏方寸剧场
2023-10-04 14:00,上海,如果,Mandy,星空间8号·一台好戏方寸剧场
2023-10-04 20:00,上海,LIZZIE丽兹,EMMA,星空间11号·MOriginal Box
2023-10-05 14:00,上海,如果,Mandy,星空间8号·一台好戏方寸剧场
2023-10-05 20:00,上海,LIZZIE丽兹,EMMA,星空间11号·MOriginal Box
2023-10-06 14:00,上海,如果,Mandy,星空间8号·一台好戏方寸剧场
2023-10-15 14:00,南京,哈姆雷特,葛楚德,南京保利大剧院大剧场
2023-10-15 19:00,南京,哈姆雷特,葛楚德,南京保利大剧院大剧场
2023-10-18 19:30,上海,如果,Mandy,星空间8号·一台好戏方寸剧场
2023-10-20 19:30,杭州,哈姆雷特,葛楚德,运河大剧院歌剧厅
2023-10-21 20:00,上海,LIZZIE丽兹,EMMA,星空间11号·MOriginal Box
2023-10-22 14:00,上海,如果,Mandy,星空间8号·一台好戏方寸剧场
2023-10-25 19:30,上海,如果,Mandy,星空间8号·一台好戏方寸剧场
2023-10-26 19:30,上海,LIZZIE丽兹,EMMA,星空间11号·MOriginal Box
2023-10-28 19:30,珠海,哈姆雷特,葛楚德,珠海大剧院歌剧厅
2023-10-29 15:00,珠海,哈姆雷特,葛楚德,珠海大剧院歌剧厅
2023-11-04 14:00,上海,哈姆雷特,葛楚德,上海保利大剧院大剧场
2023-11-05 14:00,上海,杨戬,长公主,上剧场
2023-11-05 19:30,上海,杨戬,长公主,上剧场
2023-11-07 19:30,上海,LIZZIE丽兹,EMMA,星空间11号·MOriginal Box
2023-11-08 19:30,上海,杨戬,长公主,上剧场
2023-11-09 19:30,上海,杨戬,长公主,上剧场
2023-11-10 19:30,上海,杨戬,长公主,上剧场
2023-11-11 19:30,佛山,哈姆雷特,葛楚德,佛山琼花大剧院
2023-11-12 15:00,佛山,哈姆雷特,葛楚德,佛山琼花大剧院
2023-11-14 19:30,上海,LIZZIE丽兹,EMMA,星空间11号·MOriginal Box
2023-11-15 19:30,上海,杨戬,长公主,上剧场
2023-11-16 19:30,上海,杨戬,长公主,上剧场
2023-11-17 19:30,无锡,哈姆雷特,葛楚德,无锡大剧院歌剧厅
2023-11-18 19:30,无锡,哈姆雷特,葛楚德,无锡大剧院歌剧厅
2023-11-19 14:00,上海,杨戬,长公主,上剧场
2023-11-19 19:30,上海,杨戬,长公主,上剧场
2024-01-21 14:00,上海,LIZZIE丽兹,EMMA,星空间11号·MOriginal Box
2024-01-21 17:00,上海,LIZZIE丽兹,EMMA,星空间11号·MOriginal Box
2024-01-27 17:00,上海,LIZZIE丽兹,EMMA,星空间11号·MOriginal Box
2024-01-31 19:30,上海,LIZZIE丽兹,EMMA,星空间11号·MOriginal Box
2024-02-13 19:30,上海,LIZZIE丽兹,EMMA,星空间11号·MOriginal Box
2024-02-23 19:30,上海,杨戬,长公主,YOUNG剧场主剧场
2024-02-24 14:00,上海,杨戬,长公主,YOUNG剧场主剧场
2024-02-24 19:30,上海,杨戬,长公主,YOUNG剧场主剧场
2024-02-25 14:00,上海,杨戬,长公主,YOUNG剧场主剧场
2024-03-02 14:00,上海,杨戬,长公主,YOUNG剧场主剧场
2024-03-02 19:30,上海,杨戬,长公主,YOUNG剧场主剧场
2024-03-03 14:30,上海,LIZZIE丽兹,EMMA,上海共舞台
2024-03-09 19:30,上海,LIZZIE丽兹,EMMA,上海共舞台
2024-03-10 14:30,上海,LIZZIE丽兹,EMMA,上海共舞台
2024-03-22 20:00,深圳,近乎正常,戴安娜,深圳保利剧院
2024-03-23 15:00,深圳,近乎正常,戴安娜,深圳保利剧院
2024-03-23 20:00,深圳,近乎正常,戴安娜,深圳保利剧院
2024-03-29 20:00,广州,近乎正常,戴安娜,广东艺术剧院
2024-03-30 15:00,广州,近乎正常,戴安娜,广东艺术剧院
2024-03-30 20:00,广州,近乎正常,戴安娜,广东艺术剧院
2024-04-05 19:30,北京,近乎正常,戴安娜,二七剧场
2024-04-06 14:30,北京,近乎正常,戴安娜,二七剧场
2024-04-06 19:30,北京,近乎正常,戴安娜,二七剧场
2024-04-07 19:30,北京,近乎正常,戴安娜,二七剧场
2024-04-11 19:30,北京,近乎正常,戴安娜,二七剧场
2024-04-12 19:30,北京,近乎正常,戴安娜,二七剧场
2024-04-13 19:30,北京,近乎正常,戴安娜,二七剧场
2024-04-14 14:30,北京,近乎正常,戴安娜,二七剧场
2024-04-14 19:30,北京,近乎正常,戴安娜,二七剧场
2024-04-16 19:30,上海,LIZZIE丽兹,EMMA,星空间11号·MOriginal Box
2024-04-17 19:30,上海,LIZZIE丽兹,EMMA,星空间11号·MOriginal Box
2024-04-18 19:30,上海,LIZZIE丽兹,EMMA,星空间11号·MOriginal Box
2024-04-19 19:30,上海,近乎正常,戴安娜,上音歌剧院歌剧厅
2024-04-20 14:00,上海,近乎正常,戴安娜,上音歌剧院歌剧厅
2024-04-20 19:30,上海,近乎正常,戴安娜,上音歌剧院歌剧厅
2024-04-21 14:00,上海,近乎正常,戴安娜,上音歌剧院歌剧厅
2024-04-21 19:30,上海,近乎正常,戴安娜,上音歌剧院歌剧厅
2024-04-26 19:30,上海,近乎正常,戴安娜,上音歌剧院歌剧厅
2024-04-27 19:30,上海,近乎正常,戴安娜,上音歌剧院歌剧厅
2024-04-28 19:30,上海,近乎正常,戴安娜,上音歌剧院歌剧厅
2024-04-30 20:00,上海,LIZZIE丽兹,EMMA,星空间11号·MOriginal Box
2024-05-01 17:00,上海,LIZZIE丽兹,EMMA,星空间11号·MOriginal Box
2024-07-03 19:15,上海,杨戬,长公主,东方艺术中心歌剧厅
2024-07-04 19:15,上海,杨戬,长公主,东方艺术中心歌剧厅
2024-07-26 19:30,天津,杨戬,长公主,天津大剧院歌剧厅
2024-07-27 19:30,天津,杨戬,长公主,天津大剧院歌剧厅
2024-08-02 19:30,北京,杨戬,长公主,北京喜剧院
2024-08-03 19:30,北京,杨戬,长公主,北京喜剧院
2024-08-04 14:30,北京,杨戬,长公主,北京喜剧院
2024-09-14 19:30,合肥,杨戬,长公主,合肥大剧院歌剧厅
2024-09-15 19:30,合肥,杨戬,长公主,合肥大剧院歌剧厅
2024-09-19 19:30,深圳,哈姆雷特,葛楚德,深圳保利剧院
2024-09-20 19:30,深圳,哈姆雷特,葛楚德,深圳保利剧院
2024-09-27 19:30,东莞,哈姆雷特,葛楚德,东莞玉兰大剧院
2024-09-28 14:00,佛山,杨戬,长公主,佛山琼花大剧院
2024-09-28 19:30,东莞,哈姆雷特,葛楚德,东莞玉兰大剧院
2024-10-04 19:30,南通,杨戬,长公主,南通大剧院歌剧厅
2024-10-05 14:30,南通,杨戬,长公主,南通大剧院歌剧厅
2024-10-07 14:00,上海,LIZZIE丽兹,EMMA,星空间11号·MOriginal Box
2024-10-12 19:30,成都,杨戬,长公主,成都高新中演大剧院大剧场
2024-10-13 14:30,成都,杨戬,长公主,成都高新中演大剧院大剧场
2024-10-19 19:30,西安,杨戬,长公主,西安广电大剧院
2024-10-20 15:00,西安,杨戬,长公主,西安广电大剧院
2024-11-09 14:30,北京,赵氏孤儿,晋国公主,天桥艺术中心大剧场
2024-11-10 19:30,北京,赵氏孤儿,晋国公主,天桥艺术中心大剧场
2024-11-22 19:30,南京,杨戬,长公主,南京保利大剧院大剧场
2024-11-23 19:30,南京,杨戬,长公主,南京保利大剧院大剧场
2024-11-24 17:00,上海,LIZZIE丽兹,EMMA,星空间11号·MOriginal Box
2024-11-29 19:30,上海,赵氏孤儿,晋国公主,上海文化广场主剧场
2024-11-30 19:30,上海,赵氏孤儿,晋国公主,上海文化广场主剧场
2024-12-06 19:30,广州,赵氏孤儿,晋国公主,广州大剧院歌剧厅
2024-12-07 19:30,广州,赵氏孤儿,晋国公主,广州大剧院歌剧厅
2025-01-10 19:30,济南,赵氏孤儿,晋国公主,山东省会大剧院歌剧厅
2025-01-11 14:30,济南,赵氏孤儿,晋国公主,山东省会大剧院歌剧厅
2025-04-04 19:30,邯郸,赵氏孤儿,晋国公主,邯郸大剧院
2025-04-05 15:00,邯郸,赵氏孤儿,晋国公主,邯郸大剧院
2025-04-18 19:30,南京,赵氏孤儿,晋国公主,南京保利大剧院大剧场
2025-04-19 19:30,南京,赵氏孤儿,晋国公主,南京保利大剧院大剧场
2025-04-20 14:00,南京,赵氏孤儿,晋国公主,南京保利大剧院大剧场
2025-04-25 19:00,沈阳,赵氏孤儿,晋国公主,盛京大剧院歌剧厅
2025-04-26 19:00,沈阳,赵氏孤儿,晋国公主,盛京大剧院歌剧厅
2025-05-23 19:30,重庆,赵氏孤儿,晋国公主,重庆大剧院大剧场
2025-05-24 14:30,重庆,赵氏孤儿,晋国公主,重庆大剧院大剧场
2025-06-13 19:30,东莞,赵氏孤儿,晋国公主,东莞玉兰大剧院
2025-06-14 19:30,东莞,赵氏孤儿,晋国公主,东莞玉兰大剧院
2025-06-20 19:30,厦门,赵氏孤儿,晋国公主,闽南大戏院大剧场
2025-06-21 19:30,厦门,赵氏孤儿,晋国公主,闽南大戏院大剧场
2025-06-27 19:30,南宁,赵氏孤儿,晋国公主,广西文化艺术中心大剧院
2025-06-28 19:30,南宁,赵氏孤儿,晋国公主,广西文化艺术中心大剧院
2025-07-05 14:00,宁波,赵氏孤儿,晋国公主,宁波大剧院大剧场
2025-07-06 14:00,宁波,赵氏孤儿,晋国公主,宁波大剧院大剧场
2025-07-18 19:30,杭州,赵氏孤儿,晋国公主,杭州金沙湖大剧院
2025-07-19 19:30,杭州,赵氏孤儿,晋国公主,杭州金沙湖大剧院
2025-07-25 19:30,温州,赵氏孤儿,晋国公主,温州高新文化广场 大剧院
2025-07-26 19:30,温州,赵氏孤儿,晋国公主,温州高新文化广场 大剧院
2025-08-01 19:30,无锡,赵氏孤儿,晋国公主,无锡大剧院歌剧厅
2025-08-02 19:30,无锡,赵氏孤儿,晋国公主,无锡大剧院歌剧厅
2025-08-06 19:30,上海,如果,Mandy,上剧场
2025-08-10 14:30,上海,如果,Mandy,上剧场
2025-08-10 19:30,上海,如果,Mandy,上剧场
2025-08-15 19:30,苏州,赵氏孤儿,晋国公主,昆山文化艺术中心
2025-09-27 14:30,上海,风声,李宁玉,上海西岸大剧院大剧场
2025-09-27 19:30,上海,风声,李宁玉,上海西岸大剧院大剧场
2025-09-28 19:30,上海,风声,李宁玉,上海西岸大剧院大剧场
2025-09-30 19:30,上海,风声,李宁玉,上海西岸大剧院大剧场
2025-10-01 14:30,上海,风声,李宁玉,上海西岸大剧院大剧场
2025-12-21 14:30,北京,风声,李宁玉,北京保利剧院
2025-12-21 19:30,北京,风声,李宁玉,北京保利剧院
