时间,城市,音乐剧,角色,剧院
2023-01-02 14:30,长沙,阿波罗尼亚,Stevie,阿波罗尼亚·长沙馆
2023-01-05 19:30,长沙,阿波罗尼亚,Stevie,阿波罗尼亚·长沙馆
2023-01-06 19:30,长沙,阿波罗尼亚,Stevie,阿波罗尼亚·长沙馆
2023-01-08 14:30,广州,阿波罗尼亚,Stevie,阿波罗尼亚·广州馆
2023-01-11 19:30,广州,阿波罗尼亚,Stevie,阿波罗尼亚·广州馆
2023-01-14 19:30,长沙,阿波罗尼亚,Stevie,阿波罗尼亚·长沙馆
2023-01-15 19:30,长沙,阿波罗尼亚,Stevie,阿波罗尼亚·长沙馆
2023-02-04 19:30,上海,阿波罗尼亚,Stevie,星空间1号·一台好戏小剧场
2023-02-05 19:30,上海,阿波罗尼亚,Stevie,星空间1号·一台好戏小剧场
2023-02-10 19:30,上海,桑塔露琪亚,Sonny Boy,星空间6号·一台好戏小剧场
2023-02-12 19:30,上海,阿波罗尼亚,Stevie,星空间1号·一台好戏小剧场
2023-02-15 19:30,上海,阿波罗尼亚,Stevie,星空间1号·一台好戏小剧场
2023-02-16 19:30,上海,阿波罗尼亚,Stevie,星空间1号·一台好戏小剧场
2023-02-17 19:30,上海,桑塔露琪亚,Sonny Boy,星空间6号·一台好戏小剧场
2023-02-23 19:30,上海,阿波罗尼亚,Stevie,星空间1号·一台好戏小剧场
2023-02-24 19:30,上海,桑塔露琪亚,Sonny Boy,星空间6号·一台好戏小剧场
2023-02-25 19:30,上海,桑塔露琪亚,Sonny Boy,星空间6号·一台好戏小剧场
2023-03-04 19:30,上海,桑塔露琪亚,Sonny Boy,星空间6号·一台好戏小剧场
2023-03-05 19:30,上海,阿波罗尼亚,Stevie,星空间1号·一台好戏小剧场
2023-03-10 19:30,上海,桑塔露琪亚,Sonny Boy,星空间6号·一台好戏小剧场
2023-03-17 19:30,广州,使命必达,李红旗,1974剧院
2023-03-18 19:30,上海,桑塔露琪亚,Sonny Boy,星空间6号·一台好戏小剧场
2023-03-19 19:30,上海,阿波罗尼亚,Stevie,星空间1号·一台好戏小剧场
2023-03-23 19:30,上海,桑塔露琪亚,Sonny Boy,星空间6号·一台好戏小剧场
2023-03-24 19:30,长沙,阿波罗尼亚,Stevie,阿波罗尼亚·长沙馆
2023-03-25 19:30,长沙,阿波罗尼亚,Stevie,阿波罗尼亚·长沙馆
2023-03-26 14:30,长沙,阿波罗尼亚,Stevie,阿波罗尼亚·长沙馆
2023-04-05 19:30,广州,阿波罗尼亚,Stevie,阿波罗尼亚·广州馆
2023-04-07 19:30,上海,桑塔露琪亚,Sonny Boy,星空间6号·一台好戏小剧场
2023-04-08 19:30,上海,桑塔露琪亚,Sonny Boy,星空间6号·一台好戏小剧场
2023-04-13 19:30,上海,桑塔露琪亚,Sonny Boy,星空间6号·一台好戏小剧场
2023-04-14 19:30,上海,桑塔露琪亚,Sonny Boy,星空间6号·一台好戏小剧场
2023-04-16 19:30,上海,桑塔露琪亚,Sonny Boy,星空间6号·一台好戏小剧场
2023-04-19 19:30,上海,桑塔露琪亚,Sonny Boy,星空间6号·一台好戏小剧场
2023-04-22 19:30,上海,桑塔露琪亚,Sonny Boy,星空间6号·一台好戏小剧场
2023-04-25 19:30,上海,阿波罗尼亚,Stevie,星空间1号·一台好戏小剧场
2023-04-30 19:30,上海,桑塔露琪亚,Sonny Boy,星空间6号·一台好戏小剧场
2023-05-01 19:30,长沙,阿波罗尼亚,Stevie,阿波罗尼亚·长沙馆
2023-05-03 14:30,北京,桑塔露琪亚,Sonny Boy,西区剧场
2023-05-07 19:30,上海,桑塔露琪亚,Sonny Boy,星空间6号·一台好戏小剧场
2023-05-12 19:30,上海,桑塔露琪亚,Sonny Boy,星空间6号·一台好戏小剧场
2023-05-13 14:30,上海,桑塔露琪亚,Sonny Boy,人民大舞台
2023-05-16 19:30,上海,阿波罗尼亚,Stevie,星空间1号·一台好戏小剧场
2023-05-21 14:30,上海,桑塔露琪亚,Sonny Boy,人民大舞台
2023-06-02 19:30,上海,桑塔露琪亚,Sonny Boy,星空间6号·一台好戏小剧场
