时间,城市,音乐剧,角色,剧院
2023-01-12 19:30,成都,阿波罗尼亚,Oscar,西部文化产业中心·一台好戏小剧场
2023-01-13 19:30,成都,阿波罗尼亚,Oscar,西部文化产业中心·一台好戏小剧场
2023-02-03 19:30,长沙,阿波罗尼亚,Oscar,阿波罗尼亚·长沙馆
2023-02-04 19:30,长沙,阿波罗尼亚,Oscar,阿波罗尼亚·长沙馆
2023-02-05 14:30,长沙,阿波罗尼亚,Oscar,阿波罗尼亚·长沙馆
2023-02-08 19:30,成都,阿波罗尼亚,Oscar,西部文化产业中心·一台好戏小剧场
2023-02-09 19:30,成都,阿波罗尼亚,Oscar,西部文化产业中心·一台好戏小剧场
2023-02-12 14:30,北京,宇宙大明星,老板,西区剧场
2023-02-14 19:30,北京,宇宙大明星,老板,西区剧场
2023-02-17 19:30,长沙,阿波罗尼亚,Oscar,阿波罗尼亚·长沙馆
2023-02-18 19:30,长沙,阿波罗尼亚,Oscar,阿波罗尼亚·长沙馆
2023-02-19 14:30,长沙,阿波罗尼亚,Oscar,阿波罗尼亚·长沙馆
2023-02-24 19:30,北京,致命旋律,科伦,开心麻花磁剧场
2023-02-25 19:30,北京,致命旋律,科伦,开心麻花磁剧场
2023-02-26 19:30,北京,致命旋律,科伦,开心麻花磁剧场
2023-03-01 19:30,北京,宇宙大明星,老板,西区剧场
2023-03-10 19:30,北京,阿波罗尼亚,Oscar,西区剧场
2023-03-11 19:30,北京,阿波罗尼亚,Oscar,西区剧场
2023-03-12 14:30,北京,阿波罗尼亚,Oscar,西区剧场
2023-03-14 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2023-03-15 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2023-03-16 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2023-03-19 14:30,北京,阿波罗尼亚,Oscar,西区剧场
2023-03-24 19:30,北京,致命旋律,科伦,开心麻花磁剧场
2023-04-01 19:30,上海,阿波罗尼亚,Oscar,星空间1号·一台好戏小剧场
2023-04-02 19:30,上海,阿波罗尼亚,Oscar,星空间1号·一台好戏小剧场
2023-04-04 20:00,东莞,阿波罗尼亚,Oscar,东莞玉兰大剧院
2023-04-05 20:00,东莞,阿波罗尼亚,Oscar,东莞玉兰大剧院
2023-04-21 19:30,北京,桑塔露琪亚,Chi Chi,西区剧场
2023-04-28 19:30,北京,觉醒年代,鲁迅,世纪剧院
2023-04-29 14:30,北京,觉醒年代,鲁迅,世纪剧院
2023-04-29 19:30,北京,觉醒年代,鲁迅,世纪剧院
2023-04-30 19:30,北京,桑塔露琪亚,Chi Chi,西区剧场
2023-05-01 14:30,北京,桑塔露琪亚,Chi Chi,西区剧场
2023-05-01 19:30,北京,觉醒年代,鲁迅,世纪剧院
2023-05-03 14:30,北京,桑塔露琪亚,Chi Chi,西区剧场
2023-05-04 19:30,北京,觉醒年代,鲁迅,世纪剧院
2023-05-06 19:30,北京,觉醒年代,鲁迅,世纪剧院
2023-05-07 14:30,北京,觉醒年代,鲁迅,世纪剧院
2023-05-11 19:30,上海,桑塔露琪亚,Chi Chi,人民大舞台
2023-05-18 19:30,上海,桑塔露琪亚,Chi Chi,人民大舞台
2023-05-20 19:30,上海,阿波罗尼亚,Oscar,星空间1号·一台好戏小剧场
2023-05-21 19:30,上海,阿波罗尼亚,Oscar,星空间1号·一台好戏小剧场
2023-05-25 19:30,上海,阿波罗尼亚,Oscar,星空间1号·一台好戏小剧场
2023-05-27 19:30,上海,阿波罗尼亚,Oscar,星空间1号·一台好戏小剧场
2023-06-02 19:30,苏州,阿波罗尼亚,Oscar,苏州文化艺术中心大道喜剧院
2023-06-03 14:00,苏州,阿波罗尼亚,Oscar,苏州文化艺术中心大道喜剧院
2023-06-08 19:30,上海,阿波罗尼亚,Oscar,星空间1号·一台好戏小剧场
2023-06-09 19:30,上海,阿波罗尼亚,Oscar,星空间1号·一台好戏小剧场
2023-06-21 19:30,上海,双重危机,吉米·马丁,星空间19号
2023-06-23 14:30,上海,阿波罗尼亚,Oscar,星空间1号·一台好戏小剧场
2023-06-24 19:30,上海,阿波罗尼亚,Oscar,星空间1号·一台好戏小剧场
2023-06-25 19:30,上海,双重危机,吉米·马丁,星空间19号
2023-06-28 19:30,上海,双重危机,吉米·马丁,星空间19号
2023-06-30 19:30,重庆,阿波罗尼亚,Oscar,施光南大剧院
2023-07-01 19:30,重庆,阿波罗尼亚,Oscar,施光南大剧院
2023-07-05 19:30,上海,双重危机,吉米·马丁,星空间19号
2023-07-06 19:30,上海,阿波罗尼亚,Oscar,星空间1号·一台好戏小剧场
2023-07-08 14:30,上海,双重危机,吉米·马丁,星空间19号
2023-07-09 19:30,上海,阿波罗尼亚,Oscar,星空间1号·一台好戏小剧场
2023-07-16 19:30,上海,阿波罗尼亚,Oscar,星空间1号·一台好戏小剧场
2023-07-18 19:30,上海,阿波罗尼亚,Oscar,星空间1号·一台好戏小剧场
2023-07-21 19:30,上海,致命旋律,科伦,长江剧场黑匣子
2023-07-22 19:30,上海,阿波罗尼亚,Oscar,星空间1号·一台好戏小剧场
2023-07-23 19:30,上海,致命旋律,科伦,长江剧场黑匣子
2023-07-26 19:30,上海,双重危机,吉米·马丁,星空间19号
2023-07-28 19:30,上海,阿波罗尼亚,Oscar,星空间1号·一台好戏小剧场
2023-07-30 19:30,上海,阿波罗尼亚,Oscar,星空间1号·一台好戏小剧场
2023-08-02 19:30,上海,双重危机,吉米·马丁,星空间19号
2023-08-03 19:30,上海,阿波罗尼亚,Oscar,星空间1号·一台好戏小剧场
2023-08-05 19:30,上海,双重危机,吉米·马丁,星空间19号
2023-08-06 19:30,上海,双重危机,吉米·马丁,星空间19号
2023-08-08 19:30,上海,双重危机,吉米·马丁,星空间19号
2023-08-09 19:30,上海,阿波罗尼亚,Oscar,星空间1号·一台好戏小剧场
2023-08-12 19:30,上海,阿波罗尼亚,Oscar,星空间1号·一台好戏小剧场
2023-08-13 19:30,上海,双重危机,吉米·马丁,星空间19号
2023-08-16 19:30,武汉,桑塔露琪亚,Chi Chi,琴台大剧院
2023-08-19 19:30,上海,阿波罗尼亚,Oscar,星空间1号·一台好戏小剧场
2023-08-20 14:30,上海,致命旋律,科伦,长江剧场黑匣子
2023-08-22 19:30,上海,阿波罗尼亚,Oscar,星空间1号·一台好戏小剧场
2023-08-23 19:30,上海,阿波罗尼亚,Oscar,星空间1号·一台好戏小剧场
2023-08-26 14:30,上海,双重危机,吉米·马丁,星空间19号
2023-08-28 20:00,上海,阿波罗尼亚,Oscar,星空间1号·一台好戏小剧场
2023-08-30 19:30,上海,双重危机,吉米·马丁,星空间19号
2023-08-31 19:30,上海,阿波罗尼亚,Oscar,星空间1号·一台好戏小剧场
2023-09-02 19:30,南京,桑塔露琪亚,Chi Chi,南京市青少年宫 青春剧场
2023-09-05 19:30,上海,阿波罗尼亚,Oscar,星空间1号·一台好戏小剧场
2023-09-07 19:30,上海,阿波罗尼亚,Oscar,星空间1号·一台好戏小剧场
2023-09-09 19:30,上海,阿波罗尼亚,Oscar,星空间1号·一台好戏小剧场
2023-09-10 19:30,上海,双重危机,吉米·马丁,星空间19号
2023-09-23 19:30,上海,桑塔露琪亚,Chi Chi,星空间6号·一台好戏小剧场
2023-09-24 19:30,上海,桑塔露琪亚,Chi Chi,星空间6号·一台好戏小剧场
2023-09-28 19:30,北京,觉醒年代,鲁迅,世纪剧院
2023-09-29 19:30,北京,觉醒年代,鲁迅,世纪剧院
2023-10-01 19:30,成都,桑塔露琪亚,Chi Chi,少城·一台好戏方寸剧场
2023-10-02 19:30,成都,桑塔露琪亚,Chi Chi,少城·一台好戏方寸剧场
2023-10-04 19:30,上海,双重危机,吉米·马丁,星空间19号
2023-10-05 19:30,上海,双重危机,吉米·马丁,星空间19号
2023-10-07 19:30,上海,桑塔露琪亚,Chi Chi,星空间6号·一台好戏小剧场
2023-10-10 19:30,上海,阿波罗尼亚,Oscar,星空间1号·一台好戏小剧场
2023-10-13 19:30,上海,桑塔露琪亚,Chi Chi,星空间6号·一台好戏小剧场
2023-10-15 19:30,上海,双重危机,吉米·马丁,星空间19号
2023-10-17 19:30,上海,桑塔露琪亚,Chi Chi,星空间6号·一台好戏小剧场
