时间,城市,音乐剧,角色,剧院
2023-01-01 13:00,上海,致爱,付平安,星空间11号·MOriginal Box
2023-02-18 14:30,上海,致爱,付平安,星空间11号·MOriginal Box
2023-02-19 14:30,上海,致爱,付平安,星空间11号·MOriginal Box
2023-02-25 14:30,上海,致爱,付平安,星空间11号·MOriginal Box
2023-03-04 19:30,上海,致爱,付平安,星空间11号·MOriginal Box
2023-03-12 14:30,上海,致爱,付平安,星空间11号·MOriginal Box
2023-03-21 19:30,上海,苏州河北岸,伊萨克,上海犹太难民纪念馆摩西会堂
2023-03-22 19:30,上海,苏州河北岸,伊萨克,上海犹太难民纪念馆摩西会堂
2023-03-23 19:30,上海,苏州河北岸,伊萨克,上海犹太难民纪念馆摩西会堂
2023-03-25 19:30,上海,苏州河北岸,伊萨克,上海犹太难民纪念馆摩西会堂
2023-03-26 19:30,上海,苏州河北岸,伊萨克,上海犹太难民纪念馆摩西会堂
2023-03-28 19:30,上海,苏州河北岸,伊萨克,上海犹太难民纪念馆摩西会堂
2023-03-29 19:30,上海,苏州河北岸,伊萨克,上海犹太难民纪念馆摩西会堂
2023-03-30 19:30,上海,苏州河北岸,伊萨克,上海犹太难民纪念馆摩西会堂
2023-03-31 19:30,上海,苏州河北岸,伊萨克,上海犹太难民纪念馆摩西会堂
2023-04-01 19:30,上海,苏州河北岸,伊萨克,上海犹太难民纪念馆摩西会堂
2023-04-02 19:30,上海,苏州河北岸,伊萨克,上海犹太难民纪念馆摩西会堂
2023-04-04 19:30,上海,苏州河北岸,伊萨克,上海犹太难民纪念馆摩西会堂
2023-04-05 19:30,上海,致爱,付平安,星空间11号·MOriginal Box
2023-04-06 19:30,上海,苏州河北岸,伊萨克,上海犹太难民纪念馆摩西会堂
2023-04-07 19:30,上海,苏州河北岸,伊萨克,上海犹太难民纪念馆摩西会堂
2023-04-08 19:30,上海,苏州河北岸,伊萨克,上海犹太难民纪念馆摩西会堂
2023-04-09 14:30,上海,致爱,付平安,星空间11号·MOriginal Box
2023-04-09 19:30,上海,苏州河北岸,伊萨克,上海犹太难民纪念馆摩西会堂
2023-04-15 14:30,上海,致爱,付平安,星空间11号·MOriginal Box
2023-04-30 13:00,上海,致爱,付平安,星空间11号·MOriginal Box
2023-05-03 16:30,上海,致爱,付平安,星空间11号·MOriginal Box
2023-07-07 19:30,苏州,灵魂摆渡之永生,男群,苏州湾大剧院歌剧厅
2023-07-08 15:00,苏州,灵魂摆渡之永生,男群,苏州湾大剧院歌剧厅
2023-07-08 19:30,苏州,灵魂摆渡之永生,男群,苏州湾大剧院歌剧厅
2023-07-09 15:00,苏州,灵魂摆渡之永生,男群,苏州湾大剧院歌剧厅
2023-07-15 19:30,沈阳,灵魂摆渡之永生,男群,盛京大剧院歌剧厅
2023-07-16 19:30,沈阳,灵魂摆渡之永生,男群,盛京大剧院歌剧厅
2023-07-20 19:30,太原,灵魂摆渡之永生,男群,山西大剧院大剧场
2023-07-21 19:30,太原,灵魂摆渡之永生,男群,山西大剧院大剧场
2023-07-25 19:30,郑州,灵魂摆渡之永生,男群,河南艺术中心
2023-07-26 19:30,郑州,灵魂摆渡之永生,男群,河南艺术中心
2023-07-30 19:15,上海,灵魂摆渡之永生,男群,东方艺术中心歌剧厅
2023-07-31 19:15,上海,灵魂摆渡之永生,男群,东方艺术中心歌剧厅
2023-08-05 19:30,合肥,灵魂摆渡之永生,男群,肥东大剧院
2023-08-06 19:30,合肥,灵魂摆渡之永生,男群,肥东大剧院
2023-08-10 20:00,深圳,灵魂摆渡之永生,男群,坪山大剧院大剧场
2023-08-11 20:00,深圳,灵魂摆渡之永生,男群,坪山大剧院大剧场
2023-08-15 20:00,海口,灵魂摆渡之永生,男群,海口湾演艺中心
2023-08-16 20:00,海口,灵魂摆渡之永生,男群,海口湾演艺中心
2023-08-25 19:30,杭州,灵魂摆渡之永生,男群,临平大剧院大剧场
2023-08-26 19:30,杭州,灵魂摆渡之永生,男群,临平大剧院大剧场
2023-08-31 19:30,西安,灵魂摆渡之永生,男群,西安浐灞保利大剧院
2023-09-05 19:30,重庆,灵魂摆渡之永生,男群,重庆大剧院大剧场
2023-09-06 19:30,重庆,灵魂摆渡之永生,男群,重庆大剧院大剧场
2023-09-10 19:30,宿迁,灵魂摆渡之永生,男群,宿豫大剧院
2023-09-11 19:30,宿迁,灵魂摆渡之永生,男群,宿豫大剧院
2023-09-15 19:30,淮安,灵魂摆渡之永生,男群,淮安大剧院
2023-09-16 19:30,淮安,灵魂摆渡之永生,男群,淮安大剧院
2023-09-22 19:30,青岛,灵魂摆渡之永生,男群,青岛大剧院歌剧厅
2023-09-23 19:30,青岛,灵魂摆渡之永生,男群,青岛大剧院歌剧厅
2023-12-02 14:30,上海,女神在看,石头,人民大舞台
2023-12-08 19:30,上海,少年歌行·梵音谣,雷无桀,星空间81号·白剧场
2023-12-09 19:30,上海,女神在看,石头,人民大舞台
2023-12-10 19:30,上海,女神在看,石头,人民大舞台
2023-12-13 19:30,上海,少年歌行·梵音谣,雷无桀,星空间81号·白剧场
2023-12-15 19:30,上海,少年歌行·梵音谣,雷无桀,星空间81号·白剧场
2023-12-16 19:30,上海,少年歌行·梵音谣,雷无桀,星空间81号·白剧场
2023-12-20 19:30,上海,致爱,付平安,亚洲大厦·星空间黑匣子
2023-12-29 19:30,上海,灵魂摆渡之永生,男群,云峰剧院
2023-12-30 19:30,上海,灵魂摆渡之永生,男群,云峰剧院
2023-12-31 14:30,上海,灵魂摆渡之永生,男群,云峰剧院
2023-12-31 19:30,上海,灵魂摆渡之永生,男群,云峰剧院
2024-01-01 19:30,上海,灵魂摆渡之永生,男群,云峰剧院
2024-01-07 14:30,上海,致爱,付平安,亚洲大厦·星空间黑匣子
2024-01-13 19:30,上海,少年歌行·梵音谣,雷无桀,星空间81号·白剧场
2024-01-14 14:30,上海,少年歌行·梵音谣,雷无桀,星空间81号·白剧场
2024-01-19 19:30,上海,少年歌行·梵音谣,雷无桀,星空间81号·白剧场
2024-01-27 19:30,上海,少年歌行·梵音谣,雷无桀,星空间81号·白剧场
2024-01-28 19:30,上海,致爱,付平安,亚洲大厦·星空间黑匣子
2024-02-03 19:30,上海,少年歌行·梵音谣,雷无桀,星空间81号·白剧场
2024-02-24 19:30,上海,少年歌行·梵音谣,雷无桀,星空间81号·白剧场
2024-03-10 14:30,上海,少年歌行·梵音谣,雷无桀,星空间81号·白剧场
2024-03-16 19:30,上海,少年歌行·梵音谣,雷无桀,星空间81号·白剧场
2024-03-30 19:30,上海,致爱,付平安,亚洲大厦·星空间黑匣子
2024-04-19 19:30,上海,少年歌行·梵音谣,雷无桀,星空间81号·白剧场
2024-04-27 19:30,上海,少年歌行·梵音谣,雷无桀,星空间81号·白剧场
2024-05-04 14:30,上海,少年歌行·梵音谣,雷无桀,星空间81号·白剧场
2024-05-18 19:30,上海,少年歌行·梵音谣,雷无桀,星空间81号·白剧场
2024-05-31 19:30,上海,少年歌行·梵音谣,雷无桀,星空间81号·白剧场
2024-06-08 14:30,上海,少年歌行·梵音谣,雷无桀,星空间81号·白剧场
2024-07-06 19:30,上海,少年歌行·梵音谣,雷无桀,星空间81号·白剧场
2024-07-12 19:30,上海,少年歌行·梵音谣,雷无桀,星空间81号·白剧场
2024-07-13 19:30,上海,少年歌行·梵音谣,雷无桀,星空间81号·白剧场
2024-07-19 19:30,上海,少年歌行·梵音谣,雷无桀,星空间81号·白剧场
2024-07-20 19:30,上海,少年歌行·梵音谣,雷无桀,星空间81号·白剧场
2024-07-26 19:30,上海,少年歌行·梵音谣,雷无桀,星空间81号·白剧场
2024-07-27 19:30,上海,少年歌行·梵音谣,雷无桀,星空间81号·白剧场
2024-08-15 19:30,上海,少年歌行·梵音谣,雷无桀,星空间81号·白剧场
2024-08-16 19:30,上海,少年歌行·梵音谣,雷无桀,星空间81号·白剧场
2024-08-22 19:30,上海,少年歌行·梵音谣,雷无桀,星空间81号·白剧场
2024-08-23 19:30,上海,少年歌行·梵音谣,雷无桀,星空间81号·白剧场
2024-08-30 19:30,上海,少年歌行·梵音谣,雷无桀,星空间81号·白剧场
2024-08-31 19:30,上海,少年歌行·梵音谣,雷无桀,星空间81号·白剧场
2024-09-20 19:30,上海,少年歌行·梵音谣,雷无桀,星空间81号·白剧场
2024-09-21 19:30,上海,少年歌行·梵音谣,雷无桀,星空间81号·白剧场
2024-09-28 14:30,上海,少年歌行·梵音谣,雷无桀,星空间81号·白剧场
2024-10-03 17:00,上海,决斗,飞龙,Fun剧场
2024-10-04 19:30,上海,决斗,飞龙,Fun剧场
2024-10-07 14:30,上海,少年歌行·梵音谣,雷无桀,星空间81号·白剧场
2024-11-01 19:30,上海,决斗,飞龙,Fun剧场
2024-11-09 17:00,上海,决斗,飞龙,Fun剧场
2024-11-16 14:30,上海,决斗,飞龙,Fun剧场
2024-11-27 19:30,上海,致爱,付平安,亚洲大厦·星空间黑匣子
2024-12-08 14:30,上海,决斗,飞龙,Fun剧场
2024-12-13 19:30,上海,决斗,飞龙,Fun剧场
2024-12-14 14:30,上海,致爱,付平安,亚洲大厦·星空间黑匣子
2024-12-15 14:30,上海,决斗,飞龙,Fun剧场
2024-12-21 19:30,上海,决斗,飞龙,Fun剧场
2024-12-22 14:30,上海,致爱,付平安,亚洲大厦·星空间黑匣子
2024-12-29 14:30,上海,致爱,付平安,亚洲大厦·星空间黑匣子
2024-12-30 19:30,上海,决斗,飞龙,Fun剧场
2025-01-05 14:30,上海,决斗,飞龙,Fun剧场
2025-01-06 19:30,上海,决斗,飞龙,Fun剧场
2025-01-11 19:30,上海,决斗,飞龙,Fun剧场
2025-01-16 19:30,上海,致爱,付平安,亚洲大厦·星空间黑匣子
2025-01-22 19:30,上海,决斗,飞龙,Fun剧场
2025-02-09 14:30,上海,致爱,付平安,亚洲大厦·星空间黑匣子
2025-02-26 19:30,上海,致爱,付平安,亚洲大厦·星空间黑匣子
2025-02-28 19:30,上海,决斗,飞龙,Fun剧场
