时间,城市,音乐剧,角色,剧院
2024-09-22 14:30,上海,OZ,铁皮,星空间20号·MOriginal Box
2024-10-02 14:30,上海,OZ,铁皮,星空间20号·MOriginal Box
2024-10-13 14:30,上海,OZ,铁皮,星空间20号·MOriginal Box
2024-10-25 19:30,上海,OZ,铁皮,星空间20号·MOriginal Box
2024-11-16 14:30,上海,OZ,铁皮,星空间20号·MOriginal Box
2025-01-01 14:30,上海,OZ,铁皮,星空间20号·MOriginal Box
2025-01-03 19:30,上海,OZ,铁皮,星空间20号·MOriginal Box
2025-08-09 19:30,上海,王冠,尤安,星空间216号·果然有戏小剧场
2025-08-16 19:30,上海,王冠,尤安,星空间216号·果然有戏小剧场
2025-08-22 19:30,上海,王冠,尤安,星空间216号·果然有戏小剧场
2025-08-23 19:30,上海,王冠,尤安,星空间216号·果然有戏小剧场
