时间,城市,音乐剧,角色,剧院
2024-05-17 19:30,北京,反转人生,小赵,天桥艺术中心大剧场
2024-05-18 14:30,北京,反转人生,小赵,天桥艺术中心大剧场
2024-05-18 19:30,北京,反转人生,小赵,天桥艺术中心大剧场
2024-05-19 14:30,北京,反转人生,小赵,天桥艺术中心大剧场
2024-05-19 19:30,北京,反转人生,小赵,天桥艺术中心大剧场
2024-06-21 19:30,北京,反转人生,小赵,顺义大剧院
2024-06-22 14:30,北京,反转人生,小赵,顺义大剧院
2024-06-22 19:30,北京,反转人生,小赵,顺义大剧院
2024-06-23 14:30,北京,反转人生,小赵,顺义大剧院
2024-06-23 19:30,北京,反转人生,小赵,顺义大剧院
2025-12-25 19:30,上海,#0528,多功能人,人民大舞台
2025-12-26 19:30,上海,#0528,多功能人,人民大舞台
2025-12-27 14:30,上海,#0528,多功能人,人民大舞台
2025-12-28 19:30,上海,#0528,多功能人,人民大舞台
2025-12-31 21:00,上海,#0528,多功能人,人民大舞台
2026-01-01 14:30,上海,#0528,多功能人,人民大舞台
2026-01-01 19:30,上海,#0528,多功能人,人民大舞台
2026-01-02 14:30,上海,#0528,多功能人,人民大舞台
2026-01-03 14:30,上海,#0528,多功能人,人民大舞台
2026-06-25 19:30,北京,长安大国医,知夏,北京保利剧院
2026-06-27 14:00,北京,长安大国医,知夏,北京保利剧院
2026-06-28 14:00,北京,长安大国医,知夏,北京保利剧院
2026-07-04 14:00,上海,#0528,多功能人,人民大舞台
2026-07-04 19:30,上海,#0528,多功能人,人民大舞台
2026-07-08 19:30,上海,#0528,多功能人,人民大舞台
2026-07-09 19:30,上海,#0528,多功能人,人民大舞台
2026-07-11 14:00,上海,#0528,多功能人,人民大舞台
2026-07-11 19:30,上海,#0528,多功能人,人民大舞台
2026-07-12 19:30,上海,#0528,多功能人,人民大舞台
2026-07-15 19:30,上海,#0528,多功能人,人民大舞台
2026-07-16 19:30,上海,#0528,多功能人,人民大舞台
2026-07-17 19:30,上海,长安大国医,知夏,北外滩友邦大剧院
2026-07-18 19:30,上海,长安大国医,知夏,北外滩友邦大剧院
2026-07-19 19:30,上海,长安大国医,知夏,北外滩友邦大剧院
2026-07-22 19:30,上海,#0528,多功能人,人民大舞台
2026-07-23 19:30,上海,#0528,多功能人,人民大舞台
2026-07-25 19:30,上海,长安大国医,知夏,北外滩友邦大剧院
2026-09-18 19:30,天津,#0528,多功能人,天津大剧院歌剧厅
2026-09-19 14:30,天津,#0528,多功能人,天津大剧院歌剧厅
2026-10-31 19:30,珠海,#0528,多功能人,珠海金湾艺术中心·大剧院(A馆)
2026-11-01 15:00,珠海,#0528,多功能人,珠海金湾艺术中心·大剧院(A馆)
2026-11-20 19:30,北京,#0528,多功能人,天桥艺术中心大剧场
2026-11-21 14:30,北京,#0528,多功能人,天桥艺术中心大剧场
2026-11-21 19:30,北京,#0528,多功能人,天桥艺术中心大剧场
2026-12-06 19:30,南昌,#0528,多功能人,南昌保利大剧院
2026-12-07 14:30,南昌,#0528,多功能人,南昌保利大剧院
2026-12-12 19:30,重庆,#0528,多功能人,重庆大剧院大剧场
2026-12-13 14:30,重庆,#0528,多功能人,重庆大剧院大剧场
