时间,城市,音乐剧,角色,剧院
2023-03-11 20:00,广州,我，堂吉诃德,安东尼娅,广东艺术剧院
2023-03-12 15:00,广州,我，堂吉诃德,安东尼娅,广东艺术剧院
2023-06-03 19:30,武汉,我，堂吉诃德,安东尼娅,琴台大剧院
2023-06-04 14:30,武汉,我，堂吉诃德,安东尼娅,琴台大剧院
2023-06-04 19:30,武汉,我，堂吉诃德,安东尼娅,琴台大剧院
2023-06-16 19:30,上海,我，堂吉诃德,安东尼娅,上音歌剧院歌剧厅
2023-06-17 14:00,上海,我，堂吉诃德,安东尼娅,上音歌剧院歌剧厅
2023-06-17 19:30,上海,我，堂吉诃德,安东尼娅,上音歌剧院歌剧厅
2023-06-18 14:00,上海,我，堂吉诃德,安东尼娅,上音歌剧院歌剧厅
2023-06-18 19:30,上海,我，堂吉诃德,安东尼娅,上音歌剧院歌剧厅
2023-06-23 19:30,成都,我，堂吉诃德,安东尼娅,四川大剧院大剧场
2023-06-24 14:30,成都,我，堂吉诃德,安东尼娅,四川大剧院大剧场
2023-07-07 19:30,北京,我，堂吉诃德,安东尼娅,二七剧场
2023-07-08 14:30,北京,我，堂吉诃德,安东尼娅,二七剧场
2023-07-08 19:30,北京,我，堂吉诃德,安东尼娅,二七剧场
2023-07-09 14:30,北京,我，堂吉诃德,安东尼娅,二七剧场
2023-07-09 19:30,北京,我，堂吉诃德,安东尼娅,二七剧场
2023-07-14 19:30,北京,我，堂吉诃德,安东尼娅,二七剧场
2023-07-15 14:30,北京,我，堂吉诃德,安东尼娅,二七剧场
2023-07-15 19:30,北京,我，堂吉诃德,安东尼娅,二七剧场
